State	Model	DGPost	GDagSlide	RateActivate	RateDeactivate	bubbleLeft	bubbleRight	deltaGDaggerBacktrack	hybridLen	kCat	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	logPrior	chiSquared
76180	2	-3.1513585919	23.0103083138	0.0692387439	0.1438478385	1.0000000000	1.0000000000	8.2977649293	11.0000000000	171.3760885696	0.2520000000	0.1930000000	0.1500000000	0.1170000000	0.0540000000	0.0440000000	0.0310000000	0.0280000000	0.0150000000	0.0050000000	0.0110000000	0.0050000000	0.0040000000	0.0030000000	0.0010000000	0.0040000000	0.0000000000	0.0010000000	0.0020000000	0.0000000000	0.0520000000	0.0460000000	0.0360000000	0.0300000000	0.0120000000	0.0380000000	0.0350000000	0.0160000000	0.0140000000	0.0020000000	0.0070000000	0.0150000000	0.0080000000	0.0020000000	0.0010000000	0.0120000000	0.0110000000	0.0060000000	0.0020000000	0.0010000000	-14.733605	0.026234
76200	2	-3.1513585919	23.0103083138	0.0692387439	0.1438478385	1.0000000000	1.0000000000	8.2977649293	11.0000000000	171.3760885696	0.2520000000	0.1930000000	0.1500000000	0.1170000000	0.0540000000	0.0440000000	0.0310000000	0.0280000000	0.0150000000	0.0050000000	0.0110000000	0.0050000000	0.0040000000	0.0030000000	0.0010000000	0.0040000000	0.0000000000	0.0010000000	0.0020000000	0.0000000000	0.0520000000	0.0460000000	0.0360000000	0.0300000000	0.0120000000	0.0380000000	0.0350000000	0.0160000000	0.0140000000	0.0020000000	0.0070000000	0.0150000000	0.0080000000	0.0020000000	0.0010000000	0.0120000000	0.0110000000	0.0060000000	0.0020000000	0.0010000000	-14.733605	0.026234
76220	2	-3.1513585919	23.0103083138	0.0692387439	0.1438478385	1.0000000000	1.0000000000	8.2977649293	11.0000000000	171.3760885696	0.2520000000	0.1930000000	0.1500000000	0.1170000000	0.0540000000	0.0440000000	0.0310000000	0.0280000000	0.0150000000	0.0050000000	0.0110000000	0.0050000000	0.0040000000	0.0030000000	0.0010000000	0.0040000000	0.0000000000	0.0010000000	0.0020000000	0.0000000000	0.0520000000	0.0460000000	0.0360000000	0.0300000000	0.0120000000	0.0380000000	0.0350000000	0.0160000000	0.0140000000	0.0020000000	0.0070000000	0.0150000000	0.0080000000	0.0020000000	0.0010000000	0.0120000000	0.0110000000	0.0060000000	0.0020000000	0.0010000000	-14.733605	0.026234
76240	2	-3.1513585919	23.0103083138	0.0692387439	0.1438478385	1.0000000000	1.0000000000	8.2977649293	11.0000000000	171.3760885696	0.2520000000	0.1930000000	0.1500000000	0.1170000000	0.0540000000	0.0440000000	0.0310000000	0.0280000000	0.0150000000	0.0050000000	0.0110000000	0.0050000000	0.0040000000	0.0030000000	0.0010000000	0.0040000000	0.0000000000	0.0010000000	0.0020000000	0.0000000000	0.0520000000	0.0460000000	0.0360000000	0.0300000000	0.0120000000	0.0380000000	0.0350000000	0.0160000000	0.0140000000	0.0020000000	0.0070000000	0.0150000000	0.0080000000	0.0020000000	0.0010000000	0.0120000000	0.0110000000	0.0060000000	0.0020000000	0.0010000000	-14.733605	0.026234
76260	2	-3.1513585919	23.0103083138	0.0692387439	0.1438478385	1.0000000000	1.0000000000	8.2977649293	11.0000000000	171.3760885696	0.2520000000	0.1930000000	0.1500000000	0.1170000000	0.0540000000	0.0440000000	0.0310000000	0.0280000000	0.0150000000	0.0050000000	0.0110000000	0.0050000000	0.0040000000	0.0030000000	0.0010000000	0.0040000000	0.0000000000	0.0010000000	0.0020000000	0.0000000000	0.0520000000	0.0460000000	0.0360000000	0.0300000000	0.0120000000	0.0380000000	0.0350000000	0.0160000000	0.0140000000	0.0020000000	0.0070000000	0.0150000000	0.0080000000	0.0020000000	0.0010000000	0.0120000000	0.0110000000	0.0060000000	0.0020000000	0.0010000000	-14.733605	0.026234
76280	2	-3.1513585919	23.0103083138	0.0692387439	0.1438478385	1.0000000000	1.0000000000	8.2977649293	11.0000000000	171.3760885696	0.2520000000	0.1930000000	0.1500000000	0.1170000000	0.0540000000	0.0440000000	0.0310000000	0.0280000000	0.0150000000	0.0050000000	0.0110000000	0.0050000000	0.0040000000	0.0030000000	0.0010000000	0.0040000000	0.0000000000	0.0010000000	0.0020000000	0.0000000000	0.0520000000	0.0460000000	0.0360000000	0.0300000000	0.0120000000	0.0380000000	0.0350000000	0.0160000000	0.0140000000	0.0020000000	0.0070000000	0.0150000000	0.0080000000	0.0020000000	0.0010000000	0.0120000000	0.0110000000	0.0060000000	0.0020000000	0.0010000000	-14.733605	0.026234
76300	1	-2.5280525191	23.0103083138	0.0692387439	0.1480898534	1.0000000000	1.0000000000	8.2977649293	11.0000000000	171.3760885696	0.2800000000	0.1870000000	0.1470000000	0.1190000000	0.0570000000	0.0490000000	0.0340000000	0.0270000000	0.0200000000	0.0070000000	0.0100000000	0.0070000000	0.0030000000	0.0010000000	0.0010000000	0.0030000000	0.0020000000	0.0000000000	0.0010000000	0.0000000000	0.0730000000	0.0380000000	0.0330000000	0.0270000000	0.0100000000	0.0350000000	0.0370000000	0.0240000000	0.0150000000	0.0080000000	0.0060000000	0.0050000000	0.0090000000	0.0010000000	0.0000000000	0.0140000000	0.0070000000	0.0060000000	0.0030000000	0.0010000000	-14.958551	0.025610
76320	1	-2.5279252158	23.0199114504	0.0757400667	0.1480898534	1.0000000000	2.0000000000	8.2973241333	11.0000000000	69.6730021670	0.2310000000	0.1720000000	0.1110000000	0.0900000000	0.0220000000	0.0270000000	0.0210000000	0.0220000000	0.0110000000	0.0040000000	0.0070000000	0.0050000000	0.0030000000	0.0010000000	0.0000000000	0.0020000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0550000000	0.0350000000	0.0220000000	0.0150000000	0.0040000000	0.0320000000	0.0180000000	0.0180000000	0.0070000000	0.0010000000	0.0150000000	0.0060000000	0.0020000000	0.0030000000	0.0010000000	0.0090000000	0.0060000000	0.0050000000	0.0020000000	0.0000000000	-12.604758	0.018204
76340	1	-2.6347991393	23.0199114504	0.0757400667	0.1480898534	1.0000000000	3.0000000000	8.2719124287	11.0000000000	68.0449699032	0.2110000000	0.1430000000	0.1200000000	0.0520000000	0.0100000000	0.0360000000	0.0250000000	0.0150000000	0.0090000000	0.0010000000	0.0130000000	0.0050000000	0.0010000000	0.0020000000	0.0000000000	0.0020000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0510000000	0.0360000000	0.0290000000	0.0160000000	0.0020000000	0.0400000000	0.0220000000	0.0190000000	0.0170000000	0.0030000000	0.0070000000	0.0090000000	0.0070000000	0.0000000000	0.0000000000	0.0070000000	0.0080000000	0.0020000000	0.0040000000	0.0000000000	-12.528802	0.020034
76360	1	-2.6347409458	23.0199114504	0.0757404810	0.1480898534	1.0000000000	3.0000000000	8.3400259522	11.0000000000	55.0536389892	0.2350000000	0.1580000000	0.1160000000	0.0690000000	0.0130000000	0.0280000000	0.0100000000	0.0170000000	0.0070000000	0.0010000000	0.0090000000	0.0070000000	0.0040000000	0.0030000000	0.0010000000	0.0000000000	0.0010000000	0.0020000000	0.0030000000	0.0000000000	0.0480000000	0.0330000000	0.0290000000	0.0160000000	0.0040000000	0.0310000000	0.0230000000	0.0140000000	0.0050000000	0.0010000000	0.0090000000	0.0080000000	0.0040000000	0.0050000000	0.0000000000	0.0100000000	0.0070000000	0.0030000000	0.0020000000	0.0010000000	-12.457042	0.017371
76380	1	-2.6347409497	23.0256779534	0.0815048348	0.1480898534	1.0000000000	3.0000000000	8.3947340760	11.0000000000	55.0648129656	0.2250000000	0.1460000000	0.1040000000	0.0750000000	0.0080000000	0.0380000000	0.0180000000	0.0090000000	0.0120000000	0.0050000000	0.0070000000	0.0050000000	0.0030000000	0.0030000000	0.0000000000	0.0030000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0610000000	0.0320000000	0.0170000000	0.0100000000	0.0030000000	0.0270000000	0.0270000000	0.0150000000	0.0070000000	0.0040000000	0.0060000000	0.0080000000	0.0040000000	0.0010000000	0.0000000000	0.0050000000	0.0010000000	0.0040000000	0.0010000000	0.0000000000	-12.617273	0.018751
76400	1	-2.4836115089	23.0256779534	0.0814741958	0.1259369646	1.0000000000	3.0000000000	8.3947340760	11.0000000000	55.0648129656	0.2200000000	0.1360000000	0.0960000000	0.0570000000	0.0060000000	0.0250000000	0.0210000000	0.0070000000	0.0040000000	0.0020000000	0.0020000000	0.0050000000	0.0040000000	0.0010000000	0.0000000000	0.0030000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0640000000	0.0300000000	0.0130000000	0.0120000000	0.0030000000	0.0390000000	0.0130000000	0.0070000000	0.0060000000	0.0000000000	0.0080000000	0.0070000000	0.0010000000	0.0030000000	0.0000000000	0.0110000000	0.0080000000	0.0020000000	0.0010000000	0.0000000000	-12.029141	0.016803
76420	1	-2.5199684409	23.0704483069	0.0814741958	0.1259369646	1.0000000000	2.0000000000	7.8676235807	11.0000000000	124.3536537794	0.2280000000	0.1360000000	0.0960000000	0.0750000000	0.0210000000	0.0290000000	0.0240000000	0.0120000000	0.0120000000	0.0010000000	0.0110000000	0.0060000000	0.0030000000	0.0010000000	0.0010000000	0.0030000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0500000000	0.0330000000	0.0330000000	0.0160000000	0.0010000000	0.0350000000	0.0200000000	0.0130000000	0.0080000000	0.0010000000	0.0080000000	0.0070000000	0.0050000000	0.0020000000	0.0000000000	0.0050000000	0.0060000000	0.0010000000	0.0020000000	0.0000000000	-13.229503	0.018888
76440	2	-2.5199684409	23.0844967287	0.0814741958	0.1259369646	1.0000000000	2.0000000000	6.7221924399	11.0000000000	124.3536537794	0.2410000000	0.1590000000	0.1370000000	0.1090000000	0.0500000000	0.0380000000	0.0160000000	0.0180000000	0.0090000000	0.0040000000	0.0040000000	0.0070000000	0.0030000000	0.0030000000	0.0000000000	0.0020000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0640000000	0.0470000000	0.0300000000	0.0200000000	0.0180000000	0.0470000000	0.0210000000	0.0180000000	0.0130000000	0.0040000000	0.0110000000	0.0070000000	0.0010000000	0.0020000000	0.0000000000	0.0080000000	0.0060000000	0.0050000000	0.0040000000	0.0000000000	-12.952566	0.019491
76460	1	-2.5199684409	23.0844967287	0.0814741958	0.1259369646	1.0000000000	2.0000000000	6.7221924399	11.0000000000	124.3536537794	0.2430000000	0.1700000000	0.1280000000	0.1020000000	0.0440000000	0.0390000000	0.0230000000	0.0290000000	0.0110000000	0.0140000000	0.0140000000	0.0070000000	0.0000000000	0.0010000000	0.0010000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0680000000	0.0420000000	0.0300000000	0.0220000000	0.0120000000	0.0340000000	0.0240000000	0.0230000000	0.0110000000	0.0090000000	0.0160000000	0.0090000000	0.0030000000	0.0030000000	0.0020000000	0.0070000000	0.0080000000	0.0020000000	0.0040000000	0.0010000000	-12.952566	0.021242
76480	1	-2.3306452252	23.0844967287	0.0817515259	0.1238092874	1.0000000000	3.0000000000	6.7221924399	11.0000000000	179.1409812127	0.2320000000	0.1320000000	0.1150000000	0.0870000000	0.0340000000	0.0300000000	0.0320000000	0.0120000000	0.0090000000	0.0030000000	0.0110000000	0.0010000000	0.0020000000	0.0010000000	0.0000000000	0.0010000000	0.0030000000	0.0010000000	0.0000000000	0.0010000000	0.0440000000	0.0330000000	0.0250000000	0.0160000000	0.0050000000	0.0360000000	0.0320000000	0.0180000000	0.0080000000	0.0040000000	0.0130000000	0.0040000000	0.0040000000	0.0030000000	0.0040000000	0.0120000000	0.0050000000	0.0050000000	0.0020000000	0.0000000000	-14.473842	0.020346
76500	1	-2.3305439089	23.0844583344	0.0817515259	0.1238092874	1.0000000000	3.0000000000	7.5145809123	11.0000000000	179.1409812127	0.2320000000	0.1600000000	0.0870000000	0.0570000000	0.0220000000	0.0430000000	0.0180000000	0.0150000000	0.0050000000	0.0040000000	0.0070000000	0.0030000000	0.0020000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0450000000	0.0310000000	0.0150000000	0.0190000000	0.0000000000	0.0370000000	0.0220000000	0.0110000000	0.0080000000	0.0050000000	0.0140000000	0.0040000000	0.0010000000	0.0040000000	0.0010000000	0.0130000000	0.0080000000	0.0040000000	0.0030000000	0.0010000000	-14.660378	0.018084
76520	2	-2.3305439089	23.0844583344	0.0817515259	0.1238092874	1.0000000000	3.0000000000	7.5145809123	11.0000000000	178.7751329634	0.2430000000	0.1430000000	0.1020000000	0.0620000000	0.0150000000	0.0370000000	0.0180000000	0.0110000000	0.0050000000	0.0050000000	0.0030000000	0.0060000000	0.0020000000	0.0010000000	0.0000000000	0.0000000000	0.0020000000	0.0000000000	0.0010000000	0.0010000000	0.0620000000	0.0370000000	0.0220000000	0.0100000000	0.0010000000	0.0410000000	0.0160000000	0.0090000000	0.0060000000	0.0030000000	0.0050000000	0.0010000000	0.0010000000	0.0010000000	0.0000000000	0.0090000000	0.0070000000	0.0030000000	0.0020000000	0.0000000000	-14.650670	0.014650
76540	2	-2.3305439089	23.0844583344	0.0817515259	0.1238092874	1.0000000000	3.0000000000	7.5145809123	11.0000000000	178.7751329634	0.2430000000	0.1430000000	0.1020000000	0.0620000000	0.0150000000	0.0370000000	0.0180000000	0.0110000000	0.0050000000	0.0050000000	0.0030000000	0.0060000000	0.0020000000	0.0010000000	0.0000000000	0.0000000000	0.0020000000	0.0000000000	0.0010000000	0.0010000000	0.0620000000	0.0370000000	0.0220000000	0.0100000000	0.0010000000	0.0410000000	0.0160000000	0.0090000000	0.0060000000	0.0030000000	0.0050000000	0.0010000000	0.0010000000	0.0010000000	0.0000000000	0.0090000000	0.0070000000	0.0030000000	0.0020000000	0.0000000000	-14.650670	0.014650
76560	2	-2.3305439089	23.0844583344	0.0817515259	0.1238092874	1.0000000000	3.0000000000	7.5145809123	11.0000000000	178.7751329634	0.2430000000	0.1430000000	0.1020000000	0.0620000000	0.0150000000	0.0370000000	0.0180000000	0.0110000000	0.0050000000	0.0050000000	0.0030000000	0.0060000000	0.0020000000	0.0010000000	0.0000000000	0.0000000000	0.0020000000	0.0000000000	0.0010000000	0.0010000000	0.0620000000	0.0370000000	0.0220000000	0.0100000000	0.0010000000	0.0410000000	0.0160000000	0.0090000000	0.0060000000	0.0030000000	0.0050000000	0.0010000000	0.0010000000	0.0010000000	0.0000000000	0.0090000000	0.0070000000	0.0030000000	0.0020000000	0.0000000000	-14.650670	0.014650
76580	2	-2.3305439089	23.0844583344	0.0817515259	0.1238092874	1.0000000000	3.0000000000	7.5145809123	11.0000000000	178.7751329634	0.2430000000	0.1430000000	0.1020000000	0.0620000000	0.0150000000	0.0370000000	0.0180000000	0.0110000000	0.0050000000	0.0050000000	0.0030000000	0.0060000000	0.0020000000	0.0010000000	0.0000000000	0.0000000000	0.0020000000	0.0000000000	0.0010000000	0.0010000000	0.0620000000	0.0370000000	0.0220000000	0.0100000000	0.0010000000	0.0410000000	0.0160000000	0.0090000000	0.0060000000	0.0030000000	0.0050000000	0.0010000000	0.0010000000	0.0010000000	0.0000000000	0.0090000000	0.0070000000	0.0030000000	0.0020000000	0.0000000000	-14.650670	0.014650
76600	2	-2.3305439089	23.0844583344	0.0817515259	0.1238092874	1.0000000000	3.0000000000	7.5145809123	11.0000000000	178.7751329634	0.2430000000	0.1430000000	0.1020000000	0.0620000000	0.0150000000	0.0370000000	0.0180000000	0.0110000000	0.0050000000	0.0050000000	0.0030000000	0.0060000000	0.0020000000	0.0010000000	0.0000000000	0.0000000000	0.0020000000	0.0000000000	0.0010000000	0.0010000000	0.0620000000	0.0370000000	0.0220000000	0.0100000000	0.0010000000	0.0410000000	0.0160000000	0.0090000000	0.0060000000	0.0030000000	0.0050000000	0.0010000000	0.0010000000	0.0010000000	0.0000000000	0.0090000000	0.0070000000	0.0030000000	0.0020000000	0.0000000000	-14.650670	0.014650
76620	2	-2.3305439089	23.0844583344	0.0817515259	0.1238092874	1.0000000000	3.0000000000	7.5145809123	11.0000000000	178.7751329634	0.2430000000	0.1430000000	0.1020000000	0.0620000000	0.0150000000	0.0370000000	0.0180000000	0.0110000000	0.0050000000	0.0050000000	0.0030000000	0.0060000000	0.0020000000	0.0010000000	0.0000000000	0.0000000000	0.0020000000	0.0000000000	0.0010000000	0.0010000000	0.0620000000	0.0370000000	0.0220000000	0.0100000000	0.0010000000	0.0410000000	0.0160000000	0.0090000000	0.0060000000	0.0030000000	0.0050000000	0.0010000000	0.0010000000	0.0010000000	0.0000000000	0.0090000000	0.0070000000	0.0030000000	0.0020000000	0.0000000000	-14.650670	0.014650
76640	2	-2.3305439089	23.0844583344	0.0817515259	0.1238092874	1.0000000000	3.0000000000	7.5145809123	11.0000000000	178.7751329634	0.2430000000	0.1430000000	0.1020000000	0.0620000000	0.0150000000	0.0370000000	0.0180000000	0.0110000000	0.0050000000	0.0050000000	0.0030000000	0.0060000000	0.0020000000	0.0010000000	0.0000000000	0.0000000000	0.0020000000	0.0000000000	0.0010000000	0.0010000000	0.0620000000	0.0370000000	0.0220000000	0.0100000000	0.0010000000	0.0410000000	0.0160000000	0.0090000000	0.0060000000	0.0030000000	0.0050000000	0.0010000000	0.0010000000	0.0010000000	0.0000000000	0.0090000000	0.0070000000	0.0030000000	0.0020000000	0.0000000000	-14.650670	0.014650
76660	2	-2.3305439089	23.0844583344	0.0817515259	0.1238092874	1.0000000000	3.0000000000	7.5145809123	11.0000000000	178.7751329634	0.2430000000	0.1430000000	0.1020000000	0.0620000000	0.0150000000	0.0370000000	0.0180000000	0.0110000000	0.0050000000	0.0050000000	0.0030000000	0.0060000000	0.0020000000	0.0010000000	0.0000000000	0.0000000000	0.0020000000	0.0000000000	0.0010000000	0.0010000000	0.0620000000	0.0370000000	0.0220000000	0.0100000000	0.0010000000	0.0410000000	0.0160000000	0.0090000000	0.0060000000	0.0030000000	0.0050000000	0.0010000000	0.0010000000	0.0010000000	0.0000000000	0.0090000000	0.0070000000	0.0030000000	0.0020000000	0.0000000000	-14.650670	0.014650
76680	2	-2.3305439089	23.0844583344	0.0817515259	0.1238092874	1.0000000000	3.0000000000	7.5145809123	11.0000000000	178.7751329634	0.2430000000	0.1430000000	0.1020000000	0.0620000000	0.0150000000	0.0370000000	0.0180000000	0.0110000000	0.0050000000	0.0050000000	0.0030000000	0.0060000000	0.0020000000	0.0010000000	0.0000000000	0.0000000000	0.0020000000	0.0000000000	0.0010000000	0.0010000000	0.0620000000	0.0370000000	0.0220000000	0.0100000000	0.0010000000	0.0410000000	0.0160000000	0.0090000000	0.0060000000	0.0030000000	0.0050000000	0.0010000000	0.0010000000	0.0010000000	0.0000000000	0.0090000000	0.0070000000	0.0030000000	0.0020000000	0.0000000000	-14.650670	0.014650
76700	2	-2.3305439089	23.0844583344	0.0817515259	0.1238092874	1.0000000000	3.0000000000	7.5145809123	11.0000000000	178.7751329634	0.2430000000	0.1430000000	0.1020000000	0.0620000000	0.0150000000	0.0370000000	0.0180000000	0.0110000000	0.0050000000	0.0050000000	0.0030000000	0.0060000000	0.0020000000	0.0010000000	0.0000000000	0.0000000000	0.0020000000	0.0000000000	0.0010000000	0.0010000000	0.0620000000	0.0370000000	0.0220000000	0.0100000000	0.0010000000	0.0410000000	0.0160000000	0.0090000000	0.0060000000	0.0030000000	0.0050000000	0.0010000000	0.0010000000	0.0010000000	0.0000000000	0.0090000000	0.0070000000	0.0030000000	0.0020000000	0.0000000000	-14.650670	0.014650
76720	2	-2.3305439089	23.0844583344	0.0817515259	0.1238092874	1.0000000000	3.0000000000	7.5145809123	11.0000000000	178.7751329634	0.2430000000	0.1430000000	0.1020000000	0.0620000000	0.0150000000	0.0370000000	0.0180000000	0.0110000000	0.0050000000	0.0050000000	0.0030000000	0.0060000000	0.0020000000	0.0010000000	0.0000000000	0.0000000000	0.0020000000	0.0000000000	0.0010000000	0.0010000000	0.0620000000	0.0370000000	0.0220000000	0.0100000000	0.0010000000	0.0410000000	0.0160000000	0.0090000000	0.0060000000	0.0030000000	0.0050000000	0.0010000000	0.0010000000	0.0010000000	0.0000000000	0.0090000000	0.0070000000	0.0030000000	0.0020000000	0.0000000000	-14.650670	0.014650
76740	2	-2.3305439089	23.0844583344	0.0817515259	0.1238092874	1.0000000000	3.0000000000	7.5145809123	11.0000000000	178.7751329634	0.2430000000	0.1430000000	0.1020000000	0.0620000000	0.0150000000	0.0370000000	0.0180000000	0.0110000000	0.0050000000	0.0050000000	0.0030000000	0.0060000000	0.0020000000	0.0010000000	0.0000000000	0.0000000000	0.0020000000	0.0000000000	0.0010000000	0.0010000000	0.0620000000	0.0370000000	0.0220000000	0.0100000000	0.0010000000	0.0410000000	0.0160000000	0.0090000000	0.0060000000	0.0030000000	0.0050000000	0.0010000000	0.0010000000	0.0010000000	0.0000000000	0.0090000000	0.0070000000	0.0030000000	0.0020000000	0.0000000000	-14.650670	0.014650
76760	2	-2.3305439089	23.0844583344	0.0817515259	0.1238092874	1.0000000000	3.0000000000	7.5145809123	11.0000000000	178.7751329634	0.2430000000	0.1430000000	0.1020000000	0.0620000000	0.0150000000	0.0370000000	0.0180000000	0.0110000000	0.0050000000	0.0050000000	0.0030000000	0.0060000000	0.0020000000	0.0010000000	0.0000000000	0.0000000000	0.0020000000	0.0000000000	0.0010000000	0.0010000000	0.0620000000	0.0370000000	0.0220000000	0.0100000000	0.0010000000	0.0410000000	0.0160000000	0.0090000000	0.0060000000	0.0030000000	0.0050000000	0.0010000000	0.0010000000	0.0010000000	0.0000000000	0.0090000000	0.0070000000	0.0030000000	0.0020000000	0.0000000000	-14.650670	0.014650
76780	1	-2.3305439089	23.0844583592	0.0817515259	0.1238092874	1.0000000000	2.0000000000	7.5145809123	11.0000000000	178.7751329634	0.2400000000	0.1500000000	0.1090000000	0.0770000000	0.0300000000	0.0330000000	0.0180000000	0.0190000000	0.0140000000	0.0030000000	0.0090000000	0.0050000000	0.0010000000	0.0030000000	0.0000000000	0.0000000000	0.0010000000	0.0020000000	0.0000000000	0.0000000000	0.0570000000	0.0360000000	0.0270000000	0.0150000000	0.0070000000	0.0470000000	0.0200000000	0.0180000000	0.0090000000	0.0030000000	0.0050000000	0.0090000000	0.0020000000	0.0040000000	0.0020000000	0.0060000000	0.0080000000	0.0030000000	0.0030000000	0.0010000000	-14.650670	0.014902
76800	2	-2.2725349762	23.1208472471	0.0817515259	0.1235316282	1.0000000000	3.0000000000	7.5145809123	11.0000000000	179.0188454738	0.2300000000	0.1650000000	0.0970000000	0.0550000000	0.0150000000	0.0330000000	0.0170000000	0.0200000000	0.0090000000	0.0020000000	0.0080000000	0.0030000000	0.0040000000	0.0030000000	0.0000000000	0.0020000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0640000000	0.0390000000	0.0330000000	0.0160000000	0.0040000000	0.0360000000	0.0190000000	0.0180000000	0.0060000000	0.0020000000	0.0120000000	0.0060000000	0.0090000000	0.0020000000	0.0000000000	0.0100000000	0.0020000000	0.0020000000	0.0020000000	0.0010000000	-14.729608	0.016785
76820	2	-2.2725349689	23.1208472471	0.0817515259	0.1235316282	1.0000000000	3.0000000000	7.4876060046	11.0000000000	176.0247200246	0.2480000000	0.1430000000	0.0990000000	0.0720000000	0.0220000000	0.0390000000	0.0230000000	0.0100000000	0.0120000000	0.0010000000	0.0070000000	0.0050000000	0.0020000000	0.0040000000	0.0000000000	0.0010000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0410000000	0.0380000000	0.0210000000	0.0160000000	0.0060000000	0.0460000000	0.0180000000	0.0140000000	0.0070000000	0.0030000000	0.0090000000	0.0030000000	0.0060000000	0.0020000000	0.0000000000	0.0130000000	0.0040000000	0.0010000000	0.0020000000	0.0000000000	-14.642564	0.015809
76840	2	-2.2725349689	23.1208472471	0.0817515259	0.1235316282	1.0000000000	3.0000000000	7.4876060046	11.0000000000	176.0247200246	0.2480000000	0.1430000000	0.0990000000	0.0720000000	0.0220000000	0.0390000000	0.0230000000	0.0100000000	0.0120000000	0.0010000000	0.0070000000	0.0050000000	0.0020000000	0.0040000000	0.0000000000	0.0010000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0410000000	0.0380000000	0.0210000000	0.0160000000	0.0060000000	0.0460000000	0.0180000000	0.0140000000	0.0070000000	0.0030000000	0.0090000000	0.0030000000	0.0060000000	0.0020000000	0.0000000000	0.0130000000	0.0040000000	0.0010000000	0.0020000000	0.0000000000	-14.642564	0.015809
76860	2	-2.2725349689	23.1208472471	0.0817515259	0.1235316282	1.0000000000	3.0000000000	7.4876060046	11.0000000000	176.0247200246	0.2480000000	0.1430000000	0.0990000000	0.0720000000	0.0220000000	0.0390000000	0.0230000000	0.0100000000	0.0120000000	0.0010000000	0.0070000000	0.0050000000	0.0020000000	0.0040000000	0.0000000000	0.0010000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0410000000	0.0380000000	0.0210000000	0.0160000000	0.0060000000	0.0460000000	0.0180000000	0.0140000000	0.0070000000	0.0030000000	0.0090000000	0.0030000000	0.0060000000	0.0020000000	0.0000000000	0.0130000000	0.0040000000	0.0010000000	0.0020000000	0.0000000000	-14.642564	0.015809
76880	2	-2.2725349689	23.1208472471	0.0817515259	0.1235316282	1.0000000000	3.0000000000	7.4876060046	11.0000000000	176.0247200246	0.2480000000	0.1430000000	0.0990000000	0.0720000000	0.0220000000	0.0390000000	0.0230000000	0.0100000000	0.0120000000	0.0010000000	0.0070000000	0.0050000000	0.0020000000	0.0040000000	0.0000000000	0.0010000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0410000000	0.0380000000	0.0210000000	0.0160000000	0.0060000000	0.0460000000	0.0180000000	0.0140000000	0.0070000000	0.0030000000	0.0090000000	0.0030000000	0.0060000000	0.0020000000	0.0000000000	0.0130000000	0.0040000000	0.0010000000	0.0020000000	0.0000000000	-14.642564	0.015809
76900	2	-2.2725349689	23.1208472471	0.0817515259	0.1235316282	1.0000000000	3.0000000000	7.4876060046	11.0000000000	176.0247200246	0.2480000000	0.1430000000	0.0990000000	0.0720000000	0.0220000000	0.0390000000	0.0230000000	0.0100000000	0.0120000000	0.0010000000	0.0070000000	0.0050000000	0.0020000000	0.0040000000	0.0000000000	0.0010000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0410000000	0.0380000000	0.0210000000	0.0160000000	0.0060000000	0.0460000000	0.0180000000	0.0140000000	0.0070000000	0.0030000000	0.0090000000	0.0030000000	0.0060000000	0.0020000000	0.0000000000	0.0130000000	0.0040000000	0.0010000000	0.0020000000	0.0000000000	-14.642564	0.015809
76920	1	-2.2725349689	23.1789659885	0.1488536195	0.1235316282	1.0000000000	3.0000000000	7.3972040226	11.0000000000	176.0247200246	0.2440000000	0.1170000000	0.0700000000	0.0400000000	0.0090000000	0.0300000000	0.0060000000	0.0060000000	0.0040000000	0.0000000000	0.0050000000	0.0040000000	0.0020000000	0.0000000000	0.0000000000	0.0010000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0590000000	0.0280000000	0.0220000000	0.0120000000	0.0020000000	0.0150000000	0.0130000000	0.0040000000	0.0060000000	0.0020000000	0.0050000000	0.0050000000	0.0020000000	0.0020000000	0.0010000000	0.0070000000	0.0040000000	0.0010000000	0.0000000000	0.0000000000	-16.591933	0.023404
