State	Model	DGtau1	DGtaudag	Kdiss(instance0)	Kdiss(instance1)	RateBind	barrierPos	kCat	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	logPrior	rho	
2680000	4	-4.8750401305	8.4855276229	113.5136531746	12.4784104064	0.1117213318	3.0546278452	130.3165794403	19.0431841289	15.9273768492	14.0635916986	29.5522416927	25.3489077429	22.121730251	39.1908740486	33.9039660064	30.351996726	48.2844620845	42.3490263729	60.2821947273	53.8758659599	49.5535115183	75.2763546802	69.2778535517	64.5248136866	101.7310281254	96.6176641896	92.2940326803	9.3733420137	4.6298076469	
2685000	4	-4.8956135648	9.4918665203	114.0346096942	5.827977004	0.1363444963	0.1417269371	128.6061540898	18.9384914964	15.8273977575	13.7717114116	29.3889808952	25.0790153248	22.1019834468	38.9693187401	34.0755939257	29.8385355381	47.9827035846	41.7795348293	59.8206590457	54.1302421356	48.897546343	74.8410670219	68.7625239988	63.4391854291	99.5195823162	95.40884438	91.181206136	9.7916704348	4.8089324039	
2690000	4	-4.9701709344	9.0815782671	114.5350728263	6.6868667604	0.3708736463	2.320945452	127.6069575488	18.9405249918	16.119723297	14.1812174504	29.733786779	25.7433368407	22.6185513987	39.0189213751	33.9399977718	30.4138003178	47.9889259829	42.7345732662	60.3250266628	54.1573603472	49.3503064449	74.9030567671	69.3126092595	64.5398876894	99.6740396762	95.1946827604	91.2592024083	9.868895137	4.8039786792	
2695000	4	-4.9628933402	7.9565397664	117.3497691356	4.8218662917	0.2446758649	3.0549608974	130.2121609043	19.0264035223	16.1120317904	14.0746802643	29.7359714824	25.2904887188	22.5853032724	39.0786034698	34.0536808082	30.6083431404	48.2340995481	42.53166615	60.2174797752	53.7899262648	49.5978714964	75.3382501493	69.5238186623	64.2724020409	100.9999229928	96.0813994105	92.7504037526	9.4254941515	4.6106201252	
2700000	5	-4.6315657095	9.6122027347	68.3097329904	5.9312021679	1.3476250315	1.6494027448	130.5196699935	19.391577811	15.7408101478	13.4189874483	30.1577662272	24.9659566619	21.8096552871	39.8420140707	33.5050343385	29.5735906899	48.6537252178	41.8004361445	60.8381130953	53.6997042431	48.5196022111	76.3602331008	68.4394177	63.0392008053	101.1551930914	96.4230005637	91.3713005745	8.800644363	4.7972311832	
2705000	4	-4.6950978542	7.7126116723	101.5071699731	1.1226550814	0.1985494192	0.5685129488	126.6750728979	19.4320703105	16.0550384636	13.6941039781	29.8235353952	25.1289970497	21.777717036	39.4703242809	34.0107537269	29.6747490594	48.0778818732	41.8524399844	60.6892479067	53.2122427032	48.3293907188	75.2259295343	68.0276908742	62.7621693875	99.645128216	93.9719564173	90.3173534226	8.7297482423	4.6298831745	
2710000	4	-4.5903821276	10.307318812	96.1606088781	0.2741115007	1.5118609717	2.9678569738	129.0778080714	20.1645570366	16.264012471	13.9481620636	31.2441937498	25.6221680509	22.1927282235	40.8242687142	34.1341750594	30.3551288172	49.8456090943	42.7091442647	61.9498598004	54.8141654263	49.2878417579	76.7028051511	69.2470475773	63.9202704363	101.0259402725	96.5980520501	91.2042531437	6.3336492499	4.7597202233	
2715000	4	-4.5787532104	8.9245736465	94.7098639179	5.8808897426	1.0883002738	2.109217449	127.4885749399	19.8225668587	16.1224831826	13.8272383463	30.7020621252	25.6915039472	22.0192548784	40.1954349717	34.6730116737	29.7885054771	49.7159761541	42.4008255016	62.1387792993	54.3521807819	48.4579895949	76.6159944282	69.1870332049	63.5732467046	100.5039999512	95.6968659612	91.2075630829	9.4335221079	4.8136464891	
2720000	4	-4.6011103393	7.4146758535	98.4126800167	21.2393248092	0.0260349722	1.152394213	129.4629526551	19.7170856685	16.0392131341	13.7568444557	30.4355968598	25.4278582267	21.905368663	40.2039904618	33.7977109498	29.8642035467	49.1631875294	42.8001394225	61.3351058907	54.006554723	48.8187778554	76.3740368798	69.1689980161	63.1951246798	100.5185973982	96.5881624809	91.6478674683	6.9727662736	4.5955364875	
2725000	4	-4.6304399308	8.7203323902	97.8924608456	1.1926593967	0.049654573	0.3747072471	126.5433554258	19.5579712016	15.9670210151	13.6204588424	30.3829008338	25.209063999	21.766091422	39.4745335511	33.4365777992	29.7041412344	48.3727314249	41.9237428304	61.1521764115	53.2031139372	48.1046603707	75.1466188057	67.9279202862	62.9754582585	100.3723558805	93.8211466235	89.7697211547	9.104439117	4.7007587408	
2730000	5	-4.5816106344	8.6944590092	106.7365475834	15.7343976829	1.6677927064	1.6569330952	122.5503771452	20.1236826107	16.4627148221	14.1187514474	30.755580911	25.6782507624	22.2127932737	40.1513497696	34.5707786954	29.9465961776	49.3743477477	42.541236827	60.7931626897	53.9663601198	48.2614761613	75.2560777757	68.4212705015	63.12818222	97.9383209868	93.2082262963	88.7514242843	8.6641217694	4.7827375987	
2735000	5	-4.8729392713	8.8796950206	176.3072036493	11.8818641526	1.366719761	0.9345243839	123.765904733	19.7181478935	16.6404692383	14.400159278	30.5428175529	26.2575254702	22.8935200648	40.1286389685	35.0179615676	31.2016000877	48.8296844757	43.2913428866	60.4259192114	54.4301927578	50.1038416694	74.3977154897	68.7224822399	64.7452565597	97.9856231255	93.7317720356	90.3155962421	8.927555	4.840871	
2740000	4	-4.8570832504	10.6570264397	112.9253078643	2.7649713538	7.5602056671	2.9478135376	129.7102863852	19.0451634131	16.146008673	13.7802518394	29.6079273026	25.1852612866	22.2016945631	39.3784108888	33.4339352618	29.8059402723	48.1578842481	42.0764691724	60.0958974583	53.288296714	49.0445756884	75.8121533173	69.2617171689	64.1250694303	100.5321601378	95.8206396973	91.919793146	6.12377	4.473269	
2745000	4	-4.8336196056	9.0036327424	107.4686481644	3.0603765569	0.0686856142	0.3745469756	128.2389738138	19.5026276728	16.3969303075	14.113313799	30.21196521	25.5307087046	22.6056468933	39.6610929373	34.5962389401	30.4904946119	48.5850917698	42.8852990741	60.7325796996	54.4121754832	49.8814453464	75.8368796201	69.6650963078	64.2502448427	100.6993554103	95.9222783215	92.0501431221	9.71105	4.58279	
2750000	4	-4.7967451631	9.454408223	103.336171104	4.0887751232	0.3331216109	3.3185358736	124.2956134484	19.1318830866	16.1355964991	13.9049411041	29.7768517003	25.2164869721	22.0362795785	39.2461220006	33.6447022703	29.5790353553	48.3135302358	42.0349341475	59.789481892	52.9524268186	48.5453646073	73.6814043059	68.2985451663	62.5456210724	98.3401659814	93.4293528188	89.570597352	9.900585	4.746937	
2755000	5	-4.7194655493	8.3936677919	155.0297568433	0.8260157842	1.2774707352	1.1989028517	129.8200377326	19.833719685	16.3738367144	14.188006771	30.7370526605	25.7648067807	22.5304821853	40.6607931593	34.549849579	30.4998807302	49.1208624581	43.1967659131	62.022650804	55.212802206	49.2668684368	77.0635674075	70.12045093	64.9295935966	101.1898861143	96.7839927932	92.4036219487	8.479267	4.84792	
2760000	5	-4.6322938686	9.3359017501	112.0509203724	2.7278042534	1.3645452962	1.7095839938	125.2522303765	19.8298957641	16.2922918868	14.0276502428	30.8465182674	25.8288896301	22.2853176426	40.3947706606	34.3714300592	29.9588301428	49.3392956989	42.4919343706	61.4216401751	54.1300471094	48.9687807815	75.3836019891	68.5203130899	63.164289686	99.1211022956	93.983842552	90.076942753	9.315812	4.779062	
2765000	4	-4.5890201792	9.9152629409	95.3046674987	2.1744890956	0.0231644922	3.1470537491	126.108981037	19.5940095184	15.9897832754	13.5434896064	30.30202268	25.3777678413	21.980375896	40.0036352999	33.8732790405	29.3041925313	48.611371858	41.9932854982	60.830811074	53.2419482107	48.0590239405	75.3068711969	68.096826745	62.7592195671	98.8626378596	93.7649589199	90.392323518	8.456211	4.633774	
2770000	5	-4.6256629786	9.2675720988	78.3119375668	22.4370743934	1.6843123205	2.8821623027	129.9389647697	19.7994254331	15.9683440276	13.8674092704	30.4852459235	25.677873191	22.0095090149	40.4290278562	34.0100746598	29.7504660942	49.5053100065	42.9677699604	61.7303670813	54.1883048018	48.3414776826	76.8461381318	68.985960644	63.8049108285	101.7402727217	95.7163656559	92.0001901807	8.091135	4.763913	
2775000	5	-4.6201817906	8.6218974909	24.7846786762	4.1218478237	1.3627812165	1.810804849	127.3870641996	19.5925454269	16.1063452884	13.5968019941	30.1924441571	25.3804440044	22.0796337108	40.1418527662	34.1122527733	29.6794739069	48.9206746539	42.3245933749	60.9045863675	53.8153206071	48.3819474993	75.7174171381	68.4022527703	62.9711069572	100.1259687563	95.2571611111	90.3384631203	6.857067	4.7405	
2780000	5	-4.7255049359	11.1669731091	145.5684394506	5.3513227759	1.324858009	2.0338116225	125.9433487691	19.5503655599	16.1026674682	13.9252285716	30.1340484536	25.6369793934	22.4423185542	39.8261262191	34.0226018385	29.947343637	48.8878993698	42.5356409654	61.0927366113	53.9653526726	49.0519767105	75.8586711103	68.8272189689	63.6666569187	99.5102320695	94.5776450228	90.3721285554	7.028055	4.775732	
2785000	5	-4.6841424306	9.4263709364	221.5127730107	2.4028272198	1.2733478696	1.6020208295	127.8568155706	19.2574440399	15.9067074847	13.509130431	30.003524122	24.9913278937	21.7226908813	39.3351435301	33.9432422166	29.4700397936	48.407731177	41.8485661952	60.4070268183	53.1384783325	47.8746919942	75.2773700678	68.14350181	62.8721391644	100.0199898425	94.7958888774	90.4083213061	8.958938	4.750148	
2790000	4	-4.6169495985	9.2986365749	94.0392640051	8.2009683917	0.0336404584	0.6240213684	124.4725132665	19.7337229905	16.2343190153	13.8351393064	30.5123982915	25.4168606918	22.1128891029	40.2661949496	33.821050775	29.5888669316	48.5711246586	42.1542372893	60.6174216853	53.7090601362	48.060603762	75.0385143589	68.0399834537	62.8444864825	99.1290641095	93.362075945	89.4170723235	9.089371	4.709406	
2795000	4	-4.7826685254	8.6152362934	98.6097824732	0.4557006724	0.1531861893	2.0139005312	122.0623035825	19.7308169674	16.3354944791	14.1550739729	30.0960392386	25.7302267776	22.5009124926	39.5906894236	34.1075027786	30.2205473853	48.4234444911	42.2797490877	60.374547758	53.7596645243	48.8609633973	73.7046809965	67.4927863781	62.5523773595	96.7723061975	92.5720562962	88.9155768536	8.589328	4.829544	
2800000	4	-4.7879476021	7.7193351782	103.2438853153	0.7147405985	0.2532931462	1.7597210214	127.1083204791	19.7805869031	16.5456927887	14.3031921435	30.2438037989	25.8229551357	22.5052862313	40.1859651879	34.7176858216	30.6986257927	48.9140639657	42.8787449395	61.0598353599	54.7930597986	49.6192326387	76.1609857737	68.8846279077	64.1557573551	99.5320355169	95.2281721756	91.5890405189	8.344233	4.61524	
2805000	5	-4.5981266166	8.0435436132	314.1934078508	0.4713790342	1.3592261292	2.5436262438	123.0392461649	19.9592389334	16.3640192049	13.9962314219	30.8842671728	25.5454029892	22.5290365337	40.1379724638	34.2381141704	29.8581294599	49.3522090583	42.3318802161	61.2679733168	53.5540975504	48.2783337156	75.2361685608	67.716966103	62.6735946468	98.1437455861	92.9602844111	89.3773803518	6.857034	4.832591	
2810000	4	-4.9598696401	9.5145888821	111.4524802731	2.463762342	0.4897539509	0.4163960854	125.6154028628	19.1898156283	16.2456325016	14.1679056727	29.6655982842	25.8450217313	22.6150715119	38.8621529838	34.13758503	30.5972500219	48.0946028856	42.297313042	60.1035554011	53.9734005217	49.3832962387	74.1644275028	68.2788296547	64.1204710343	98.6684400097	94.2224710714	91.1266434333	9.704884	4.545806	
2815000	4	-4.7785064348	9.7674765062	108.2044894443	9.4803513591	1.269242267	0.5874024996	127.914810035	19.0666234738	15.7574694345	13.5365248539	29.371774332	24.9714554781	21.80909838	38.8999142951	33.5389971003	29.5102626545	47.7137210948	41.4382193721	60.0375096193	53.0225928907	48.4528877598	75.1047860226	68.1499578638	63.2779118068	99.230630631	94.7519385381	90.3944598662	8.895661	4.733078	
2820000	4	-4.7741878599	9.8079712781	101.7075426848	14.4383679166	0.603820017	3.0546606018	126.3398306697	19.7879729767	16.4623096392	14.4535401367	30.3774850175	25.6478323883	22.4484998063	39.9905651088	34.7673779851	30.7672191953	49.1007191441	42.7583035808	61.0593319353	54.3235387739	49.6275208481	75.4365205288	69.2978239097	64.364241768	99.4940041024	95.2695954339	91.272902965	8.995889	4.475192	
2825000	4	-5.2041054851	11.3733319473	127.3279011433	0.6064074035	0.2534459656	0.3548375217	129.6438802194	18.8035513941	16.139463003	14.3902214376	28.9844728231	25.7084669111	22.9397849478	38.6106237711	34.1488791306	31.2247564371	47.492641682	43.0151432793	59.9278012728	54.4353328903	50.5940002262	74.5806687482	69.9565611019	65.1598233156	100.1824249308	95.5619500214	93.9228786607	6.108974	4.80593	
2830000	4	-5.0652009096	9.4913239465	118.0340774625	2.9417136917	0.4443316672	2.3729133604	127.8864767607	19.1528382197	16.3760591608	14.5169463244	29.5107529235	25.7263595327	23.0134083078	39.038921654	34.3537804239	30.9504866652	48.198873458	42.6709908685	60.0666866445	54.7385999203	49.9642195779	75.4387975078	69.2494117794	64.7830208322	99.4858147152	95.4906692036	91.8694451356	9.750917	4.780977	
2835000	4	-5.0052162286	10.4250687557	118.887324719	1.858680167	0.0366697058	0.8879646703	129.6394011259	18.8723160279	16.0470174301	14.2633297403	29.609245832	25.5863540298	22.6540663202	38.9071704579	33.9117056867	30.3677254607	47.6366845125	42.5453996567	60.3394089866	54.2346721847	49.6506218033	75.101716365	69.3064404033	65.1897718701	100.2317058192	95.4237554671	92.5264301255	8.155991	4.675612	
2840000	4	-5.0311341932	8.469310524	116.8473020346	0.5463336875	0.288684975	2.8709669396	128.3316994289	19.0536680249	16.1986268642	14.4633958102	29.6566981126	25.7137888341	22.8877242703	39.1385175	34.2837282067	30.9146137781	48.3876555859	42.9845229097	60.287027025	54.4038483241	49.6471566521	74.7678607908	69.4935428273	65.1647795257	100.0815724639	95.7671598602	91.5253357169	8.707234	4.818035	
2845000	4	-4.7448217293	9.9744779866	105.4049934384	1.0580794759	0.3436825881	1.4394654726	128.691065132	19.3441693256	16.0153432013	13.764415312	29.9214798121	25.2807488526	22.0473099207	39.4542855873	33.9128925449	30.0597264902	48.3523692658	42.2393135386	60.8284160347	54.0480465641	48.6158775449	75.1656711842	68.5746421265	63.0293580408	100.5824343812	95.8135871827	92.1815112251	8.994617	4.469663	
2850000	4	-4.7088002909	11.0792446854	105.2664903602	12.0156593099	3.6325000629	0.3333829578	130.2406913556	19.4287504696	16.0490503047	13.7262877476	30.1222700211	25.3859534305	21.9205132127	39.8179548899	33.6796632643	29.6402583549	48.7458287393	42.5653240051	60.9758909646	53.9377520666	48.4948975435	76.2388084481	69.2762463822	64.0235755921	101.4067695006	96.5297652791	91.4360815513	5.918045	4.597605	
2855000	4	-4.8460075921	8.8189218892	108.1507407623	1.6716962131	1.8128752368	2.4384354381	127.8719929758	19.4827403289	16.0975795628	14.1582911008	30.0703109785	25.4171158103	22.5964828002	39.3752633586	34.1898945027	30.5473502415	48.4597905853	42.5227941695	60.8203698893	53.94724385	49.478240588	75.333896404	69.1570845534	63.2789856493	100.3550103748	95.2328524304	91.0387651927	8.910499	4.688159	
2860000	4	-5.0168783782	8.9765878021	115.511282474	35.8348895633	0.081262388	1.2934587363	127.561080087	19.1728400277	16.1539965123	14.4064674741	29.6025617018	25.8412002659	22.7683417254	39.0953305655	34.2730705396	31.0268052277	47.910061197	42.8361390662	60.3869449818	54.1742049169	49.9406884916	74.7798000669	69.3403272109	64.3637214793	99.3318666192	95.381506003	91.1385569592	8.370856	4.798039	
2865000	4	-4.7411383045	10.0702613693	104.8660319633	17.0354798675	0.0232906728	2.9172263238	128.745726377	19.3085881624	16.0820528563	13.937707537	29.9045319522	25.6739646963	22.0956083176	39.6299921666	33.8670918574	29.6547072082	48.8044549491	42.5688158538	61.0515934843	54.2639295675	49.0762488584	75.9469778727	68.778527716	63.7715416525	100.5985946938	96.3037287512	91.2367805337	7.784414	4.712767	
2870000	4	-4.7450219445	9.686281197	101.3564777809	3.0167009937	2.3034706462	1.8057645109	128.0548613296	19.8046137124	16.4853758805	14.2181394902	30.6078564434	25.8676981895	22.7446162396	40.3284164985	34.8002141397	30.6653039138	49.5343234111	42.9629389874	61.8908329579	54.7948799436	49.7708102512	76.0953180493	69.6198614064	64.379721778	101.2452595265	96.68323206	92.3362184248	8.659736	4.705599	
2875000	5	-4.7325443453	8.9701209925	146.8955784338	5.042875464	1.2785859865	0.6218997279	128.7356072527	19.0844423538	15.8034982573	13.7842586712	29.6195551864	24.9703536635	21.7804010397	39.4182990007	33.7554027983	29.7818915619	48.2114241317	42.1635318405	60.6557668562	53.573880253	48.4640152309	75.6267268535	68.7005836531	63.3907754519	100.4928468476	95.924566838	90.9750322358	9.379226	4.817335	
2880000	5	-4.9066258125	7.5269157147	25.8411079913	4.0636313693	1.1700650514	0.4323356956	130.6109356859	18.8900720492	16.0496209861	13.9521768978	29.6915086493	25.3703241579	22.242919009	39.1066147483	34.0013521826	30.2289050807	48.1827670504	42.3372903099	60.6299036602	54.2978095285	49.1997608169	75.6688028007	69.0664151127	64.2957227824	101.311030032	96.5591357209	92.6105574227	6.015586	4.76883	
2885000	5	-4.8487518985	7.9435287729	138.4877418037	6.6914702734	1.2620209506	2.0963683187	125.5419083756	19.3393841382	16.1675013152	14.1301029497	30.0624442768	25.434152991	22.3759216397	39.2637698617	34.1260351432	30.2229562192	48.3487422842	42.3226278874	60.1749517333	54.0302441772	49.2634956984	74.8467508083	68.1830580881	63.1978419599	98.7780862513	93.9619056191	90.5024967945	8.800837	4.733345	
2890000	4	-4.8336333215	8.5587179858	103.3067776572	7.3200871269	0.00812203	1.6419177997	125.0600366361	19.5750139781	16.4000851076	14.3132607442	30.2286383933	25.8054392257	22.7940635757	39.9497471306	34.5108619232	30.4401462873	48.4755466259	42.5189918365	60.8997793191	54.0856020801	49.189660538	75.2508464973	68.8840866474	63.9763283717	99.4825589222	94.5810389422	90.638058194	7.626411	4.620204	
2895000	4	-4.8652574886	8.4632921053	104.4555550892	25.1943267664	0.1415384432	1.7705450705	125.4603938584	19.696760617	16.4643709426	14.4575717353	30.4593318124	25.9152442764	22.9610724344	40.1254905805	34.3808798951	30.8597777479	49.0218638812	42.8657159748	61.2081177316	54.5908606409	49.9687397984	75.7119914725	69.6993205783	64.5291691036	99.4912578728	94.5043414426	91.0032501894	8.827926	4.78562	
2900000	4	-4.7022910298	8.5786789012	101.7813080723	2.9622084645	0.2476678993	1.5654016836	129.4485722025	19.8571438797	16.328842724	13.9304528483	30.5061860623	25.7199119419	22.5229317651	40.0259530374	34.5230081322	30.3196422789	49.7115059903	43.2614623442	61.5619351571	54.7482671238	49.5900702645	76.5581202288	69.7410776995	63.9399692536	101.3332090554	96.6268853123	92.4545306062	9.875126	4.710711	
