State	Model	DGPost	GDagSlide	Kdiss	RateBind	barrierPos	kCat	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	logPrior	chiSquared	
11520000	12	-1.9647051428	5.0194862379	93.1812604618	6.075615518	3.1979937913	25.7497014757	6.594008	8.055133	9.821228	11.951637	16.379217	18.161857	19.314187	20.356871	21.094489	22.185377	6.313274	7.828164	9.833776	13.711678	15.666102	16.788225	17.907949	18.625944	19.744296	0.259269	0.513012	0.998678	1.912857	3.549234	7.312592	16.476799	19.500924	22.00787	1.87958	2.546213	4.158477	5.016544	5.618765	6.214316	6.75282	7.439001	0.221955	0.308906	0.519684	0.636378	0.740117	0.832009	0.911267	1.024086	-13.816766	2.383105	
11560000	12	-1.9857345741	4.9941114499	97.5485802626	18.2307645706	3.2256134121	26.0907649553	6.68626	8.223275	9.943531	12.133908	16.545947	18.380554	19.673125	20.734091	21.394809	22.450198	6.435514	7.932811	9.928935	13.926733	15.86288	17.075042	18.05461	19.018873	19.972859	0.259217	0.512142	1.000082	1.940889	3.592225	7.315371	16.61021	19.681621	22.235314	1.912881	2.586018	4.202399	5.032192	5.695381	6.271396	6.778909	7.490168	0.225662	0.30618	0.530087	0.644132	0.741716	0.804066	0.918134	1.033579	-15.564491	2.371738	
11600000	11	-1.8208466624	5.0289747752	92.1289007016	0.6371245844	3.2429094039	25.6200137459	6.356375	7.863411	9.541799	11.756857	16.136762	18.006131	19.271204	20.262171	21.020752	22.164823	6.053088	7.580498	9.527949	13.725942	15.466418	16.797809	17.890497	18.656311	19.698046	0.264948	0.52023	1.021675	1.960107	3.61603	7.368217	16.649363	19.630519	21.907649	1.776998	2.438457	4.046855	4.928323	5.585684	6.231396	6.799683	7.599522	0.208674	0.287469	0.503409	0.629339	0.737779	0.834231	0.917726	1.047223	-11.739719	2.365568	
11640000	11	-1.8431295696	4.9933260855	94.998177678	0.3637062809	3.3908081714	25.765696328	6.216422	7.873496	9.662327	11.810597	16.430326	18.365412	19.619976	20.597241	21.468044	22.404311	6.044769	7.493456	9.601318	13.848121	15.656461	16.995905	17.990624	18.828735	19.908825	0.258771	0.512568	0.997445	1.936839	3.561786	7.305884	16.661284	19.697019	22.10254	1.796344	2.416047	3.977266	4.873954	5.563832	6.156323	6.748789	7.459738	0.207997	0.287386	0.496598	0.616303	0.719953	0.823174	0.905913	1.030916	-11.627292	2.381748	
11680000	11	-1.9605556914	4.9336023331	98.6109506994	0.1748424584	3.2849370308	25.450569991	6.673306	8.230148	9.919939	12.170924	16.509257	18.338328	19.45108	20.43471	21.183193	22.004997	6.38955	7.880991	9.796931	13.916903	15.561414	16.88884	17.85389	18.653145	19.576945	0.244044	0.497228	0.978481	1.878118	3.464102	7.135737	16.23359	19.388159	21.892834	1.871406	2.503549	4.099135	4.946333	5.565787	6.155566	6.627742	7.276717	0.217434	0.296948	0.509205	0.624564	0.724377	0.807762	0.889117	0.999709	-11.759554	2.389096	
11720000	11	-1.8425732026	5.0017135865	94.8868930041	0.3585675811	3.3354037768	25.8215642345	6.267348	7.871257	9.647086	11.865492	16.352308	18.343592	19.436115	20.510986	21.308382	22.378705	5.998555	7.558825	9.611016	13.734477	15.657576	16.854144	18.077608	18.948865	19.95796	0.259689	0.511125	1.004643	1.938779	3.572191	7.31625	16.532128	19.736769	22.17442	1.790095	2.411882	4.02646	4.913052	5.593802	6.212863	6.725612	7.455496	0.206998	0.287092	0.495421	0.62592	0.722449	0.81592	0.910748	1.035039	-11.617366	2.385458	
11760000	11	-1.9279609521	4.9729816459	95.0757845559	15.3365537503	3.3720779805	25.3412479046	6.39626	7.903723	9.673944	11.984996	16.293777	18.153296	19.392944	20.327528	21.151307	22.1125	6.223006	7.726108	9.683634	13.854426	15.580635	16.824398	17.831607	18.774465	19.718776	0.257719	0.513689	1.002956	1.924905	3.559955	7.268894	16.377143	19.472901	21.869102	1.863242	2.520588	4.07144	4.977107	5.625932	6.217034	6.745009	7.463593	0.216363	0.298863	0.508459	0.632005	0.732848	0.837545	0.907615	1.027759	-15.227116	2.381179	
11800000	11	-1.9886429481	4.9790397886	102.2467131924	0.1116559892	3.3444501827	25.7714695381	6.460895	8.06087	9.789424	12.003839	16.495484	18.388985	19.45145	20.55775	21.397116	22.34111	6.257344	7.746901	9.748548	13.832281	15.614285	16.916748	17.85574	18.778827	19.74044	0.247492	0.490614	0.951273	1.856703	3.443559	7.099882	16.40877	19.452524	22.072835	1.84644	2.505871	4.074153	4.935302	5.481088	6.076668	6.60137	7.233664	0.216398	0.295977	0.501778	0.623867	0.716856	0.805107	0.881009	0.991008	-11.864879	2.389011	
11840000	11	-1.9472552926	5.0221967146	96.5642039086	0.1691289486	3.24621895	25.8135850407	6.474455	8.019806	9.709411	11.927866	16.334167	18.153488	19.435185	20.489383	21.336608	22.227571	6.252755	7.736406	9.683904	13.849369	15.595935	16.866055	17.915803	18.841129	19.855323	0.260278	0.516398	1.011131	1.935608	3.573842	7.324306	16.524353	19.554465	22.146243	1.905998	2.525434	4.190034	5.006646	5.698035	6.277328	6.813731	7.483215	0.222395	0.304666	0.522193	0.646546	0.744191	0.838562	0.920982	1.037928	-11.675921	2.354135	
11880000	11	-1.9692196719	5.0528509541	95.9323432172	1.3221848114	3.2650124292	25.8335334783	6.392522	7.854273	9.633471	11.883805	16.26985	18.098778	19.474947	20.418466	21.280249	22.33241	6.236864	7.677172	9.776081	13.799046	15.614266	16.956903	18.036597	18.821665	19.851236	0.264288	0.522682	1.023025	1.950135	3.623659	7.406292	16.646603	19.637044	21.975541	1.932569	2.604136	4.249904	5.07597	5.729003	6.324643	6.845656	7.565234	0.229482	0.311159	0.527085	0.660397	0.753183	0.850401	0.932473	1.050663	-12.285715	2.388903	
11920000	11	-2.0302122295	5.0280841953	102.8839667226	0.5477554702	3.1325099528	26.312080858	6.676406	8.144323	9.930804	12.116509	16.496688	18.381447	19.477825	20.622666	21.541688	22.526993	6.452904	7.909954	9.805351	13.974891	15.795771	17.052076	18.00954	18.912126	19.972946	0.253665	0.500918	0.980313	1.887367	3.491112	7.227635	16.514244	19.654313	22.304584	1.933076	2.614437	4.1507	5.031297	5.610817	6.211176	6.731512	7.3772	0.228109	0.309625	0.520373	0.641094	0.73697	0.820622	0.902446	1.014121	-11.931495	2.389644	
11960000	11	-2.0323990626	4.9877152574	100.9704792184	0.4049336734	3.3351548974	25.872805224	6.485108	8.08918	9.869071	12.080066	16.590341	18.411234	19.627679	20.640141	21.444228	22.408648	6.337135	7.868257	9.866651	13.944374	15.81274	17.005666	18.058035	18.877439	19.90445	0.254273	0.504877	0.982662	1.883005	3.512096	7.228556	16.5458	19.640415	22.225594	1.940924	2.584375	4.195141	5.009758	5.656426	6.23265	6.716729	7.367847	0.228723	0.312783	0.526867	0.639927	0.740247	0.828674	0.901758	1.012263	-11.857454	2.384908	
12000000	11	-2.0761229795	5.0078091048	106.4391139801	0.0454876733	3.2687848801	26.3476505351	6.58522	8.177867	9.918584	12.057345	16.536418	18.571728	19.798077	20.80256	21.534291	22.548205	6.406675	7.917695	9.7915	14.111704	15.765751	17.069565	18.087491	18.939246	19.857881	0.247765	0.490832	0.964287	1.856662	3.432383	7.085357	16.449004	19.777944	22.301547	1.946566	2.582481	4.146038	4.969192	5.565441	6.162381	6.623464	7.296207	0.227312	0.309989	0.520655	0.631928	0.726381	0.805321	0.885889	0.989081	-12.355926	2.377211	
12040000	11	-2.0271414706	5.0251153407	103.8147989088	0.568449434	3.2129391473	26.2321857067	6.588749	8.115514	9.800175	12.015569	16.381555	18.399109	19.658743	20.662549	21.354799	22.511547	6.35318	7.843519	9.816867	13.848451	15.61496	16.988832	18.076059	18.928313	19.851283	0.250247	0.496234	0.970616	1.870438	3.470884	7.149804	16.488287	19.705032	22.254157	1.922905	2.548844	4.174491	4.980837	5.619309	6.116832	6.65599	7.31959	0.224096	0.303241	0.513822	0.631755	0.723532	0.811539	0.884076	1.002798	-11.953639	2.353513	
12080000	11	-1.9005676427	5.0197276018	97.2633002052	0.1010292201	3.176346958	26.1236770796	6.503536	8.067047	9.831195	12.036674	16.312776	18.273953	19.532657	20.523989	21.399582	22.385032	6.25367	7.706315	9.747316	13.812826	15.664881	16.938838	17.954803	18.965381	19.922818	0.258771	0.513462	1.003682	1.92284	3.566416	7.337925	16.621091	19.796007	22.229035	1.862619	2.474906	4.097934	4.960751	5.596571	6.234214	6.775034	7.506428	0.215382	0.294511	0.507041	0.631776	0.731314	0.823203	0.912627	1.032934	-11.749382	2.357158	
12120000	11	-1.8453063658	5.0356669153	94.8936631917	0.2997141736	2.949276575	26.2741104104	6.745985	8.254171	9.929473	12.029184	16.327359	18.029897	19.267838	20.367535	21.209117	22.308517	6.388313	7.816256	9.702936	13.735847	15.585989	16.815483	17.89166	18.876704	19.960909	0.263647	0.521143	1.029701	1.976291	3.642307	7.350394	16.591441	19.685277	22.012829	1.823058	2.46011	4.083176	4.935875	5.59111	6.260154	6.811364	7.608568	0.211945	0.29234	0.506214	0.638808	0.734641	0.835919	0.924492	1.057378	-11.565057	2.367742	
12160000	11	-1.934395018	5.080962474	97.9110564919	0.0820277493	3.0609833395	26.0872649808	6.523934	8.027953	9.630478	11.802713	16.058507	17.92811	19.227319	20.211794	21.027882	22.118419	6.259924	7.66766	9.594234	13.646309	15.389311	16.816351	17.764468	18.627569	19.855318	0.258785	0.509138	1.00903	1.918543	3.566328	7.303447	16.45243	19.512151	21.977666	1.880988	2.508892	4.129516	4.972025	5.585064	6.226629	6.724281	7.46858	0.217916	0.303029	0.512611	0.636603	0.741957	0.8269	0.914155	1.034515	-11.828263	2.383007	
12200000	11	-2.0221682362	5.0501140349	101.2226647929	0.0550475527	3.2622300158	25.9009533781	6.330361	7.922552	9.634803	11.817705	16.296906	18.120441	19.388949	20.384745	21.118911	22.272232	6.214874	7.722173	9.629693	13.798408	15.626385	16.855067	17.811513	18.705507	19.809581	0.25376	0.498327	0.980548	1.8844	3.484967	7.216852	16.431604	19.550953	21.943736	1.931014	2.579555	4.122046	4.990472	5.601599	6.175456	6.697408	7.354604	0.226407	0.308793	0.521807	0.643908	0.732249	0.816606	0.898282	1.007759	-12.139256	2.380146	
12240000	11	-2.0375500173	5.0491507293	104.2069153135	1.0015628754	3.3849846329	26.3029209325	6.205645	7.869703	9.490833	11.833948	16.531985	18.449139	19.784114	20.789297	21.656236	22.710182	6.189907	7.604142	9.769902	13.993175	15.765005	17.135697	18.108948	19.067535	20.044947	0.251939	0.494354	0.971585	1.863772	3.475634	7.206528	16.516179	19.774939	22.341714	1.933613	2.496573	4.14977	4.989859	5.618118	6.167319	6.676052	7.336235	0.225015	0.306819	0.519461	0.635734	0.730621	0.808304	0.891338	0.994796	-12.226809	2.386954	
12280000	11	-2.0480426108	5.0779385878	103.0790500787	0.0088770752	3.2011185517	26.2340323814	6.40892	7.974834	9.655995	11.864962	16.32628	18.14393	19.354927	20.532656	21.336987	22.409578	6.266592	7.743558	9.708086	13.910061	15.591386	16.873072	17.931588	18.872119	19.838494	0.253531	0.500496	0.980258	1.886246	3.518676	7.212947	16.449776	19.695466	22.272626	1.947961	2.592274	4.170798	5.029025	5.658642	6.189622	6.705441	7.338596	0.229914	0.309339	0.523253	0.643004	0.739296	0.820646	0.900039	1.007215	-13.838088	2.372009	
12320000	11	-2.0653707321	5.0881476418	102.7668910542	0.2806486051	3.3685926137	26.2846833427	6.148187	7.717053	9.502923	11.704334	16.331024	18.356006	19.596268	20.701802	21.544649	22.615762	6.153827	7.631465	9.670532	13.981856	15.802394	17.08431	18.116181	19.027878	20.118526	0.253211	0.504603	0.986018	1.89981	3.522568	7.234687	16.605166	19.724893	22.345532	1.970151	2.625301	4.233787	5.054078	5.710105	6.237764	6.762343	7.439302	0.234393	0.318392	0.534228	0.649867	0.744136	0.829037	0.909696	1.01562	-11.783268	2.385391	
12360000	11	-1.9215352298	5.0128819872	99.2334254502	0.5878513073	3.3323714341	26.0911546665	6.342222	7.916344	9.633225	11.974626	16.427944	18.326533	19.563623	20.596917	21.465131	22.511454	6.162496	7.649838	9.614747	13.863829	15.65685	17.023939	18.061272	18.919065	20.076826	0.256517	0.503776	0.988352	1.886733	3.520525	7.240566	16.484065	19.70965	22.229618	1.820666	2.478573	4.074493	4.894833	5.583029	6.194657	6.760175	7.433752	0.213504	0.292988	0.510511	0.629495	0.723987	0.812245	0.904189	1.016943	-11.848409	2.376365	
12400000	11	-1.9340937569	4.9629877149	95.344767131	0.0416100279	3.3171574579	25.4281507646	6.533688	8.081538	9.773828	12.088411	16.506442	18.165974	19.381181	20.406132	21.149326	22.114944	6.317307	7.757819	9.767697	13.843507	15.648929	16.907886	17.903051	18.688265	19.656818	0.260515	0.513513	1.002265	1.937703	3.553328	7.296221	16.402092	19.462408	21.920312	1.892545	2.51054	4.132383	5.022346	5.677308	6.254551	6.765513	7.450061	0.21828	0.301593	0.515096	0.639594	0.740083	0.829115	0.913098	1.036379	-12.242458	2.383397	
12440000	11	-2.0631020786	5.0117527187	106.9772118661	0.3717675026	3.2961375256	26.1701018632	6.459794	8.025253	9.796065	12.064863	16.468118	18.276478	19.60887	20.566717	21.418358	22.43934	6.303104	7.793781	9.871121	13.898849	15.666646	16.996575	18.019925	18.832403	19.915201	0.243838	0.484109	0.947927	1.826912	3.398969	7.000509	16.335184	19.519935	22.225079	1.901017	2.541453	4.132915	4.882031	5.550238	6.080103	6.564166	7.185049	0.225359	0.304419	0.506377	0.63024	0.718717	0.79902	0.867244	0.975151	-11.897735	2.38302	
12480000	11	-1.9794022361	5.0116391747	96.6770497992	0.9432021845	3.2269422851	25.7433817988	6.582794	8.111133	9.877898	12.037105	16.437951	18.155605	19.376539	20.491319	21.119049	22.295407	6.348064	7.827106	9.759958	13.8891	15.721389	16.898056	17.940277	18.722031	19.690424	0.260724	0.516836	1.013069	1.935769	3.578031	7.381631	16.472828	19.630073	21.892861	1.92378	2.584349	4.197832	5.056195	5.730883	6.275895	6.812121	7.482419	0.227247	0.307019	0.527984	0.648767	0.756402	0.841245	0.926107	1.039406	-12.10718	2.388104	
12520000	11	-1.8658760843	4.9597372063	95.0379019778	0.739929987	3.3307528195	25.5189434715	6.421973	8.028498	9.758232	11.982636	16.433397	18.313382	19.502379	20.396554	21.228497	22.19606	6.21647	7.667795	9.680642	13.824566	15.640084	16.943976	17.866357	18.659996	19.80695	0.25655	0.508132	1.001455	1.902123	3.549431	7.250382	16.450305	19.491202	21.942785	1.783809	2.437993	4.071399	4.90833	5.548774	6.159359	6.698493	7.425681	0.208041	0.287268	0.496104	0.621611	0.722385	0.817062	0.90195	1.032855	-11.907709	2.368592	
12560000	11	-1.8959035633	4.9074494169	93.1447844732	0.1281323861	3.3549803901	25.1146094518	6.602343	8.204171	9.954511	12.16155	16.478105	18.265927	19.326238	20.440341	21.096004	21.947538	6.305954	7.784202	9.831404	13.902175	15.675178	16.847869	17.944808	18.509565	19.603474	0.259447	0.512312	1.003266	1.932453	3.579932	7.281864	16.374734	19.401051	21.801783	1.86443	2.481521	4.094223	4.938261	5.632151	6.231654	6.722401	7.429915	0.21512	0.295928	0.50868	0.63716	0.735315	0.827469	0.916168	1.041356	-11.732117	2.388186	
12600000	11	-1.928846228	5.0474772901	96.2439446286	0.0728589651	3.1664492334	26.2846868769	6.541007	8.028044	9.752627	11.984414	16.363915	18.279606	19.526078	20.592311	21.489246	22.549614	6.266258	7.810687	9.831398	13.953552	15.804994	17.025885	18.147365	18.921933	20.028122	0.265584	0.523555	1.026933	1.964581	3.654667	7.458923	16.759972	19.864904	22.300479	1.894758	2.5456	4.224129	5.115284	5.75422	6.365393	6.882438	7.623957	0.222881	0.304496	0.52607	0.655611	0.750391	0.850985	0.932585	1.060447	-11.870176	2.389448	
12640000	11	-1.996575052	5.0434224295	97.926941883	0.0378626813	3.3076669265	25.8907343727	6.377527	7.913093	9.660525	11.926038	16.351936	18.236877	19.52796	20.515612	21.344919	22.335812	6.243517	7.665635	9.695296	13.929588	15.739187	16.991693	18.03261	18.849691	19.94396	0.260428	0.514629	1.007241	1.938322	3.586368	7.346191	16.587621	19.679311	22.155038	1.928489	2.614304	4.229418	5.05061	5.71093	6.298124	6.84595	7.525123	0.226389	0.312283	0.528162	0.654725	0.746971	0.841996	0.921581	1.035472	-12.328566	2.384165	
12680000	11	-2.0685394749	5.0083850148	103.4521365964	2.9661582413	3.2771422354	25.9597055294	6.582103	8.108934	9.869202	11.983403	16.522751	18.30423	19.505882	20.543458	21.414187	22.330277	6.376294	7.872329	9.894944	13.963178	15.726921	17.050871	17.964752	18.807764	19.94195	0.250576	0.496508	0.975066	1.870071	3.477847	7.145166	16.442092	19.594657	22.122604	1.96058	2.590813	4.180373	5.006565	5.627116	6.203189	6.654455	7.312193	0.229652	0.3149	0.524514	0.642966	0.733945	0.82002	0.898657	0.99417	-13.1571	2.31652	
12720000	11	-1.981926209	5.0823022261	102.7136741471	7.2347662938	3.1554738346	26.53407271	6.441997	8.012925	9.657478	11.866636	16.256172	18.142571	19.580697	20.751397	21.441229	22.557635	6.232633	7.651445	9.686587	13.83957	15.683849	16.8565	17.958606	18.955489	19.979266	0.251676	0.505602	0.982837	1.88152	3.504707	7.15912	16.559949	19.769159	22.41182	1.877134	2.513461	4.102691	4.958399	5.572313	6.181966	6.67646	7.371205	0.222028	0.303202	0.513325	0.62984	0.729718	0.818399	0.895853	1.012239	-14.105864	2.384634	
12760000	11	-2.0255035255	5.0313862241	100.6557180657	0.2865772233	3.381200377	25.8627502829	6.238221	7.858419	9.519127	11.815011	16.399179	18.31178	19.599158	20.63396	21.449179	22.41075	6.18482	7.701161	9.778188	13.874732	15.795364	17.051086	17.978054	18.846347	19.848016	0.256552	0.505116	0.989421	1.902194	3.520944	7.217964	16.479426	19.666928	22.156344	1.923673	2.595816	4.151056	5.04046	5.671358	6.243009	6.689056	7.34514	0.22591	0.311873	0.520872	0.641665	0.733538	0.828836	0.906967	1.020358	-11.768358	2.389985	
12800000	12	-2.0176351364	5.0624293925	100.142071643	103.5536655844	3.0897518376	26.1274878156	6.614528	8.144937	9.795882	11.954934	16.267077	18.074615	19.326607	20.29726	21.226839	22.30595	6.413241	7.801202	9.750042	13.843537	15.562072	16.860764	17.992315	18.775892	19.805627	0.258316	0.508737	0.99959	1.915017	3.542294	7.205244	16.461474	19.480957	22.157035	1.957152	2.597291	4.195521	5.077608	5.659276	6.281167	6.769239	7.429697	0.229717	0.311569	0.530763	0.646408	0.743564	0.830517	0.913925	1.023231	-19.222731	2.362544	
12840000	12	-2.0429925808	5.0382419801	99.2165832966	7.464420622	3.2622135838	26.0440501102	6.478037	8.003672	9.745728	11.643057	16.40557	18.166005	19.51368	20.611208	21.402007	22.416896	6.266201	7.715734	9.753307	13.859581	15.664433	16.945333	17.930709	18.790961	19.895391	0.251515	0.49939	0.977819	1.883076	3.497578	7.171668	16.386089	19.710881	22.057127	1.945812	2.595318	4.187166	4.967774	5.605592	6.183224	6.654068	7.333344	0.227389	0.30857	0.523895	0.639257	0.734538	0.816998	0.889017	1.005021	-14.200141	2.290526	
12880000	11	-1.9978448877	5.0791302582	101.6150000778	0.5529944986	3.2416621815	26.1990021461	6.288308	7.839066	9.505922	11.788406	16.211209	18.118374	19.464952	20.521857	21.341754	22.353073	6.135528	7.620005	9.633836	13.749411	15.565545	16.940271	18.038411	18.797537	19.936128	0.255108	0.501445	0.984063	1.899164	3.494595	7.241624	16.443189	19.63589	22.140703	1.88377	2.534964	4.130831	4.968853	5.606559	6.182293	6.667522	7.34107	0.222727	0.306393	0.51934	0.636168	0.73459	0.819458	0.897987	1.013967	-11.874756	2.349992	
12920000	11	-1.9274639101	5.0030843762	98.2657257601	0.7081316776	3.3709473269	25.6580171659	6.302369	7.812001	9.589246	11.916944	16.320575	18.176683	19.45416	20.46565	21.226603	22.243831	6.139796	7.582997	9.564836	13.799327	15.584644	16.79984	17.960951	18.694915	19.780833	0.254681	0.50449	0.988905	1.881486	3.50448	7.172879	16.483876	19.462052	21.970359	1.845927	2.46125	4.068622	4.902153	5.554798	6.138197	6.6734	7.37079	0.212469	0.291743	0.507041	0.621651	0.719247	0.81099	0.896985	1.010235	-11.937891	2.388219	
12960000	11	-2.0771921036	5.0393831691	103.5371439136	0.0369260743	3.3137896696	25.9724756769	6.376937	7.915481	9.606847	11.965929	16.339245	18.283728	19.50406	20.546852	21.401096	22.338424	6.330172	7.798252	9.827722	13.998601	15.681365	17.031057	17.942745	18.757676	19.73086	0.252266	0.496693	0.971511	1.870384	3.492247	7.197346	16.395477	19.564639	22.129452	1.959488	2.606329	4.203134	5.052174	5.657801	6.171973	6.699758	7.314514	0.233217	0.313904	0.528149	0.646424	0.732644	0.817486	0.896559	1.003358	-12.464567	2.364528	
13000000	11	-1.927691262	4.984643208	93.934129083	0.2356537231	3.2725184614	25.3724835068	6.541398	8.114876	9.833657	12.036859	16.263092	18.100912	19.325712	20.224475	21.122534	21.959553	6.273026	7.792794	9.800601	13.855831	15.593517	16.914511	17.86218	18.666655	19.701403	0.263434	0.516654	1.013181	1.950561	3.590391	7.33529	16.427587	19.374091	21.865712	1.881242	2.537665	4.145807	4.977736	5.686841	6.293081	6.810778	7.536926	0.219182	0.303023	0.518585	0.641548	0.745987	0.842494	0.926375	1.038521	-11.651476	2.334036	
