State	Model	DGtau1	DGtaudag	Kdiss	RateBind	barrierPos	kCat	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	logPrior	rho
1285	12	-4.6898817629	4.5319816657	9.0660840158	0.4150637967	3.352182065	28.4920114748	13.151159	15.182391	16.486849	17.871812	21.892613	23.02628	24.097518	24.683843	25.489255	12.149332	12.611942	13.065703	13.331896	13.632181	-14.68156	0.662143
1286	12	-5.3745146123	4.4993660589	5.617961989	0.388503453	3.3442662144	28.034230508	13.394144	15.375624	16.750676	17.957887	21.515106	22.848031	23.878626	24.664372	25.084795	12.268664	12.664758	12.943961	13.278566	13.433607	-16.120871	0.700084
1287	12	-4.3431800042	4.5631223452	5.6453437853	0.4237623336	3.2786310448	28.4090917287	13.029448	15.001171	16.493846	17.714677	21.6642	23.049806	24.07549	24.614911	25.575272	12.26426	12.841028	13.277067	13.639496	13.856276	-13.985478	0.67304
1288	12	-4.3355221203	4.5396125266	8.250866454	0.41649324	3.1607639994	28.6091246601	13.403575	15.441078	16.589629	17.883365	21.741905	23.066113	23.891254	24.693943	25.36953	11.9506	12.571067	12.999915	13.405097	13.657231	-13.998252	0.663333
1289	12	-4.2477513147	4.4864933482	3.7812780342	0.3997034272	3.2334223925	28.1257251276	13.45713	15.341415	16.751653	18.060022	21.749608	22.828567	23.816641	24.503779	25.050309	12.113738	12.698275	12.995233	13.392249	13.662764	-13.923828	0.695096
1290	12	-5.8015163553	4.5527010982	2.4084072774	0.3780984534	3.3649820482	28.744271413	13.168049	15.134007	16.653733	17.976279	22.019782	23.207719	24.420417	25.186678	25.5734	12.496877	12.945506	13.261419	13.498626	13.642426	-17.192904	0.696277
1291	12	-5.1028752532	4.6012519247	4.8833737074	0.4097933037	3.1835250006	28.3853395928	13.104861	14.96977	16.491439	17.854029	21.504067	22.740761	23.7871	24.423607	25.278231	12.42408	12.939011	13.316757	13.570392	13.841702	-15.442379	0.694316
1292	12	-4.2291775089	4.5792092526	0.1764798797	0.3856210609	3.3579133134	28.4577847173	12.786758	14.751678	16.182592	17.548992	21.542933	22.964771	23.914752	24.722445	25.397971	12.025679	12.728495	13.240137	13.501578	13.683353	-15.80378	0.66622
1293	12	-4.3118748109	4.5440587813	4.1374592085	0.3937362811	3.1949662263	28.6652543795	13.244122	15.303932	16.583039	18.093878	21.722239	23.182558	24.00578	24.635021	25.365683	11.948455	12.533092	13.021109	13.38276	13.706354	-13.954835	0.666233
1294	12	-4.3949044217	4.6071206802	6.2061339995	0.4391319872	3.1279025912	28.1493379901	13.047611	14.905399	16.153831	17.537956	21.191686	22.510778	23.735572	24.410313	24.816759	12.214156	12.817141	13.339216	13.706436	13.950192	-14.047055	0.685616
1295	12	-6.4966663646	4.5293829259	3.0362429769	0.3646864886	3.3524947881	28.4897653304	13.269807	15.349246	16.675417	17.991154	21.869105	23.16307	23.980283	24.768188	25.520862	12.228183	12.71094	13.004093	13.280507	13.418129	-18.927798	0.673297
1296	12	-4.0367281618	4.4947857378	2.4775342898	0.4225077901	3.2201988805	27.9949276611	13.368849	15.203114	16.608434	17.954045	21.639239	22.829679	23.857312	24.47077	25.013605	12.204796	12.834376	13.345692	13.724327	14.035829	-13.66494	0.681433
1297	12	-3.7903480701	4.528497183	0.9075055478	0.4044181661	3.0565042713	28.5720241104	13.492579	15.481765	16.558215	18.151542	21.683776	23.061424	23.889281	24.617811	25.482503	11.846556	12.61586	13.244407	13.542815	13.905232	-13.676333	0.690012
1298	12	-4.866235288	4.5487099575	14.8856334456	0.5102938615	3.0454546684	27.9119197533	13.668472	15.468635	16.587696	17.821183	21.531202	22.650995	23.62827	24.175863	24.854991	12.529895	12.939136	13.447092	13.821004	14.058158	-15.178613	0.703934
1299	12	-4.7872886696	4.6921171903	18.5987508284	0.5199502086	3.1391876441	28.7686940832	12.751272	14.549471	15.964561	17.180238	21.378716	22.735415	23.843268	24.459432	25.329153	12.2781	12.850234	13.264118	13.688943	13.933091	-14.95195	0.688374
1300	12	-4.4549195668	4.6735569289	0.5990061092	0.3950286168	2.9233271703	29.0809820927	13.29696	14.988852	16.451667	17.784971	21.479673	22.718798	23.982385	24.593881	25.501918	12.152752	12.806005	13.356831	13.596359	14.001213	-14.955465	0.692033
1301	12	-4.7163093594	4.7107773568	3.230236001	0.3729723103	3.0143516006	29.7063558504	13.002428	14.813554	16.100906	17.388318	21.629016	23.023615	24.087646	25.019132	25.842784	11.867578	12.45494	12.935661	13.277705	13.541837	-14.583833	0.680004
1302	12	-4.8242699184	4.6513955736	12.3033639622	0.4526351478	3.0343929099	29.2597449915	13.195984	15.135306	16.365366	17.820104	21.684891	22.902506	24.160859	25.022553	25.735811	12.376153	12.872805	13.310026	13.62527	13.952125	-14.898656	0.697884
1303	12	-4.6427628059	4.5488778807	2.1112676632	0.3966756076	3.2269935792	28.2679613455	13.3238	15.162806	16.651284	17.927165	21.669976	22.811589	23.777317	24.382313	25.289617	12.247463	12.861354	13.301264	13.634478	13.838872	-14.737313	0.694265
1304	12	-3.7810045021	4.5443861263	2.8432084426	0.4226637448	3.2185004181	28.4753747586	13.152757	14.941833	16.298829	17.759076	21.61582	22.779006	23.891584	24.66555	25.223286	11.945865	12.693748	13.280256	13.626202	14.011134	-13.153199	0.670933
1305	12	-4.5469930361	4.5690636165	1.2088901732	0.3958443416	3.2659641071	28.5107506796	13.086065	15.006922	16.420582	18.013849	21.731288	22.908586	24.028179	24.722398	25.571116	12.334523	12.838486	13.360511	13.673805	13.888905	-14.777839	0.704778
1306	12	-4.408727173	4.573082507	11.780389775	0.4181094349	3.2870718291	29.2056620357	13.047425	15.076389	16.560731	17.869492	21.928163	23.444478	24.349202	24.989665	25.795851	11.856825	12.502846	13.013027	13.249719	13.502672	-14.144451	0.694233
1307	12	-5.648848478	4.5834440041	18.7782661377	0.4949429457	3.3585532585	28.3993847796	12.959505	14.91621	16.175899	17.635303	21.639642	22.83548	23.980472	24.74826	25.629542	12.415133	12.918836	13.305426	13.635768	13.664675	-16.913857	0.667658
1308	12	-4.1441690277	4.5427163212	25.8379953124	0.6081592439	3.0442444562	28.1853252241	13.613401	15.27674	16.717573	17.898738	21.33654	22.751665	23.535076	24.333376	25.076298	12.072678	12.684239	13.150906	13.533844	13.773237	-14.092114	0.698913
1309	12	-4.8140575457	4.6028137577	25.9197050684	0.5805356327	3.2742862466	28.6761652401	12.991396	14.909457	16.513621	17.723801	21.829526	23.117535	24.124514	24.940378	25.433066	12.289823	12.804322	13.305628	13.52904	13.893403	-15.259807	0.678081
1310	12	-5.0904905686	4.6615364925	28.5221659611	0.5659675818	3.1522009657	29.3028823454	12.999568	14.866239	16.393468	17.601391	21.72339	23.171157	24.191765	25.021526	25.740209	12.178275	12.660107	13.088843	13.470221	13.717072	-15.805423	0.671142
1311	12	-4.3123908355	4.6025440124	4.5039253785	0.424792855	3.1538032238	28.2145111323	12.84568	14.92278	16.11852	17.444575	21.36673	22.619017	23.811277	24.403896	25.131893	12.193638	12.821522	13.318296	13.656819	13.892854	-13.910867	0.695779
1312	12	-4.6309573932	4.5631580889	1.5629290201	0.3825564605	3.0687031295	27.9350594255	13.408607	15.241335	16.509484	17.740904	21.266868	22.557136	23.528856	24.253068	24.653806	11.99339	12.507352	12.953193	13.219026	13.503591	-14.817051	0.701291
1313	12	-4.1718542072	4.6008464057	0.2493417848	0.4008734972	3.125211849	28.8679189571	13.18816	15.100783	16.519853	17.81067	21.59904	23.025944	24.238841	24.753941	25.640697	12.24485	12.870875	13.469835	13.753898	14.064122	-15.308123	0.699054
1314	12	-5.5951506831	4.5800400454	1.9378654959	0.4009046064	3.3277995512	28.0998836396	12.97847	14.879552	16.231552	17.788441	21.646306	22.665022	23.662292	24.54063	25.183121	12.558199	13.090035	13.509769	13.70597	13.918306	-16.771455	0.704395
1315	12	-5.3994489705	4.4957391078	0.5374461551	0.3879993105	3.288673295	27.8336380801	13.520377	15.396353	16.767437	18.009591	21.806197	22.883778	23.859861	24.354622	24.974004	12.511513	13.047106	13.307334	13.644777	13.83561	-17.159215	0.671449
1316	12	-4.5615068778	4.5738529403	1.8404339612	0.3766293574	3.102477066	28.7496267608	13.389553	15.407245	16.672895	17.926399	21.698376	22.941707	24.135444	24.641816	25.379248	11.976158	12.585872	13.051685	13.399951	13.607466	-14.591888	0.692607
1317	12	-4.6514738081	4.5768663051	2.4592668118	0.3854213977	3.0910221337	28.4867827954	13.469472	15.263745	16.554263	17.875668	21.516207	22.798856	23.80124	24.509223	25.047063	12.043741	12.520099	13.09775	13.311752	13.632876	-14.667308	0.657703
1318	12	-5.8187107012	4.6235780628	0.0250717175	0.3819767053	3.237838608	28.623806533	13.027999	14.913545	16.398449	17.790605	21.643784	22.793935	23.946939	24.533882	25.443314	12.526618	12.978566	13.421793	13.692032	13.857698	-21.94421	0.700579
1319	12	-4.2953309992	4.6110846691	3.8811600626	0.4102617924	3.2023412763	28.7143413917	12.996625	14.973486	16.380364	17.664368	21.393516	22.842599	23.953429	24.669955	25.483032	12.221531	12.805631	13.242187	13.540813	13.845513	-13.877995	0.688826
1320	12	-4.2075135497	4.4857814103	1.1585065049	0.3992804397	3.2449218801	28.1661710765	13.472543	15.437189	16.76328	18.063141	21.595247	23.050052	23.93606	24.407211	25.173481	12.135298	12.747677	13.338807	13.614873	13.873936	-14.274239	0.676593
1321	12	-4.4894494547	4.5046388552	1.610621552	0.3868265099	3.2684759381	28.1570451306	13.382246	15.307491	16.647011	18.045321	21.713386	22.812024	23.847929	24.608407	25.082226	12.165026	12.603235	13.084253	13.408987	13.68801	-14.594794	0.697033
1322	12	-4.5355318235	4.5596140239	0.6116166023	0.3924879901	3.168360174	28.7210581368	13.421916	15.267744	16.709128	18.01819	21.782199	23.111039	24.071686	24.922062	25.482201	12.362827	12.877447	13.420079	13.627774	13.966029	-15.199338	0.69232
1323	12	-4.5369136132	4.678176569	3.0447491391	0.3945682985	3.0806014435	29.288541683	12.795213	14.97871	16.202051	17.556568	21.246759	22.945696	24.28878	24.862646	25.606459	12.088519	12.811372	13.141565	13.584973	13.830824	-14.294588	0.697571
1324	12	-4.4985098758	4.6343291336	0.3842971909	0.4110625691	2.9979939503	28.2165822941	13.25698	15.08335	16.239447	17.600928	21.198364	22.661562	23.598553	24.337661	24.971523	12.413959	12.940907	13.415039	13.810009	14.0247	-15.458585	0.658648
1325	12	-4.4281451358	4.5663344496	1.346369174	0.3883420642	3.2972830586	28.8984160392	13.025195	15.127216	16.561802	17.900736	21.802415	23.235145	24.289826	25.107148	25.590172	12.221859	12.798249	13.273022	13.639268	13.823975	-14.494948	0.703658
1326	12	-4.7365344865	4.6720249789	1.6007186659	0.384790608	3.0624414856	28.6977925247	12.924367	14.746106	16.187836	17.351304	21.373068	22.568928	23.803353	24.330419	25.205678	12.030178	12.62301	12.998566	13.452984	13.671758	-14.902717	0.703185
1327	12	-4.480390836	4.4628214802	1.7328161249	0.3942550132	3.3682694481	27.8511008301	13.399771	15.342015	16.723855	18.047211	21.718458	22.875672	23.855627	24.389993	25.031889	12.21015	12.707097	13.29315	13.483454	13.807604	-14.599784	0.687902
1328	12	-4.2895339602	4.545415823	2.8191290304	0.3973748722	3.272258574	27.9761650796	13.027035	15.000302	16.232352	17.673857	21.363436	22.538801	23.808928	24.358621	25.053848	11.98477	12.54523	13.057052	13.369224	13.642681	-13.999447	0.700919
1329	12	-4.6256237709	4.6443133662	2.1173344436	0.3959855416	3.1804461844	28.8960882796	12.914958	14.858742	16.249327	17.495021	21.665969	22.820925	24.09937	24.851277	25.617157	12.293639	12.860165	13.274399	13.662336	13.855514	-14.604752	0.703068
1330	12	-4.9963247018	4.6618660074	2.1314079106	0.3738206977	3.098303659	28.9487872246	12.906047	14.888064	16.198603	17.548975	21.292411	22.861574	23.968002	24.708377	25.553061	12.05587	12.577791	13.005525	13.343561	13.530829	-15.316031	0.683933
1331	12	-5.3693891694	4.6947378912	8.0909762498	0.4452467897	2.8863593338	28.802238105	13.383513	15.096904	16.188056	17.621809	21.224794	22.561197	23.490736	24.629858	25.199441	12.620256	13.06215	13.555871	13.811502	14.050927	-15.954767	0.699228
1332	12	-4.9356441972	4.6050548517	16.8224946931	0.4739450745	3.3266933352	28.3008426529	12.742466	14.684401	16.062	17.416178	21.365492	22.718569	23.727504	24.52193	25.280722	12.166704	12.67248	13.00395	13.351575	13.459975	-15.273146	0.692224
1333	12	-4.2650328769	4.499567631	25.6190917881	0.5773352709	3.3908077867	27.9483069856	13.043624	14.857205	16.515209	17.774497	21.696653	22.915019	23.880167	24.359439	25.205821	12.032673	12.570028	13.018142	13.320695	13.539446	-14.327427	0.670584
1334	12	-4.3105683477	4.5210823773	24.3822853103	0.5906116414	3.2593310667	27.9341441494	13.206196	15.192814	16.405589	17.775852	21.616077	22.900425	23.913561	24.325114	25.025641	12.175332	12.710457	13.267475	13.622323	13.740351	-14.373027	0.617784
1335	12	-4.7639096474	4.6799168549	31.4713871333	0.6303261115	2.8653227372	29.4593502428	13.646503	15.27296	16.57816	17.714648	21.535172	22.708582	24.070663	24.944807	25.513109	12.146617	12.689758	13.112387	13.526118	13.811615	-15.20975	0.698029
1336	12	-3.9579144957	4.6538008045	27.6725666047	0.6344550335	2.8978482344	29.3095415531	13.438329	15.224455	16.377552	17.62567	21.455477	22.909915	23.984895	24.974369	25.697355	11.983763	12.651554	13.294526	13.626426	13.995576	-13.709819	0.683332
1337	12	-4.2773587156	4.606607363	31.729301241	0.6611614461	2.9310951934	29.0684087734	13.661224	15.231645	16.638418	17.857935	21.618915	22.879894	24.096032	24.708234	25.591269	12.100748	12.638373	13.224182	13.533692	13.886831	-14.38839	0.680856
1338	12	-3.7393963337	4.442323176	17.3047853877	0.5477884762	3.2994019224	27.9485057208	13.399208	15.260835	16.630002	18.055583	21.751287	22.92221	23.906199	24.44794	25.285469	12.099135	12.646389	13.221642	13.706054	13.980858	-13.343058	0.701056
1339	12	-4.7390641225	4.548153823	27.4519249217	0.6045254847	3.3527675984	27.8216690815	12.866625	14.916714	16.234428	17.480735	21.538786	22.696063	23.5736	24.323736	24.741471	12.117581	12.720706	13.217559	13.366035	13.501237	-15.216681	0.664645
1340	12	-4.4949069548	4.6072954106	10.3737558423	0.4718743601	3.0092861333	28.173225	13.419871	15.123863	16.47664	17.597138	21.223029	22.684556	23.678637	24.145519	25.198583	12.346042	12.93806	13.36701	13.662869	13.963092	-14.291423	0.661499
1341	12	-5.4417153577	4.7589430882	12.6679463674	0.4417875391	2.6869421257	29.9573811773	13.602101	15.223123	16.549466	17.800997	21.275622	22.86261	23.890014	24.637509	25.662	12.338851	12.85412	13.233507	13.553703	13.760122	-16.122183	0.65601
1342	12	-5.0817701853	4.727875933	0.5208929627	0.371005793	2.8842632209	29.9945610933	13.303645	14.985283	16.495085	17.721738	21.471902	23.188084	24.240717	25.045613	25.945814	12.219186	12.707237	13.245803	13.556828	13.711849	-16.243082	0.666049
1343	12	-4.6836056286	4.5350129279	0.4092950217	0.3761810083	3.3640478856	28.2099050552	13.0267	15.046777	16.539355	17.653367	21.735009	22.924302	24.053252	24.683989	25.36248	12.139387	12.665201	13.131933	13.398162	13.564696	-15.832855	0.685292
1344	12	-4.4603531258	4.6683794953	1.4076953847	0.3929746436	3.0249184479	29.4924169339	13.123302	15.125174	16.413419	17.754124	21.811971	23.026321	24.178825	24.932282	25.704844	12.203926	12.790281	13.3192	13.691307	14.015335	-14.434839	0.699548
1345	12	-3.836332604	4.6869742143	1.0056057787	0.4028834785	2.798894912	29.7521645084	13.26776	15.019078	16.211372	17.710591	21.603153	22.723217	23.976264	24.862133	25.581944	11.819249	12.597327	13.183303	13.658978	13.992813	-13.52611	0.703516
1346	12	-3.8733056604	4.6846514074	0.845367581	0.4038189374	2.8010736011	29.8126994622	13.450236	15.211903	16.407825	17.669019	21.55601	22.975034	24.301116	24.841954	25.919742	12.00015	12.650196	13.294344	13.771638	14.07982	-13.695267	0.702153
1347	12	-4.6896600393	4.6550768049	1.5830286917	0.3685597528	2.8051987267	29.5603735227	13.74462	15.414516	16.691815	17.858566	21.654333	22.94911	23.962575	24.888984	25.480279	11.933677	12.43281	12.981981	13.310538	13.535612	-14.81474	0.702678
1348	12	-4.6924532409	4.6282571487	0.443074304	0.3878187165	3.0466019469	28.263304752	13.201202	15.003063	16.326045	17.623528	21.060838	22.465069	23.587707	24.050815	25.153514	12.218704	12.819767	13.21114	13.463756	13.649513	-15.696076	0.698112
1349	12	-4.5629983124	4.7322860359	6.190660208	0.4036321434	2.6322038283	29.7227645581	13.512756	15.275826	16.421562	17.620717	21.3819	22.632056	23.738995	24.58756	25.518314	11.997138	12.539174	13.049432	13.28212	13.715438	-14.214665	0.696068
1350	12	-5.7584730872	4.6766627507	3.9453514033	0.3874609178	2.8098406416	29.115258784	13.616326	15.360257	16.624711	17.802434	21.485291	22.680362	23.754539	24.401227	25.354778	12.310196	12.791381	13.114061	13.356417	13.659377	-16.860441	0.673955
1351	12	-4.1442462952	4.5472039267	3.394408387	0.3907538354	3.3106547985	28.8945253261	13.06244	15.066081	16.565737	17.902102	21.855853	23.175007	24.476959	24.879796	25.50132	11.854954	12.584075	12.996589	13.439966	13.68373	-13.6861	0.694962
1352	12	-3.9800596485	4.5180362003	0.0491365094	0.3845296901	3.2433510593	28.8027329721	13.376349	15.371455	16.607401	18.12468	21.928648	23.115945	24.454558	24.894182	25.576609	11.995419	12.584064	13.085114	13.448378	13.746404	-17.172991	0.697671
1353	12	-4.9371510679	4.4919580378	2.2789010512	0.389519191	3.3868926463	27.8164775209	13.122904	15.245567	16.575239	17.964095	21.591781	22.721963	23.843422	24.439404	24.997008	12.352399	12.760791	13.155544	13.431033	13.642594	-15.358989	0.704698
1354	12	-4.3559301686	4.6077841902	5.241005198	0.404026717	3.2440090932	28.9805360646	12.89674	15.010408	16.184961	17.768333	21.649543	23.184187	24.397129	25.140231	25.837809	12.062344	12.642176	13.122827	13.545689	13.794141	-13.951438	0.688124
1355	12	-5.3279150668	4.7349942546	8.6421453358	0.4096547081	2.8716172812	29.2880169825	13.072129	15.049991	16.156727	17.470971	21.278263	22.541722	23.836777	24.517244	25.317646	12.049564	12.649861	13.093225	13.289229	13.58149	-15.80918	0.679647
1356	12	-4.5520594263	4.7397045911	8.329923852	0.4382301161	2.7408591177	29.8165640309	13.426255	15.140864	16.389559	17.758518	21.436591	22.800634	24.037617	24.92321	25.65561	12.225252	12.814669	13.303898	13.639647	14.042735	-14.220206	0.683831
1357	12	-4.8091908982	4.555306564	16.4760242448	0.4362558245	3.2306017519	28.9708687578	13.301701	15.209509	16.676925	18.107545	21.881532	23.15299	24.228028	24.708923	25.564741	12.014465	12.456074	12.876317	13.105967	13.342951	-15.028668	0.703869
1358	12	-4.5503120923	4.6096583461	11.0755655639	0.4520481414	3.2270354157	28.159830761	12.725419	14.773645	16.173629	17.601118	21.317729	22.797888	23.516052	24.461234	25.011807	12.123823	12.702005	13.192712	13.454103	13.715648	-14.39238	0.700864
1359	12	-4.4559411312	4.6168144664	3.9847871381	0.3973916024	3.2762282051	29.1602641605	12.742183	14.859969	16.30508	17.618198	21.964919	23.328603	24.357324	24.985041	25.842738	12.173893	12.747349	13.154899	13.533951	13.79897	-14.149612	0.697372
1360	12	-5.2987247204	4.5981404895	0.8700431284	0.3587347655	3.2569884096	29.0567114284	13.013356	15.133114	16.500278	17.83242	21.819935	23.130098	24.080013	24.896976	25.618628	12.125701	12.652463	12.966994	13.336853	13.415949	-16.456902	0.689023
1361	12	-4.724007665	4.6991521009	0.806159524	0.3816193425	2.9561939766	29.6961078885	13.204315	15.049248	16.309375	17.688226	21.617694	22.919783	24.229983	25.084038	25.951571	12.196624	12.843652	13.260468	13.637976	13.883131	-15.224089	0.697292
1362	12	-4.2768800168	4.7399581798	3.265932703	0.4255921483	2.7390743677	29.4552253571	13.214103	15.07632	16.107957	17.47262	21.094404	22.680493	23.814415	24.47574	25.582355	12.244423	12.881978	13.466374	13.829399	14.11729	-13.767	0.690345
1363	12	-4.1967242115	4.7447241126	5.4182781957	0.4152009844	2.6127201786	29.9828881436	13.605375	15.182198	16.503951	17.588858	21.473253	22.780183	23.830596	24.754619	25.680684	11.943059	12.603849	13.129609	13.558027	13.875177	-13.545969	0.696089
1364	12	-5.1961978232	4.6479488483	0.2344196986	0.3617233964	3.0330182472	29.4484692459	13.425439	15.174013	16.609691	17.868835	21.777271	23.060231	24.229693	24.955738	25.86242	12.184793	12.661872	13.129346	13.376316	13.686584	-17.299791	0.687077
1365	12	-3.9995473991	4.6739541172	1.5521345821	0.3970938554	2.9987719629	28.9121855559	12.90517	14.686633	16.066825	17.391178	21.293463	22.746152	23.786708	24.528329	25.324599	11.719866	12.519334	13.016674	13.43511	13.746438	-13.579858	0.697124
1366	12	-4.0139969933	4.5977681179	8.2197966192	0.4363314332	3.2247131143	28.7276671289	12.852227	14.922533	16.275078	17.71254	21.627655	22.973683	24.057937	24.690302	25.449951	11.891854	12.612145	13.122461	13.468756	13.794438	-13.392438	0.688592
1367	12	-3.8615879403	4.6285794194	7.4180774594	0.4456725979	2.8640472091	28.9237119559	13.439092	15.255185	16.428803	17.618598	21.307043	22.823682	23.708155	24.669988	25.470883	11.912048	12.522695	13.146213	13.593182	13.969242	-13.110507	0.700527
1368	12	-5.1683914464	4.6006801535	24.4021365934	0.542558244	3.1195671511	28.1859656532	13.256796	15.106511	16.273092	17.591332	21.248593	22.365765	23.853233	24.176247	24.995738	12.075515	12.566145	13.090771	13.265614	13.518992	-15.951689	0.694382
1369	12	-5.6671888907	4.5418185755	16.105663934	0.4859137494	3.1828130856	28.3734510151	13.410024	15.490819	16.711797	18.076183	21.779667	23.081404	23.861117	24.613926	25.154133	12.539228	12.981278	13.443093	13.643978	13.692291	-16.943008	0.672359
1370	12	-3.8349726837	4.6165359163	13.8195362747	0.4791586614	3.248046988	29.0336846485	12.865294	14.723619	16.192584	17.570011	21.649945	23.070439	24.44741	25.021177	25.62776	11.808976	12.584543	13.09651	13.519037	13.838106	-13.193469	0.694929
1371	12	-4.7972416037	4.5056718161	2.4533364465	0.3875687912	3.2131105318	27.8713800729	13.475057	15.429732	16.601323	17.86868	21.425315	22.635797	23.647372	24.139351	24.958498	12.127989	12.729163	13.057309	13.409782	13.524736	-15.03576	0.6847
1372	12	-5.3121398424	4.6160509873	2.3851735696	0.3889260481	3.2911790798	28.0771111948	12.772666	14.69568	16.111807	17.340698	21.371171	22.664129	23.710689	24.371052	25.141702	12.282443	12.72727	13.126503	13.489739	13.65999	-16.015764	0.692853
1373	12	-4.3150675978	4.6691860804	0.9626952568	0.3823932634	2.9785189599	29.3820824688	13.180949	15.103934	16.33507	17.615942	21.569865	22.838062	23.829923	24.578135	25.56317	11.984813	12.666527	13.069719	13.461091	13.797434	-14.370676	0.664294
1374	12	-4.5020687694	4.4942199154	5.6623374656	0.4104391545	3.332612376	28.2181005782	13.44677	15.278252	16.866325	17.890418	21.849142	23.054827	23.97759	24.622659	25.346492	12.15912	12.827097	13.144304	13.473024	13.715539	-14.343229	0.67733
1375	12	-4.5628281622	4.5414470315	6.0948092206	0.4187857444	3.2748111636	27.9489947858	13.141266	15.114756	16.446046	17.6433	21.582521	22.552396	23.774088	24.344636	24.962412	12.197527	12.688047	13.141759	13.494836	13.78108	-14.415071	0.703402
1376	12	-4.5022984694	4.5349939439	6.1129551953	0.41976906	3.2453782467	28.543050996	13.287314	15.301302	16.706646	17.953553	21.798424	23.114742	24.172211	24.842637	25.440962	12.386264	12.825894	13.383524	13.658299	13.911064	-14.301121	0.699997
1377	12	-3.7683636668	4.5446845595	6.7969475723	0.4413776756	3.2988920975	28.401470084	12.834591	14.825498	16.231948	17.772864	21.691064	22.921733	23.891227	24.695433	25.369868	11.846589	12.63775	13.177568	13.559652	13.838772	-13.043207	0.703026
1378	12	-3.8509703993	4.560743597	13.8595216315	0.459859268	3.2594680193	28.9098689314	12.937609	14.983425	16.369189	17.706447	21.871513	23.375035	24.112569	24.862062	25.51401	11.684072	12.369917	12.962237	13.3199	13.775704	-13.262778	0.683149
1379	12	-4.7576229225	4.5351448901	4.5584617859	0.3882067979	3.2894160365	28.3030751723	13.206793	15.211219	16.489223	17.911206	21.824623	22.805781	23.733721	24.621925	25.379004	12.009117	12.650867	13.05112	13.232631	13.445052	-14.794286	0.695179
1380	12	-4.7818003108	4.6175604819	7.0789512541	0.4094243808	3.1164110114	29.1335707269	13.288812	15.16561	16.584364	17.862252	21.550095	23.167521	24.152781	25.096513	25.731818	12.142736	12.729063	13.246791	13.364123	13.733983	-14.750366	0.673044
1381	12	-4.8486504777	4.7096352782	1.3893786088	0.3697078764	2.872029131	29.2272858687	13.248183	14.97643	16.358639	17.40448	21.308997	22.693489	23.71649	24.707839	25.452142	11.94325	12.53459	12.887867	13.248488	13.552931	-15.146904	0.696583
1382	12	-4.8601899965	4.7372934309	8.5479985037	0.4189263874	2.7625609072	29.325580132	13.201228	14.938262	16.304453	17.526285	21.037427	22.621406	23.677865	24.533353	25.374224	12.098311	12.625158	13.052402	13.374947	13.625998	-14.819717	0.692941
1383	12	-4.4028056186	4.6131266711	7.1737310044	0.4176362452	2.9464006544	29.2192080745	13.586935	15.3875	16.619467	17.875658	21.673345	22.961893	24.134087	24.788521	25.566114	12.155705	12.666453	13.216848	13.546644	13.86095	-14.034786	0.675756
1384	12	-4.1710365168	4.7021607156	2.3382127678	0.3988942984	2.9180853454	29.1240049913	13.011389	14.756232	16.034385	17.577511	21.148582	22.60912	23.753969	24.744971	25.293318	11.922287	12.539795	13.080005	13.4351	13.800377	-13.688027	0.701329
1385	12	-5.1285669982	4.6861465607	6.1783692516	0.392995453	2.852523203	29.1969733486	13.463702	15.342842	16.461726	17.647618	21.411215	22.837803	23.624547	24.458565	25.449306	12.106489	12.486652	13.036809	13.269254	13.516349	-15.391736	0.666893
1386	12	-5.9365368747	4.5981292687	5.2082250468	0.3794532684	3.2930843543	28.4422304493	13.059427	14.949223	16.308532	17.793382	21.496602	22.779397	23.803746	24.628173	25.280775	12.172707	12.54604	13.037346	13.154667	13.359062	-17.338007	0.673138
1387	12	-4.1991298774	4.5769386275	4.5756727969	0.4210756138	3.1944529609	28.5074003135	13.119852	15.166532	16.450513	17.758661	21.805127	22.817884	24.095182	24.341615	25.23429	12.144884	12.781588	13.327379	13.742369	13.882473	-13.727827	0.678452
1388	12	-4.246064028	4.6633835381	4.3191324567	0.4370313962	2.9126555099	29.2031394512	13.51107	15.078001	16.59599	17.750383	21.487119	23.086451	24.093604	24.76853	25.476696	12.360377	12.978289	13.556	13.996295	14.347681	-13.739251	0.695068
1389	12	-4.987837598	4.6426674903	0.5533735604	0.367526644	3.1063370985	28.6447627362	13.07807	14.78474	16.270467	17.542304	21.468731	22.674	23.713972	24.533881	25.284755	12.003145	12.474829	12.908569	13.283236	13.491132	-16.080245	0.694247
1390	12	-4.8492237324	4.7579476182	0.6160097319	0.3928742057	2.7993895381	29.6596672826	13.031815	14.926407	16.107269	17.500182	21.291819	22.688308	23.979273	24.872993	25.489975	12.268714	12.890095	13.486688	13.692076	13.975086	-15.622046	0.693889
1391	12	-4.2826062787	4.6324561326	3.9682372794	0.4017507496	3.1001027969	29.0054372194	12.866394	14.913859	16.258778	17.638301	21.590133	22.951644	23.965601	24.731531	25.565812	12.036943	12.655228	13.165294	13.531551	13.846969	-13.824265	0.695162
1392	12	-4.2018344656	4.5516167323	2.0744478303	0.4069718602	3.3413997481	28.6373608783	13.079018	15.015947	16.491472	17.846285	22.0153	23.048929	24.355453	24.8437	25.546044	12.308507	12.883039	13.4337	13.694724	13.985894	-13.931187	0.697754
