State	Model	DGtau1	DGtaudag	Kdiss	RateBind	barrierPos	kCat	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	logPrior	rho
24200000	12	-2.0920416397	5.0939450175	101.9084800406	4.6565217819	3.0947125584	26.7036427346	6.597317	8.067074	9.810321	11.998913	16.331921	18.218951	19.540038	20.533542	21.372764	22.53783	6.291695	7.948336	9.802573	13.916159	15.872869	16.93084	17.906487	18.921477	20.00225	0.247191	0.494908	0.95978	1.860872	3.454579	7.151487	16.472721	19.747353	22.326775	1.949561	2.617623	4.174395	5.018765	5.620591	6.184716	6.611389	7.30698	0.230446	0.31694	0.528958	0.63653	0.727446	0.815445	0.88429	0.991794	-10.840112	2.373559
24250000	12	-2.0373080476	5.0147859412	92.3922449943	1.7428020623	3.2214075547	26.1946179948	6.549171	8.10906	9.836752	11.931127	16.436252	18.303981	19.454371	20.430167	21.459067	22.346878	6.317685	7.713798	9.665957	13.720551	15.567053	16.886314	17.906064	18.756066	19.753099	0.242437	0.479186	0.941379	1.816107	3.402088	7.035465	16.320301	19.525504	22.176045	1.880243	2.480783	4.072975	4.812979	5.447577	6.007491	6.466842	7.127952	0.220063	0.298149	0.500718	0.606824	0.706067	0.782825	0.861173	0.965449	-9.758769	2.385629
24300000	12	-1.8775187303	5.0604751683	72.5205464268	1.0363778762	3.0546991061	26.2058292304	6.606996	7.944405	9.714902	11.890275	16.11778	18.074735	19.415998	20.440367	21.217954	22.230884	6.295485	7.610722	9.596366	13.58874	15.414412	16.776279	17.869407	18.797663	19.731909	0.257751	0.509686	1.001395	1.898435	3.558927	7.247937	16.563672	19.492521	22.065778	1.811891	2.409992	3.994822	4.8499	5.555233	6.126753	6.717806	7.482915	0.210895	0.293842	0.494772	0.629191	0.733547	0.825818	0.907212	1.029458	-9.035046	2.352305
24350000	12	-1.8920032578	4.9521129458	57.2490751731	0.6652572852	3.360078553	25.6505784475	6.466533	8.010521	9.794831	12.104499	16.500248	18.35952	19.57825	20.429468	21.375029	22.367186	6.300446	7.70375	9.752369	13.844527	15.714449	17.076108	17.96578	18.784818	19.835492	0.258288	0.509985	0.994856	1.938104	3.546522	7.264724	16.67084	19.720813	21.996442	1.849852	2.415528	4.089144	4.926944	5.613271	6.265545	6.770398	7.461074	0.217645	0.287762	0.505281	0.630108	0.728745	0.818623	0.906666	1.028876	-8.707265	2.327035
24400000	12	-1.7356480418	4.9521727132	54.2402298514	0.675092149	3.2293742082	25.8403969824	6.548189	8.028982	9.869385	12.059385	16.376435	18.189275	19.414203	20.432827	21.191034	22.248462	6.105899	7.494817	9.5846	13.778326	15.639592	16.907992	17.983422	18.812124	19.981965	0.258784	0.514679	0.999522	1.932515	3.599338	7.26893	16.518194	19.669804	22.175097	1.703056	2.304223	3.945789	4.774074	5.514686	6.132824	6.731185	7.505031	0.194088	0.269168	0.482969	0.603347	0.701579	0.811792	0.908647	1.044668	-8.553349	2.367248
24450000	12	-1.8202822147	4.9446128108	34.883430007	0.4549791066	3.3348220304	25.336077314	6.504596	8.020013	9.776028	12.0608	16.462251	18.374685	19.475804	20.425621	21.151917	22.157166	6.23765	7.638388	9.639155	13.838034	15.620059	16.900329	17.971105	18.750136	19.754861	0.266277	0.520276	1.029763	1.954842	3.628848	7.408134	16.577103	19.500068	21.885331	1.813532	2.451927	4.096409	4.909419	5.671138	6.273878	6.803614	7.590125	0.208377	0.292568	0.502903	0.635986	0.7305	0.838928	0.923832	1.061996	-8.215728	2.388119
24500000	12	-2.0847403515	4.9661721477	31.0919517325	0.3660984844	3.3452002674	25.6685387048	6.561474	8.205227	10.044305	12.156825	16.679032	18.317166	19.610432	20.402005	21.455239	22.249213	6.389727	8.066883	10.007646	14.178051	15.806929	17.099546	17.989927	18.816707	19.753899	0.255367	0.504554	0.97654	1.899658	3.495439	7.192517	16.387926	19.475881	22.005495	2.013013	2.653259	4.24233	5.078314	5.726574	6.260731	6.68706	7.339105	0.235303	0.319791	0.537989	0.650348	0.740231	0.833956	0.903075	1.011205	-8.296793	2.381197
24550000	12	-1.8989468728	5.0114738769	26.9296044259	0.3717781453	3.0466100926	26.0649522126	6.753122	8.367035	9.872614	12.140783	16.386652	18.178757	19.352494	20.435169	21.080321	22.235857	6.437184	7.800678	9.765386	13.785534	15.560539	16.852472	17.90761	18.823745	19.905082	0.259825	0.512693	0.999575	1.925036	3.546803	7.305718	16.52891	19.617036	22.034185	1.858714	2.472566	4.065748	4.894496	5.569772	6.183606	6.671873	7.461332	0.216093	0.29242	0.505654	0.630523	0.727159	0.830544	0.911274	1.035922	-8.041856	2.379586
24600000	12	-1.8947778759	5.0242301244	38.4047803598	0.4564268001	3.2379890006	25.6737100388	6.456601	7.866592	9.674904	11.843603	16.177215	18.098764	19.298314	20.308152	21.127975	22.177878	6.173119	7.749572	9.614294	13.735261	15.591929	16.800865	17.871025	18.757497	19.851411	0.258657	0.520778	1.011648	1.92942	3.604457	7.333017	16.495838	19.470211	21.905553	1.838954	2.516223	4.077706	4.964609	5.65085	6.229338	6.76683	7.524828	0.217535	0.297634	0.509869	0.639725	0.741039	0.832574	0.921579	1.04173	-8.27673	2.339471
24650000	12	-2.0903809853	5.0601958305	52.9515749952	0.5285549741	3.3251298326	26.0299566454	6.360532	7.978249	9.662768	11.993346	16.413641	18.176481	19.458811	20.57798	21.469755	22.361195	6.253199	7.691129	9.705584	13.935396	15.719921	17.107926	18.092257	18.910108	19.868152	0.25599	0.506956	0.989709	1.898342	3.552118	7.239084	16.528738	19.721344	22.135794	2.01341	2.633692	4.260671	5.138979	5.70515	6.286697	6.767262	7.409609	0.238351	0.322823	0.533725	0.660579	0.747426	0.836411	0.91402	1.018738	-8.662629	2.367172
24700000	12	-1.9177507242	4.9537597321	55.6866054063	0.6032406626	3.2564383743	25.7488621364	6.597676	8.219216	9.932132	12.182909	16.53644	18.21546	19.567036	20.524993	21.366268	22.383621	6.336486	7.797964	9.827222	13.889566	15.669286	16.909611	17.974008	18.816711	19.907321	0.254658	0.503553	0.982272	1.868028	3.508706	7.205389	16.47689	19.534529	21.914746	1.844257	2.43944	4.064623	4.919348	5.507407	6.145807	6.671536	7.446675	0.210681	0.292528	0.497242	0.621112	0.726682	0.808823	0.893524	1.012655	-8.664335	2.37334
24750000	12	-1.9033621656	5.0239221433	49.7746114339	0.5678212875	3.047372428	26.1757027033	6.769637	8.30646	9.840961	12.010491	16.495046	18.112165	19.372407	20.429991	21.327299	22.347269	6.384124	7.850628	9.794052	13.883881	15.638856	16.922042	17.931619	18.80819	19.913495	0.263632	0.519022	1.019851	1.964631	3.618818	7.364141	16.555619	19.661353	21.976306	1.883501	2.517559	4.160515	4.95221	5.673988	6.306784	6.800829	7.616487	0.222785	0.299734	0.522887	0.641966	0.738672	0.841996	0.932706	1.054578	-8.505553	2.359879
24800000	12	-1.875160403	5.0153737025	46.9941435577	0.5507287462	3.1505644686	25.8916513692	6.554207	8.152648	9.814198	12.041246	16.367456	18.132788	19.367458	20.354766	21.271769	22.197196	6.273343	7.737926	9.761271	13.790359	15.570455	16.935584	17.977199	18.781914	20.044059	0.24739	0.520656	1.021104	1.960224	3.623722	7.396554	16.569283	19.627685	22.00513	1.844402	2.498	4.121904	4.933723	5.666751	6.252166	6.811347	7.610024	0.216573	0.299747	0.510894	0.637799	0.733799	0.839291	0.927959	1.046107	-8.445076	2.368678
24850000	12	-1.996462155	5.1039013417	56.4669683071	0.5701091126	3.0974425268	26.5599101944	6.473707	7.881251	9.6403	11.816877	16.249039	18.130072	19.408991	20.480486	21.506295	22.554183	6.19803	7.68117	9.645019	13.788122	15.557742	16.905088	17.940017	18.875082	20.013538	0.253823	0.509632	0.983245	1.882795	3.50362	7.252324	16.598779	19.595936	22.33488	1.918439	2.525612	4.110697	5.000274	5.590653	6.129828	6.740773	7.402638	0.224049	0.299029	0.51704	0.637429	0.733767	0.823185	0.904371	1.00399	-8.624259	2.358744
24900000	12	-1.9839647313	5.0367240833	64.740787999	0.7629592945	3.0745276133	26.1045521662	6.828539	8.26445	9.906791	11.961558	16.207463	18.101877	19.337458	20.453122	21.288761	22.3289	6.419508	7.964746	9.921279	13.929016	15.571638	16.859465	17.912579	18.77895	19.951379	0.262811	0.514053	1.00154	1.920262	3.557838	7.314855	16.653164	19.523021	22.083159	1.915291	2.5721	4.207705	5.070277	5.680578	6.294522	6.801765	7.558307	0.228673	0.304499	0.521246	0.654493	0.751472	0.837046	0.920907	1.038287	-8.878696	2.336693
24950000	12	-1.9706355933	4.9746594193	68.1557661396	0.8212796414	3.3820121519	25.4945321713	6.417987	8.043506	9.841915	11.927907	16.39155	18.133968	19.392982	20.383904	21.128447	22.010872	6.206541	7.691978	9.716381	13.83	15.567835	16.854733	17.787975	18.641681	19.642393	0.250124	0.498363	0.979756	1.890098	3.454804	7.135627	16.287175	19.445371	21.946626	1.857703	2.532972	4.108502	4.918516	5.531041	6.127335	6.629136	7.338385	0.215611	0.297065	0.508642	0.630976	0.718782	0.812691	0.88077	1.00406	-8.990325	2.366522
25000000	12	-2.030732855	5.0691113388	83.3408517026	1.154450948	3.1393339904	26.6764540053	6.594659	8.030906	9.778319	11.912001	16.45834	18.269854	19.615769	20.684404	21.574371	22.606811	6.345591	7.762957	9.789499	13.851324	15.729645	17.022507	18.008353	18.91257	20.03085	0.247917	0.491486	0.967372	1.858559	3.443928	7.126897	16.390057	19.763928	22.469227	1.915972	2.540055	4.060166	4.930024	5.553742	6.166553	6.585712	7.285213	0.225649	0.299243	0.515245	0.624897	0.6764	0.812719	0.882442	0.983426	-9.327011	2.383502
25050000	12	-1.7942581585	5.0026980448	75.8465986911	1.7186458181	3.0602011178	26.0385579888	6.738898	8.254683	9.97902	12.040439	16.413841	18.188498	19.347592	20.309464	21.365093	22.448027	6.348935	7.887377	9.780995	13.768163	15.815534	17.025921	17.912499	18.901302	19.896629	0.269376	0.533078	1.027506	2.005684	3.657725	7.53122	16.737783	19.821074	22.054564	1.815303	2.47259	4.053076	5.001782	5.698929	6.343758	6.838574	7.738075	0.205751	0.282976	0.506455	0.634553	0.742071	0.847981	0.942374	1.067638	-9.39902	2.38615
25100000	12	-1.9492807972	5.0884584092	64.2998748617	0.7123083345	3.1437232251	26.2757466494	6.380747	7.938041	9.521034	11.713287	16.146333	18.114447	19.325463	20.491036	21.246384	22.367667	6.116612	7.702192	9.597447	13.682003	15.446018	16.773554	17.767808	18.769519	19.786924	0.250702	0.502331	0.974362	1.892066	3.510613	7.183953	16.471933	19.521897	22.137212	1.833466	2.477466	4.103323	4.876756	5.545817	6.154227	6.65322	7.316736	0.215987	0.292285	0.506002	0.626621	0.720227	0.817997	0.901127	1.011956	-8.784939	2.373238
25150000	12	-1.8461563033	4.9952457089	67.7279457801	1.0575874886	3.2332758288	25.6635042594	6.559935	8.058085	9.768773	11.975553	16.329772	18.160329	19.401291	20.462154	21.232194	22.27909	6.225938	7.664147	9.68562	13.752594	15.618765	16.890555	17.969886	18.717089	19.793687	0.266588	0.528824	1.020955	1.977102	3.652343	7.472821	16.554579	19.586394	22.050235	1.84887	2.46616	4.120478	4.98658	5.659982	6.243201	6.888127	7.529187	0.215716	0.295796	0.509499	0.636107	0.747427	0.828241	0.932456	1.060727	-9.01499	2.387434
25200000	12	-1.9256989789	5.0217078672	68.9728892117	0.9817214349	3.01033834	25.993547214	6.871946	8.281861	10.059656	12.073749	16.18339	18.138633	19.357568	20.369418	21.123353	22.253819	6.419689	7.847899	9.824281	13.753678	15.619978	16.833484	18.018286	18.736341	19.779963	0.264178	0.522372	1.0179	1.946583	3.613056	7.419511	16.515318	19.637538	21.995876	1.894493	2.529905	4.165471	4.988674	5.763409	6.292577	6.872152	7.556487	0.222245	0.308027	0.521839	0.644411	0.741131	0.843061	0.925265	1.051166	-9.025119	2.386656
25250000	12	-1.8825393726	5.0934685797	75.2052017867	1.1963611751	2.9636889603	26.95213037	6.695528	8.193447	9.845629	11.156195	16.225368	18.171773	19.476368	20.618242	21.482044	22.915895	6.270611	7.753482	9.707142	13.826316	15.760124	16.999627	18.093149	19.035769	20.248805	0.264828	0.524873	1.016425	1.972321	3.681477	7.450125	16.832242	20.141451	22.487332	1.87573	2.503457	4.188809	5.054377	5.709712	6.370171	6.929233	7.65742	0.217171	0.298265	0.516662	0.643923	0.739037	0.84397	0.928939	1.071011	-9.130484	2.22762
25300000	12	-1.9321804042	5.0773026344	78.3628396905	1.1929974426	3.2164138735	26.4888364089	6.38119	7.857275	9.581392	11.841999	16.289095	18.254214	19.599913	20.679946	21.65464	22.434899	6.102344	7.668083	9.638261	13.76547	15.636056	16.965948	18.112116	18.971831	20.146174	0.256017	0.511216	0.99061	1.896562	3.546508	7.242177	16.597174	19.876591	22.452196	1.848357	2.486242	4.05117	4.937996	5.67486	6.190343	6.678128	7.395675	0.218452	0.295509	0.504637	0.627788	0.73303	0.824302	0.902494	1.013591	-9.216701	2.377904
25350000	12	-1.9728266421	5.0341940279	86.0115386005	2.7293302869	3.2534968659	25.748258962	6.474502	8.018688	9.630329	11.966394	16.463506	18.183262	19.243532	20.436311	21.297419	22.227327	6.279076	7.813876	9.76188	13.909239	15.594702	16.8817	17.98981	18.7653	19.825523	0.262182	0.518972	1.024812	1.945972	3.624353	7.359983	16.644424	19.520058	21.9081	1.932418	2.593666	4.225696	5.097097	5.755401	6.308724	6.881994	7.526001	0.231333	0.314271	0.538298	0.660737	0.761264	0.854776	0.937516	1.057166	-10.050679	2.387759
25400000	12	-1.874255104	4.9852700341	87.6987494516	2.7647385711	3.0808323455	26.0274856299	6.740869	8.300862	9.9996	12.09799	16.582606	18.22656	19.451353	20.559323	21.448723	22.130956	6.366683	7.789913	9.784747	13.758875	15.581403	16.80665	17.910727	18.794516	19.777241	0.260017	0.506158	1.01125	1.904608	3.544967	7.227346	16.546118	19.625036	22.164255	1.812476	2.398977	4.069189	4.90382	5.536183	6.231791	6.706222	7.454919	0.210698	0.29248	0.500523	0.623351	0.716516	0.814214	0.906249	1.024883	-10.020248	2.38446
25450000	12	-1.876412041	4.9896004592	92.9696279708	3.6941080822	3.2305634524	26.2043928203	6.531929	8.033358	9.784557	12.009747	16.412885	18.351497	19.557952	20.491005	21.597595	22.636619	6.172729	7.700247	9.70565	13.770098	15.761861	16.961105	18.084601	18.885723	19.943589	0.251165	0.495622	0.972276	1.846884	3.500438	7.183618	16.398001	19.641448	22.158169	1.781525	2.375009	3.987433	4.866718	5.508403	6.070801	6.643959	7.383943	0.207622	0.282242	0.484454	0.609451	0.705548	0.797908	0.882349	1.009971	-10.372619	2.357735
25500000	12	-1.9552835394	5.0224751877	86.4516855219	1.9594565569	3.3868852448	26.2092833047	6.261216	7.817675	9.695424	11.985611	16.607247	18.494985	19.591468	20.836496	21.767913	22.551312	6.149868	7.626897	9.727116	13.994068	15.852807	17.222811	18.206457	19.158203	20.071192	0.256399	0.50561	0.993538	1.90894	3.551294	7.285819	16.520183	19.889542	22.443945	1.865937	2.531697	4.148581	4.99095	5.626869	6.248262	6.722791	7.468615	0.216782	0.306204	0.512453	0.635513	0.734331	0.82716	0.897588	1.019759	-9.728183	2.375309
25550000	12	-1.9066656909	4.9742954989	88.7320033197	3.2561057085	3.2916552625	25.7855162404	6.532143	8.039966	9.845842	12.099294	16.606977	18.289071	19.581705	20.4715	21.344669	22.409696	6.280422	7.728447	9.723103	13.839791	15.795942	17.027679	17.950772	18.855619	19.853388	0.258473	0.512357	0.988747	1.935035	3.542065	7.289029	16.484185	19.641844	22.103051	1.836162	2.499032	4.115702	4.925679	5.585946	6.219841	6.745148	7.470717	0.215134	0.294885	0.514642	0.635406	0.728444	0.825251	0.913038	1.032822	-10.23626	2.371239
25600000	12	-2.0068062094	5.1101943377	84.7221154759	1.4349628114	3.0641378425	26.6303902042	6.520534	8.017219	9.645903	11.921956	16.199836	18.08343	19.280954	20.504386	21.50845	22.502973	6.340818	7.710283	9.65888	13.832614	15.586892	16.852897	17.961154	18.808422	20.008413	0.254815	0.507579	0.977608	1.895943	3.517814	7.28566	16.49249	19.652819	22.131611	1.933455	2.556406	4.160122	4.989838	5.587953	6.255667	6.692144	7.436256	0.225165	0.308806	0.51812	0.638879	0.729474	0.822248	0.900288	1.0162	-9.455097	2.382833
25650000	12	-2.0484665957	4.9954876902	97.2252421793	3.4305604371	3.3816009214	25.9666295057	6.400148	8.000071	9.751125	12.082176	16.612886	18.348129	19.578601	20.716287	21.374521	22.394207	6.216273	7.786078	9.789393	14.013075	15.755817	17.056178	18.049261	18.886118	19.826498	0.246513	0.487781	0.956171	1.852818	3.437514	7.027758	16.409659	19.644461	22.186592	1.915709	2.568137	4.073586	4.920456	5.564068	6.170558	6.600459	7.240056	0.20843	0.305266	0.51579	0.632096	0.71569	0.804391	0.872389	0.977303	-10.472614	2.365312
25700000	12	-2.037790443	5.0712732257	86.290678594	1.5779352161	3.0492800256	26.375381777	6.729489	8.196909	9.845211	12.050697	16.275539	18.209067	19.340021	20.418164	21.201321	22.501674	6.527828	7.873505	9.902625	13.812259	15.620491	16.844118	17.991381	18.829817	19.83827	0.25305	0.510055	0.985849	1.90047	3.494565	7.181071	16.475801	19.538311	22.078841	1.929733	2.566051	4.148224	5.032972	5.618851	6.211005	6.744826	7.42771	0.227149	0.30996	0.52089	0.635123	0.747461	0.837932	0.912634	1.012351	-9.590516	2.388527
25750000	12	-1.8776329877	5.000910783	80.7083095933	2.4225873173	3.2227400019	25.3479127773	6.510497	7.986041	9.766041	11.934779	16.179643	17.88718	19.178133	20.230405	21.078105	21.909169	6.368698	7.751049	9.814866	13.762277	15.491663	16.754522	17.931149	18.602768	19.631445	0.268813	0.533211	1.031133	1.993019	3.655113	7.454103	16.430253	19.451178	21.741099	1.859086	2.517876	4.182416	5.029916	5.670752	6.317386	6.914437	7.607811	0.217682	0.30202	0.519758	0.645266	0.754681	0.850647	0.942738	1.068239	-9.832403	2.380053
25800000	12	-1.8703593099	5.0478740499	72.299288949	1.1195569196	3.1714740925	26.3589462562	6.436069	7.975767	9.655723	11.939692	16.384229	18.189926	19.514152	20.75911	21.438961	22.683856	6.227923	7.737787	9.661495	13.791383	15.636448	16.993649	18.114673	19.147081	20.015445	0.261336	0.51993	1.02066	1.961229	3.657838	7.45393	16.863697	19.915364	22.409561	1.873066	2.47154	4.098666	4.961769	5.647055	6.316116	6.902072	7.58229	0.214575	0.295437	0.510772	0.637916	0.74288	0.827382	0.933586	1.048268	-9.078221	2.376216
25850000	12	-2.0333902855	5.1365876263	67.2018889091	0.7205602336	2.8806117261	26.8519143168	6.775384	8.158969	9.78868	11.790499	16.103195	18.027797	19.264531	20.409926	21.233255	22.454385	6.440473	7.89139	9.662512	13.644352	15.578473	16.706384	17.948901	18.777133	20.015648	0.254516	0.500644	0.982796	1.895591	3.515507	7.193459	16.458283	19.532838	22.222335	1.949156	2.590221	4.172812	5.057318	5.629343	6.254645	6.713116	7.379139	0.228034	0.307553	0.526347	0.641612	0.739151	0.827652	0.907872	1.013685	-8.862482	2.387097
25900000	12	-1.9098801305	4.9840302963	67.6600279601	0.8203900205	3.2532004337	25.5940317303	6.529032	7.988591	9.676096	11.964266	16.215914	18.092297	19.291981	20.283744	21.176289	22.087803	6.180038	7.627315	9.633958	13.720835	15.424689	16.788966	17.730208	18.569086	19.608775	0.248685	0.495045	0.970768	1.881715	3.453648	7.11231	16.34484	19.297569	21.824744	1.832282	2.378173	3.965447	4.821161	5.469793	6.070759	6.640363	7.287103	0.210015	0.283986	0.499066	0.617595	0.712831	0.801368	0.881088	0.937057	-8.927515	2.366543
25950000	12	-1.9055848713	5.0210705358	70.2150125967	0.9855945232	3.277115755	25.9574980505	6.423009	7.96528	9.766134	11.849118	16.383155	18.274847	19.52954	20.610911	21.39139	22.478651	6.22514	7.63096	9.703951	13.81313	15.674204	16.975269	17.983593	18.780918	19.929666	0.260203	0.516463	1.009385	1.928155	3.584395	7.330783	16.573249	19.675444	22.24866	1.833877	2.495203	4.121407	4.952692	5.673496	6.276113	6.845789	7.49477	0.215764	0.299142	0.513083	0.62788	0.739034	0.831985	0.915203	1.036941	-9.02631	2.381919
26000000	12	-1.8911411854	4.9963194791	79.9993845396	1.5516735205	3.2971724867	25.7745490781	6.36253	7.910323	9.664268	11.917495	16.383262	18.1388	19.556869	20.410915	21.365674	22.40421	6.183429	7.651169	9.625464	13.841736	15.534022	16.875128	17.910672	18.864698	19.67972	0.25842	0.507789	1.001999	1.920795	3.554496	7.221333	16.450639	19.578639	22.003311	1.848499	2.463453	4.050921	4.897721	5.621515	6.194379	6.69307	7.452771	0.212248	0.29129	0.501072	0.622901	0.728094	0.820125	0.904211	1.024944	-9.444848	2.379991
26050000	12	-1.822647566	5.0263785747	73.999419398	1.5408094352	3.0790673719	25.855386627	6.589618	8.157196	9.816989	11.947367	16.277896	18.059047	19.263192	20.187978	21.281266	22.16042	6.289564	7.783805	9.712021	13.759553	15.489105	16.79499	17.947145	18.79651	19.830769	0.268801	0.532686	1.035151	2.002768	3.705391	7.487324	16.632982	19.6209	21.862923	1.822107	2.459746	4.103882	5.028466	5.75055	5.958891	6.943836	7.650864	0.215129	0.29804	0.515763	0.647625	0.749914	0.85658	0.941884	1.083683	-9.306291	2.382132
26100000	12	-1.9566263493	5.0553301374	72.3341662252	0.9032774233	3.0474202777	26.4632142332	6.623233	8.233708	9.766132	11.993008	16.30038	18.21666	19.409296	20.430563	21.467795	22.662295	6.308594	7.781558	9.723238	13.770126	15.541985	17.001263	17.887054	18.951866	19.848091	0.253878	0.502843	0.985691	1.893693	3.517824	7.201482	16.473383	19.66692	22.210989	1.867729	2.513	4.080198	4.92158	5.577987	6.218869	6.720615	7.407571	0.219553	0.299128	0.508343	0.632584	0.728451	0.814861	0.896524	1.016316	-9.013213	2.378942
26150000	12	-2.0544810906	5.0213557723	72.3768077608	0.7523243111	3.2594395147	26.3545459223	6.452254	8.126968	9.815595	11.976893	16.584702	18.372106	19.661899	20.612161	21.558435	22.478529	6.338843	7.775147	9.82992	13.924536	15.802872	17.059983	17.98459	18.891009	19.832793	0.24443	0.484602	0.956761	1.82875	3.427398	7.033228	16.485449	19.655085	22.277915	1.911465	2.538693	4.057945	4.864255	5.493831	6.061488	6.545911	7.233943	0.221788	0.302435	0.513287	0.621347	0.714916	0.796909	0.874339	0.976626	-9.019208	2.348837
26200000	12	-1.9627886295	5.0603924684	70.5523529475	0.8582200421	3.1747651802	26.6251902493	6.418423	7.979815	9.816562	12.029583	16.396122	18.36768	19.64206	20.719839	21.684938	22.73021	6.291518	7.845518	9.734063	14.018537	15.890273	17.146441	18.150687	19.06133	20.119363	0.255922	0.508361	0.987389	1.918024	3.587569	7.252233	16.671472	19.991504	22.483632	1.892392	2.525363	4.146295	4.991	5.61622	6.236553	6.770025	7.460465	0.222935	0.301803	0.515722	0.640609	0.731579	0.826228	0.909634	1.02965	-8.96536	2.352121
26250000	12	-1.7877774439	4.9857768867	75.2308439597	1.6704222626	3.3164033502	25.8745124484	6.384411	7.960348	9.775738	11.976575	16.430736	18.413152	19.579154	20.572915	21.478195	22.454134	6.124009	7.595082	9.60092	13.937956	15.790744	16.995719	18.219997	19.154458	20.049555	0.271262	0.53132	1.035687	1.988797	3.679008	7.548994	16.772428	20.008795	22.199554	1.801239	2.408728	4.085642	5.041551	5.655421	6.32549	6.925715	7.710031	0.209099	0.286375	0.50077	0.636622	0.739903	0.852092	0.945274	1.070021	-9.377451	2.366942
26300000	12	-1.9339316685	5.1009429748	85.4737278167	2.0057041371	2.8577683184	26.7711025273	6.83556	8.321419	9.886056	12.08135	16.171395	17.974145	19.265708	20.354936	21.386185	22.409703	6.440627	7.880936	9.774296	13.795723	15.480117	16.890875	18.004527	18.972023	20.00267	0.262154	0.518791	1.013126	1.975227	3.587173	7.383957	16.716722	19.766614	22.105874	1.913256	2.56449	4.162781	5.041387	5.694387	6.317932	6.827805	7.527067	0.219505	0.304326	0.52216	0.653078	0.753717	0.841337	0.92372	1.037391	-9.674137	2.368041
26350000	12	-1.9355466191	4.9997485545	63.5877064864	0.7187890646	3.2829396949	26.1607992367	6.510873	8.114214	9.831879	11.982488	16.562725	18.404092	19.65678	20.580685	21.420443	22.662729	6.264403	7.649278	9.770477	13.936494	15.791136	16.956292	18.072572	18.974913	20.020397	0.253362	0.4998	0.981137	1.902691	3.520545	7.246317	16.664881	19.733367	22.279537	1.840073	2.496807	4.08346	4.98072	5.605085	6.193413	6.655714	7.393161	0.21329	0.294929	0.507821	0.627488	0.724863	0.814017	0.900825	1.021687	-8.815097	2.377849
26400000	12	-1.7550914278	4.8953803956	69.9309709735	1.2345512821	3.3433708956	25.4387198756	6.55766	8.116594	9.858402	12.163462	16.554553	18.392037	19.516422	20.584753	21.17481	22.039519	6.224911	7.731387	9.829703	13.822785	15.731389	16.968597	18.003135	18.773617	19.878174	0.264283	0.520862	1.011506	1.953552	3.613067	7.326575	16.519706	19.567999	22.115525	1.737433	2.32486	3.955729	4.845198	5.574164	6.143793	6.753556	7.576937	0.200013	0.275368	0.479968	0.624825	0.709657	0.831651	0.916884	1.061223	-9.136143	2.361494
26450000	12	-2.0789454377	5.0507489623	68.6094118427	0.7332971356	3.2058896166	26.2162692334	6.528714	8.069427	9.779853	12.033517	16.473576	18.297056	19.386472	20.478354	21.363269	22.415591	6.359289	7.799707	9.83066	13.922383	15.756167	16.880262	18.039819	18.809908	19.89739	0.251677	0.496618	0.971409	1.854119	3.461602	7.173488	16.537837	19.628813	22.226678	1.960004	2.614976	4.20986	5.030364	5.600884	6.23313	6.660252	7.34023	0.228227	0.31189	0.53128	0.637782	0.729026	0.82338	0.894906	0.99968	-8.974826	2.387614
26500000	12	-2.0252611714	5.0392387352	75.5713156098	1.0218817669	3.2104856654	25.8748981949	6.457156	8.094163	9.657933	11.982926	16.294286	18.074139	19.329321	20.334006	21.175687	22.257864	6.281512	7.759711	9.745814	13.774704	15.485316	16.859568	18.015298	18.702935	19.83435	0.251839	0.502265	0.9857	1.889871	3.511221	7.255577	16.411689	19.48302	22.007713	1.930826	2.559544	4.156341	5.040494	5.652752	6.198419	6.653065	7.340611	0.226598	0.310609	0.525344	0.639079	0.731373	0.825845	0.901508	1.015304	-9.196473	2.385232
26550000	12	-1.9086371089	4.9515725912	90.4013084053	4.0884309467	3.2457608331	25.8743664218	6.659205	8.191436	9.941381	12.249283	16.604943	18.42581	19.754334	20.520328	21.302697	22.358678	6.407035	7.912516	9.852005	14.067295	15.756973	17.080256	18.008149	18.872899	19.946501	0.2586	0.516616	0.999464	1.928572	3.563203	7.311842	16.551475	19.614443	22.137163	1.865113	2.491436	4.110065	4.978789	5.668136	6.239169	6.709547	7.42801	0.217528	0.291083	0.514013	0.63758	0.731814	0.824143	0.912534	1.031927	-10.5177	2.374172
26600000	12	-1.9424460332	4.9944348815	93.7273618184	6.6337487459	3.1434978647	25.8409848266	6.648713	8.276018	9.930746	12.129533	16.433436	18.246844	19.501971	20.428901	21.346383	22.073912	6.366515	7.878008	9.714982	13.849553	15.544067	16.855093	17.937985	18.712645	19.821309	0.259	0.511968	0.998545	1.920784	3.536046	7.205048	16.566063	19.520238	22.032588	1.872031	2.509902	4.088242	4.978228	5.61136	6.206583	6.716753	7.462643	0.22105	0.299362	0.511033	0.631661	0.736296	0.824548	0.904586	1.028944	-11.159244	2.389531
