State	Model	DGtau1	DGtaudag	Kdiss	RateBind	barrierPos	kCat	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	logPrior	rho
742	11	-3.8965057823	4.5117140347	72.7770600412	2.3194429907	3.0933082018	28.5437229208	13.493824	15.512543	16.720434	17.844196	21.643658	23.089888	24.049669	24.757123	25.365439	11.872064	12.552232	13.196843	13.520455	13.725451	-15.237893	0.692753
743	11	-4.1500349912	4.6181708024	72.7081525022	0.0469905004	2.87661376	28.6963084349	13.50931	15.436601	16.463454	17.85245	21.400854	22.711377	23.721112	24.528233	25.412232	12.046468	12.684841	13.294573	13.633878	13.846034	-14.94944	0.702153
744	11	-4.514323501	4.5858116015	72.9833266755	0.0769915663	3.3033434588	28.2777842174	12.975404	14.815502	16.202136	17.522342	21.537667	22.721912	23.85803	24.435598	25.229441	12.132641	12.846516	13.259184	13.570268	13.899464	-15.386598	0.651816
745	11	-5.2780055774	4.6974672706	74.866120544	0.3351664313	3.025435295	28.927568113	12.968991	14.974939	16.229664	17.542418	21.45741	22.802391	23.581372	24.531887	25.492799	12.403725	12.950974	13.348562	13.730959	13.857783	-16.661057	0.693434
746	11	-4.0082031557	4.5485880943	71.2370787815	2.7058902729	3.3923398404	28.248768034	12.721696	14.875948	16.126957	17.403994	21.687156	22.983956	23.961955	24.675805	25.312826	11.953423	12.664549	13.179736	13.790274	13.954896	-15.518352	0.700643
747	11	-5.7184615777	4.5696675159	77.9244633339	1.4371718641	3.368775565	28.2762879312	12.854211	15.034127	16.467264	17.631881	21.722607	22.757015	23.966476	24.442491	25.106431	12.276252	12.848143	13.180481	13.387332	13.53521	-18.481958	0.695646
748	11	-5.6154102938	4.6930356521	76.0005118452	0.1781940567	2.9942672123	29.1355427541	13.030915	14.988024	16.474738	17.539651	21.49855	22.836785	24.074835	24.781283	25.322879	12.568634	13.008321	13.429414	13.659118	13.944803	-17.417627	0.703276
749	11	-4.8107985229	4.600101525	78.1056383737	0.5034202258	3.0836006918	28.5529780546	13.316792	15.09912	16.343193	17.659754	21.285544	22.676424	23.787359	24.511206	25.164514	12.125356	12.569227	12.975543	13.153913	13.424886	-15.904302	0.645285
750	11	-5.4044847787	4.5486683123	74.6771028457	0.2050009204	3.2288474048	27.8747067436	13.178522	15.07043	16.5085	17.79769	21.478681	22.621978	23.477044	24.165012	25.004546	12.312706	12.81406	13.20641	13.398086	13.577209	-17.059383	0.694956
751	11	-4.8438730219	4.7246275413	80.9304092746	0.2023385086	2.6872131494	29.5979434281	13.531327	15.313757	16.476388	17.649734	21.321168	22.657792	23.894054	24.491314	25.477441	11.923853	12.511431	13.093236	13.365693	13.634307	-15.750944	0.696104
752	11	-4.7296006462	4.6537721194	78.5598819135	0.7679720043	2.8125748796	29.2819296199	13.676689	15.323762	16.699655	17.759562	21.526143	22.73309	23.977473	24.705165	25.51307	12.155354	12.639982	13.224357	13.339344	13.691064	-15.863373	0.703513
753	11	-4.0669538595	4.6223616623	75.4260713622	0.6649898384	3.1353874104	28.8609558226	13.02857	14.836851	16.156286	17.639725	21.587666	22.808349	24.130694	24.850106	25.441661	11.880461	12.422797	13.000456	13.555243	13.7819	-14.583205	0.698195
754	11	-4.639938001	4.6996804151	82.0682493498	1.1769735192	3.0729049668	29.7108953326	13.01856	14.70347	16.201753	17.693496	21.554542	22.973158	24.285124	24.918432	25.953656	11.947964	12.490633	13.043386	13.355456	13.550055	-15.927185	0.703586
755	11	-4.7847719815	4.6411201236	76.1574156151	0.7116028291	3.1072732964	28.6406452592	13.063397	14.784726	16.237468	17.462085	21.433564	22.734014	23.855617	24.513821	25.255223	12.112569	12.63458	13.116248	13.541486	13.672938	-15.928401	0.652877
756	11	-4.8667648922	4.4880453264	75.9050091614	0.5817857563	3.3717922555	27.9533248753	13.206665	15.272815	16.643644	17.917259	21.567078	22.869462	24.051323	24.418111	24.922749	12.189736	12.602826	13.108704	13.355598	13.442741	-16.165717	0.671971
757	11	-4.2601961545	4.5876193666	73.8734365563	0.2059033529	3.2408122495	28.7718772354	12.988045	14.940942	16.483676	17.880194	21.775996	23.08696	24.13532	24.722156	25.631868	12.091829	12.81646	13.298105	13.711897	13.867896	-14.700319	0.699711
758	11	-4.7896036039	4.5176392989	72.3917346085	0.0098370117	3.3018535086	27.9578573441	13.221344	15.23123	16.621966	17.95148	21.402494	22.791891	23.817371	24.428628	25.005432	12.419682	12.850247	13.325407	13.647121	13.745486	-17.701505	0.697886
759	11	-4.6135126117	4.530461381	72.9930661404	0.417816101	3.2011570595	27.8894112105	13.241445	15.181483	16.51635	17.704431	21.534166	22.65348	23.610584	24.312289	24.854965	12.116766	12.709352	13.222506	13.359558	13.685596	-15.48693	0.675807
760	11	-4.0145590369	4.5419638275	69.6373678472	0.0426500511	3.2847182998	28.1437636195	13.011572	15.015851	16.37107	17.552757	21.6645	22.756974	23.900238	24.382126	25.057351	12.221276	12.813329	13.256181	13.734856	14.095613	-14.82818	0.687621
761	11	-4.2242099095	4.5857895972	76.7635668303	0.333064901	3.1223305516	28.4490322943	13.220674	15.046723	16.32739	17.579917	21.410592	22.654805	23.747629	24.350649	24.917576	11.781218	12.45067	12.842218	13.193658	13.4318	-14.70273	0.67408
762	11	-4.3944256113	4.5479655475	75.0698333377	0.0931873547	3.2437541913	28.5104738815	13.224093	15.067336	16.609854	17.860311	21.656194	22.951444	24.04144	24.827099	25.191879	12.050924	12.672415	13.139863	13.506281	13.734743	-15.147846	0.673071
763	11	-4.2292761269	4.4917419536	71.7418787811	0.0329319952	3.3190291605	27.9877350836	13.314288	15.210409	16.574722	17.90701	21.5059	22.808941	23.945022	24.414063	25.278065	12.161414	12.79298	13.164436	13.683368	13.823721	-15.457957	0.679417
764	11	-5.0411791581	4.471733733	70.5931703285	1.0334685149	3.3644073265	27.35140286	13.259492	15.283911	16.551717	17.911458	21.428851	22.601564	23.465058	24.211883	24.55474	12.416961	12.888424	13.29669	13.460474	13.621959	-16.778733	0.698768
765	11	-4.4464998689	4.5546579302	73.2708445296	0.1498036553	3.3878555255	28.5207292685	12.814358	15.000662	16.476559	17.781919	21.666492	23.245678	24.002852	24.856008	25.467809	12.327132	12.979344	13.386587	13.792322	13.941507	-15.097049	0.704391
766	11	-4.4443037103	4.5221026055	67.5636384958	1.3572304747	3.2108293957	27.5467582333	13.258674	15.127377	16.52542	17.680841	21.288782	22.682815	23.487848	24.157601	24.828982	12.337675	12.905431	13.428759	13.642971	13.975706	-15.6909	0.693864
767	11	-4.4811844885	4.6196386222	79.345842606	0.0418711311	3.1923928579	29.0557948622	13.050643	14.902225	16.347365	17.610265	21.573164	22.973695	24.16999	24.812379	25.536129	11.992746	12.505954	13.100835	13.380556	13.633863	-15.683846	0.669739
768	11	-4.4212498802	4.6913224644	76.7283056961	0.0262320896	2.9284642241	29.2897603705	13.059859	15.01387	16.432718	17.568258	21.485733	22.941771	24.006439	24.580944	25.560608	12.030669	12.688997	13.133648	13.628536	13.765432	-15.834754	0.68074
769	11	-5.1326738972	4.735278549	74.7638417423	0.3347471825	2.9170397287	29.2307714933	13.125151	14.802332	16.177163	17.394201	21.324733	22.653344	24.018922	24.599679	25.67029	12.421167	13.081558	13.424457	13.863249	14.024553	-16.310854	0.701713
770	11	-3.6077302057	4.4960177174	71.6657180806	0.0469556083	3.2578608177	28.3844575651	13.157647	15.283153	16.423889	17.868442	21.653713	22.992007	23.907495	24.548442	25.25724	11.740255	12.406264	13.045908	13.514069	13.896282	-14.188683	0.703172
771	11	-4.1029834886	4.5040738706	74.3233348839	0.2104270698	3.3273260411	28.3645864109	13.102643	15.151076	16.615077	17.940033	21.74274	23.038845	23.951278	24.694611	25.128531	11.935152	12.518181	13.181883	13.442596	13.635983	-14.519814	0.697389
772	11	-4.4149160172	4.5159850237	71.9421396389	0.0094703007	3.200042101	27.8410694675	13.393454	15.201537	16.42847	17.776656	21.413575	22.516236	23.748131	24.36457	24.94921	12.119117	12.677231	13.062332	13.469769	13.670646	-17.029638	0.675945
773	11	-4.0572926201	4.5089035747	75.6334353	0.6554744082	3.3054325425	28.2432184598	13.193364	15.19177	16.508359	17.837626	21.644621	22.918784	24.049699	24.682076	25.131865	11.791635	12.441768	12.990893	13.215476	13.537637	-14.681947	0.683409
774	11	-4.2531434834	4.6232087702	70.5993447718	0.2998120139	3.2133139662	28.5851120763	12.849118	14.617114	16.143447	17.509379	21.600689	22.922767	23.954928	24.707314	25.241476	12.351323	12.937454	13.460705	13.896486	14.081667	-14.636054	0.682532
775	11	-5.3650201901	4.6297925774	81.5229669634	0.0409448332	2.9476545868	28.8309235819	13.545318	15.379117	16.626108	17.85185	21.229747	22.705341	23.696308	24.467385	25.121622	12.057297	12.540257	12.89804	13.156176	13.332461	-17.52471	0.70405
776	11	-4.5875780348	4.5739048447	75.4456056549	0.2600703918	3.0262779266	28.288251351	13.401139	15.279171	16.627495	17.807944	21.419207	22.678077	23.636082	24.312448	24.977064	12.006698	12.545243	13.016172	13.297933	13.516083	-15.341566	0.703979
777	11	-5.74830617	4.584512566	79.2603384822	0.0121052831	3.1959127124	28.7248293105	13.24588	15.295894	16.49048	17.920374	21.910405	23.023888	24.129337	24.911709	25.461722	12.360811	12.874191	13.163619	13.422361	13.521028	-19.551074	0.644463
778	11	-3.926543177	4.5933007055	74.5718061449	4.9991527375	3.0757735862	28.8243063027	13.074505	15.144963	16.250552	17.606127	21.681456	22.877131	23.941601	24.61952	25.521481	11.935433	12.482123	13.123909	13.500445	13.705468	-16.053597	0.680265
779	11	-4.3420442737	4.6054361799	71.2037671402	0.1983126281	3.2857698001	28.2427874169	12.806199	14.677444	16.129526	17.381009	21.403308	22.750629	23.917367	24.603401	25.319875	12.245668	12.883974	13.25894	13.646257	13.994727	-14.807921	0.692467
780	11	-4.3463175666	4.5314332217	74.8748042193	1.2372900891	3.2687544832	28.8246696473	13.302998	15.162235	16.722604	18.077439	22.069835	23.260891	24.326026	24.963021	25.546157	12.276607	12.808274	13.327458	13.579004	13.988851	-15.502182	0.697436
781	11	-4.0185833626	4.4532936465	72.3623354323	0.1486361774	3.2450384661	28.0413863417	13.481828	15.365995	16.794084	18.153102	21.713855	23.017021	23.889391	24.438781	25.08814	11.920015	12.548618	13.126537	13.35391	13.650907	-14.447421	0.691934
782	11	-3.8461866043	4.4660849116	69.1281553467	0.1174342519	3.293907568	28.0300700151	13.351817	15.377175	16.747621	18.063838	21.750096	23.047123	23.758087	24.612307	25.068261	12.033829	12.732636	13.361642	13.46126	13.962454	-14.165018	0.696217
783	11	-4.2669571026	4.5857138215	71.393417652	0.1012976308	3.0622514522	28.3100732826	13.340484	15.217253	16.523115	17.720195	21.43281	22.747058	23.632555	24.418923	25.270666	12.139122	12.725474	13.293901	13.645332	13.982112	-14.815533	0.701459
784	11	-4.6313299617	4.5893688142	76.400405584	1.2002749348	3.2038560273	28.597748046	12.994356	14.957362	16.464947	17.814189	21.58864	23.002178	24.180341	24.450026	25.495924	12.055698	12.652714	13.124758	13.482353	13.7327	-15.974684	0.672113
785	11	-4.5955176386	4.5971531172	75.156143193	0.9551828507	3.0953122145	28.201479342	13.176147	14.950079	16.304464	17.453394	21.196699	22.548988	23.655492	24.308863	25.081871	12.08042	12.510422	13.003149	13.312714	13.588919	-15.747229	0.692858
786	11	-3.6947447456	4.6061994797	71.4583482164	1.019116559	3.0368663779	28.9489676029	13.179436	15.05369	16.28897	17.655407	21.419836	22.916471	23.864352	24.798379	25.457731	11.775583	12.602882	13.213837	13.695698	14.132472	-14.175208	0.699223
787	11	-4.7225219742	4.7511002992	79.7764980933	0.0243840237	2.8658024745	29.6042592567	12.9174	14.711244	16.024239	17.376172	21.245242	22.639476	23.936834	24.710777	25.479203	11.927594	12.540086	12.947435	13.289836	13.653236	-16.451316	0.70388
788	11	-5.1859611346	4.6206298485	76.9661280046	0.0184665387	3.0173912109	29.0020628519	13.559925	15.341336	16.728416	17.82708	21.655997	22.946253	24.102836	24.905497	25.483489	12.405141	12.900164	13.375527	13.529905	13.777673	-17.755901	0.682067
789	11	-4.8625833131	4.5134647977	75.1453016494	0.0910900731	3.352655839	28.3925764872	13.362028	15.31941	16.765183	18.07907	21.705899	22.931043	24.06756	24.563268	25.32663	12.373142	12.984276	13.308703	13.501447	13.769715	-16.095417	0.689607
790	11	-5.1655077807	4.6159781619	78.3049648283	0.04745385	2.9738363353	28.9709165565	13.612255	15.470381	16.66701	17.858091	21.572742	22.802373	23.985539	24.71748	25.391086	12.308416	12.775939	13.101188	13.474809	13.619755	-16.970811	0.681234
791	11	-3.9911968067	4.5325024418	77.0361207546	0.1136805643	3.3631472103	28.6898451982	13.136693	14.917364	16.458373	17.75104	21.822192	23.15982	24.129477	24.876767	25.483254	11.708974	12.329966	13.030022	13.360635	13.616827	-14.417412	0.694305
792	11	-4.119549834	4.5265193724	74.074366225	0.2158456713	3.3555607836	28.4802268501	13.045544	15.077513	16.494987	17.868744	21.914775	23.196215	24.199394	24.719278	25.36697	12.025936	12.635046	13.214334	13.525072	13.785268	-14.520265	0.653058
793	11	-4.914538515	4.6342955639	80.5747029312	0.0710508852	3.1350639925	28.8549359643	13.057523	14.904848	16.368501	17.591878	21.539429	22.774269	24.035751	24.666721	25.490439	12.009592	12.524433	12.895706	13.302453	13.352676	-16.235015	0.701115
794	11	-4.8544443231	4.6243206736	74.3176408781	0.1928296519	3.0780094368	28.8580567476	13.272533	15.25736	16.494578	17.727541	21.455041	22.882486	24.049054	24.982501	25.386204	12.481602	13.081382	13.424286	13.753222	13.885893	-15.799631	0.686723
795	11	-4.3112684764	4.5751866913	76.396244633	0.3612698628	3.1639043202	28.760542354	13.20777	15.075983	16.478226	17.973889	21.694237	22.896324	24.035162	24.860526	25.506398	12.026772	12.606926	13.104567	13.379246	13.698487	-14.874924	0.693763
796	11	-4.8003194629	4.6373164541	78.3828528328	1.3640035871	3.182571026	28.9209368049	13.006066	14.835192	16.325173	17.571265	21.490917	22.840579	23.953649	24.86929	25.566088	12.126547	12.604313	13.212	13.431818	13.601744	-16.36757	0.698835
797	11	-4.9010048809	4.7342190865	78.6550134599	0.0277848286	2.9644339353	29.3522038228	12.957387	14.653544	16.074489	17.311659	21.282655	22.778585	23.855762	24.714304	25.473182	12.179621	12.750949	13.126752	13.519582	13.728706	-16.700824	0.654649
798	11	-3.6370782444	4.5234797862	72.3269639876	0.5323369474	3.1225074388	28.6325971364	13.435877	15.289328	16.740842	17.851455	21.73515	23.017916	24.133083	24.711678	25.291179	11.777502	12.497538	13.10214	13.411703	13.723685	-13.873696	0.69911
799	11	-4.9253275558	4.4785934527	72.1914922236	0.3813115244	3.373109517	28.1582577271	13.444787	15.18769	16.778628	18.21368	21.838422	23.077114	24.057911	24.477942	25.174592	12.538831	13.047858	13.531745	13.778304	13.886522	-16.127678	0.684623
800	11	-4.3231691147	4.7407421997	72.9983987757	0.7876705851	2.8169188272	29.4116812625	13.133193	14.948921	16.046117	17.43511	21.336601	22.728923	23.807951	24.701593	25.425208	12.122267	12.871048	13.455168	13.776251	14.207831	-14.976326	0.670666
801	11	-4.0745666154	4.7200412611	73.0727271587	0.3508904372	2.6585591232	29.3996810592	13.436629	15.08399	16.356651	17.407623	21.229302	22.606516	23.6115	24.517004	25.373791	12.005962	12.692339	13.298059	13.578342	13.935244	-14.284457	0.68965
802	11	-4.0451343433	4.7155071687	77.6190883984	0.052405665	2.7380759359	29.6661347228	13.23243	15.051336	16.211117	17.691419	21.420075	22.727109	23.916921	24.777204	25.539437	11.809426	12.417249	13.017755	13.431728	13.73509	-14.663315	0.702225
803	11	-4.2156170545	4.6898147783	73.7729137466	5.3454611237	2.7051410784	29.6152286384	13.799126	15.210078	16.585076	17.853075	21.5303	22.880386	24.065683	24.817721	25.831219	12.214069	12.919899	13.38516	13.841008	14.054813	-16.524351	0.701738
804	11	-4.5674429192	4.5936400943	77.7258865664	0.437206825	3.0527604661	29.1000310946	13.481176	15.31015	16.620439	17.958683	21.883304	23.212015	24.141329	24.983125	25.865392	12.149274	12.652218	13.121299	13.470627	13.726607	-15.384876	0.681533
805	11	-4.4578095602	4.6167998574	77.0866554319	0.6549782602	3.1328707659	28.7331306769	13.120344	14.985064	16.338471	17.657069	21.383252	22.82639	23.874245	24.513778	25.252318	11.883447	12.557058	13.072765	13.273787	13.673973	-15.293981	0.653554
806	11	-3.9175628248	4.5572566939	69.5857131254	0.0492423701	3.2617116951	27.9875965947	12.912026	14.902593	16.275178	17.591649	21.296261	22.720266	23.726952	24.316617	24.954845	12.019242	12.700022	13.096014	13.570963	13.790818	-14.563296	0.682179
807	11	-5.8583428517	4.6184878832	76.473419676	0.0177044665	2.9842145505	28.4258907832	13.562641	15.34178	16.483627	17.809851	21.470587	22.541974	23.504991	24.41565	25.166378	12.342937	12.848387	13.115871	13.449395	13.597028	-19.34603	0.681067
808	11	-3.8979529913	4.6652102749	72.0292553611	0.4086080696	2.8609911218	29.2287659863	13.260072	15.027157	16.307452	17.706921	21.450737	22.899606	23.915038	24.895628	25.613075	12.01957	12.756814	13.256539	13.729914	14.104275	-14.060384	0.682705
809	11	-4.8965526468	4.6742798673	79.6615147055	0.3438654131	3.2221393969	29.2027433646	12.706962	14.560861	16.10853	17.632771	21.58119	22.965688	24.169794	24.888832	25.525942	12.061747	12.64547	13.159486	13.488519	13.722179	-15.925384	0.70083
810	11	-4.5097853345	4.5657647717	74.2922257575	0.0486113753	3.1683912809	28.7270859349	13.220889	15.251019	16.610375	17.987384	21.828379	23.058906	24.233316	24.901843	25.485224	12.24019	13.029133	13.269447	13.808025	13.909677	-15.644279	0.697128
811	11	-3.9591888291	4.4781250104	68.3162794574	0.1998467483	3.2027216007	28.1160260563	13.636505	15.472685	16.752222	17.958918	21.81237	23.013449	23.807724	24.647795	25.276764	12.307733	12.902672	13.369691	13.742087	13.998916	-14.245283	0.689515
812	11	-4.3514600778	4.5324825084	71.7290273615	0.0338302249	3.2876694374	28.0656125213	13.17586	15.095509	16.455347	17.868839	21.512092	22.659178	23.877055	24.451237	25.117707	12.134528	12.834476	13.304217	13.549975	13.807151	-15.611891	0.683052
813	11	-4.4277351797	4.5830684889	75.0682801621	0.0441206705	3.1573516385	28.4378430911	13.205973	15.162975	16.440216	17.786134	21.437309	22.608512	23.995263	24.503929	25.359932	12.050174	12.677506	13.106195	13.409048	13.693008	-15.546621	0.703862
814	11	-4.4348943016	4.6073038105	73.428926632	0.0595497807	2.9220124237	28.6706818576	13.591595	15.322376	16.611951	17.878052	21.402267	22.624871	23.753449	24.388405	25.177877	12.238509	12.72186	13.222835	13.549428	13.884075	-15.340764	0.70113
815	11	-4.7073491976	4.6334947307	75.8708839016	0.0850882527	2.9928221456	28.582153357	13.303559	15.290579	16.430846	17.566396	21.359125	22.597846	23.762744	24.393749	25.253154	12.071443	12.604934	13.068201	13.421318	13.649655	-15.698991	0.696075
816	11	-5.1972858642	4.662170776	75.1431899822	2.2163354899	3.0876543329	28.7095133986	12.969443	14.910966	16.176285	17.40683	21.447177	22.670423	23.921435	24.379319	25.310255	12.312276	12.817232	13.349789	13.543702	13.78608	-17.535443	0.660865
817	11	-3.9173849165	4.5927443626	72.7455337193	0.0767434289	3.1327097634	28.5438805484	12.965816	14.964704	16.267723	17.524508	21.320256	22.715259	24.011839	24.578107	25.350977	11.907335	12.647367	13.014458	13.53046	13.860343	-14.32828	0.704036
818	11	-4.548912864	4.561816922	74.9978337633	3.053946585	3.1179585258	28.8702700827	13.545363	15.410291	16.820595	18.133607	21.84106	23.29211	23.941113	24.794623	25.492293	12.32965	12.749931	13.317906	13.594689	13.89196	-16.625133	0.68919
819	11	-3.9853371708	4.549948394	67.442457736	0.6973037067	3.0273787274	28.2995255419	13.672787	15.497442	16.633969	18.058527	21.60288	22.905109	23.798952	24.4517	25.137447	12.233432	13.007337	13.448083	13.943256	14.217631	-14.456252	0.702808
820	11	-4.1227760154	4.530863616	68.1005845883	0.021409279	3.2773274186	27.8061011034	13.09823	14.982777	16.317803	17.602702	21.409527	22.653757	23.779596	24.1872	25.064861	12.190718	12.911072	13.343936	13.656091	14.03081	-15.558993	0.668195
821	11	-4.0209943697	4.4922926037	70.2888004725	0.101659353	3.2974998309	28.1281575153	13.194555	15.26065	16.542325	17.931111	21.815321	22.911038	23.93804	24.539393	25.295812	12.099757	12.782895	13.379919	13.607201	13.865668	-14.475574	0.686573
822	11	-5.283822339	4.5290633058	72.691869244	7.9433426369	3.3500872829	27.8694337199	13.214322	15.031112	16.551919	17.79702	21.544062	22.66948	23.743599	24.556785	25.244307	12.471434	12.991244	13.30731	13.570337	13.777737	-19.325317	0.70252
823	11	-3.8366471219	4.5536202697	69.8420450038	0.1785842038	3.1695655758	28.4104647205	13.175114	15.184125	16.429037	17.852228	21.594006	22.947798	23.893943	24.70522	25.314091	11.929771	12.668719	13.375355	13.801738	13.937074	-13.988658	0.697553
824	11	-3.8589099886	4.4681507682	68.388228291	0.4221835432	3.2882527419	28.0780665238	13.319604	15.284518	16.685313	18.076527	21.908871	23.063317	24.055818	24.607375	25.399969	12.066701	12.907131	13.41	13.735833	14.050936	-14.172199	0.703717
825	11	-4.1512857538	4.5572746953	75.3239881667	0.1166039509	3.0836287794	28.3252630538	13.329101	15.112214	16.582022	17.804008	21.512157	22.888013	23.484563	24.427913	25.108102	11.907221	12.472331	13.00181	13.268741	13.501481	-14.642677	0.685654
826	11	-4.5600959472	4.5814275324	77.6657548292	0.4757248608	3.1219833513	28.7114648935	13.257189	15.15883	16.537793	17.691047	21.499752	22.805993	23.90244	24.597281	25.362211	12.072382	12.556277	13.014918	13.454264	13.550424	-15.409607	0.691048
827	11	-5.0277128865	4.5423141907	81.9249492395	7.3007275674	3.2111398495	28.821722101	13.401794	15.3816	16.674516	18.23	21.887784	23.128643	24.056567	24.782675	25.379652	12.065617	12.44832	13.012697	13.166128	13.445658	-18.729321	0.700826
828	11	-4.6600313214	4.5552195088	75.0383998104	0.6176012244	3.3356074572	28.1156619182	12.907356	15.001168	16.28667	17.698451	21.585942	22.627525	23.777615	24.36836	25.242961	12.111057	12.75228	13.134635	13.341791	13.649647	-15.698235	0.699587
829	11	-5.1264839989	4.624865071	73.6181120002	0.104187238	2.9976810582	28.6352274539	13.469175	15.294301	16.600894	17.841124	21.422534	22.725914	23.919466	24.491522	25.434276	12.437443	13.007004	13.368088	13.7604	13.86132	-16.470543	0.701777
830	11	-5.8832724571	4.6568030793	80.5861142296	0.018849981	3.0912576316	28.8021183901	12.936622	14.97552	16.390196	17.430041	21.440202	22.675683	23.879785	24.377208	25.194258	12.130928	12.762921	12.982161	13.259509	13.410416	-19.348011	0.686398
831	11	-6.0916599171	4.6998474344	80.9164547026	0.2011946923	3.0831154512	29.0563817975	12.865135	14.702693	16.261248	17.351364	21.550793	22.764127	23.897903	24.634455	25.570782	12.135441	12.684674	13.125247	13.261986	13.465213	-18.615624	0.703169
832	11	-5.6867339987	4.5304743529	76.3348437394	0.1014563085	3.3556509136	27.9251222936	13.083155	15.067534	16.579699	17.719117	21.53838	22.76302	23.824204	24.254507	25.052731	12.216349	12.742808	13.06021	13.323	13.436629	-17.869098	0.677436
833	11	-5.027726254	4.6025910111	74.9741513898	0.0647150831	3.3183669483	28.131222922	12.777347	14.864129	16.27107	17.575193	21.299973	22.893972	23.832368	24.479096	25.134571	12.18938	12.667333	13.198209	13.463427	13.621994	-16.492754	0.67652
834	11	-4.7201917201	4.7034718804	81.5177104232	0.0388577349	2.9133005938	29.8845517858	13.305572	15.073214	16.534709	17.718837	21.622019	23.090109	24.207727	25.005102	25.917706	12.087308	12.713659	13.056983	13.495522	13.722759	-16.134093	0.682716
835	11	-3.6691058378	4.5748925781	68.2259374995	0.164663023	3.1433717853	27.9904550721	13.067421	14.910877	16.163836	17.523704	21.241231	22.607155	23.598208	24.174356	24.906725	11.752889	12.488727	13.082512	13.528035	13.9081	-13.701291	0.702524
836	11	-4.2102694941	4.6228258868	71.8758665661	0.0909410218	3.1596565546	28.5444300252	12.988114	14.876714	16.119231	17.533155	21.216466	22.80847	24.024373	24.565997	25.207713	12.109032	12.697037	13.218586	13.713681	13.989027	-14.719209	0.651085
837	11	-4.3404564236	4.5996042151	71.0141702485	0.2118128212	3.0973458319	28.551132037	13.30868	15.195308	16.40926	17.732763	21.724014	22.685155	23.933259	24.693398	25.44244	12.275307	12.90885	13.347196	13.746586	13.998078	-14.802861	0.699359
838	11	-4.5592987224	4.6743188949	77.3744611886	0.0666673218	3.1249810798	29.4384179342	12.901331	14.749167	16.326349	17.686892	21.815385	23.123478	24.381284	25.095841	25.87656	12.215539	12.836387	13.331315	13.566035	13.77023	-15.490787	0.704092
839	11	-4.4209474118	4.6547098161	72.0763950289	1.0727107501	2.8160090876	28.6430486614	13.405616	15.32672	16.467209	17.700824	21.249396	22.561258	23.459742	24.316247	25.012813	12.147125	12.872789	13.37861	13.567001	13.855007	-15.39804	0.700975
840	11	-4.1242070164	4.64321579	69.9244216921	0.0510036824	2.9715003377	28.7187305901	13.266902	15.142849	16.260925	17.428952	21.492847	22.773245	23.783628	24.546086	25.542669	12.187705	12.849479	13.441182	13.897965	14.203825	-14.801592	0.697699
841	11	-3.7126301421	4.5180675561	71.6139032536	0.4703566038	3.1498219725	28.3987954188	13.410691	15.233393	16.44157	17.875671	21.738983	22.7619	23.96077	24.52328	25.240549	11.752053	12.433273	13.000726	13.509013	13.851274	-13.949898	0.699843
842	11	-3.8930198976	4.5205495199	71.3427127165	0.0857405737	3.3467170264	28.2795050291	12.878596	14.934545	16.384799	17.658102	21.780428	22.975464	24.070062	24.523794	25.519875	11.935468	12.621037	13.193386	13.492465	13.759848	-14.303953	0.699178
843	11	-4.6137398708	4.5202218405	72.8605351669	0.1392866269	3.3594757794	28.3633828915	13.337852	15.281668	16.654155	17.826967	21.837382	23.076333	24.058281	24.677115	25.663478	12.351665	12.946054	13.388755	13.733434	13.964177	-15.457558	0.692749
844	11	-3.7828201183	4.5914190172	70.3736489512	1.20238268	3.0675151638	28.8168238313	13.249232	15.144349	16.435341	17.722172	21.709059	23.026798	23.982961	24.744238	25.735593	12.069703	12.742813	13.365853	13.759835	14.08148	-14.421019	0.695139
845	11	-3.7337694125	4.5993632398	71.4014853444	0.5051756831	2.8838093815	28.8853008089	13.540295	15.336195	16.564476	17.694151	21.532808	22.848892	23.870322	24.753426	25.404111	11.896224	12.610729	13.199123	13.736573	13.885453	-13.916277	0.702004
846	11	-4.0013507413	4.6260235262	69.9765680524	1.0563079342	3.0484326348	28.8775188191	13.258722	15.16286	16.31959	17.574253	21.605903	22.748204	24.206114	24.634796	25.601612	12.172859	12.903341	13.439614	13.829144	14.190753	-14.653916	0.700433
847	11	-4.1567605324	4.6638871903	76.4856647465	1.015384461	2.8786651444	29.1440564645	13.40901	15.03788	16.412833	17.508532	21.418349	22.728555	23.733289	24.542575	25.474463	11.851407	12.47032	13.034191	13.371059	13.748128	-14.927104	0.687581
848	11	-3.8914500719	4.5784616034	71.6495273429	0.1761181251	3.1813380361	28.4108529589	13.054589	14.906054	16.402093	17.506886	21.467045	22.884413	23.967018	24.55787	25.278755	11.790584	12.65935	13.203004	13.432333	13.935635	-14.073294	0.672128
849	11	-4.6939905887	4.6495900732	73.056910021	0.2164673125	3.0957368324	28.3681669709	12.924272	14.776915	16.144544	17.451863	21.274966	22.481394	23.69039	24.298691	25.007366	12.250078	12.800722	13.300311	13.504548	13.860586	-15.444896	0.702087
850	11	-4.922784359	4.737240965	75.4482068276	0.0613325775	2.7739515353	29.104901956	13.442935	14.910938	16.294937	17.358766	21.115381	22.302977	23.54474	24.284927	25.072491	12.197707	12.815582	13.204716	13.521264	13.862522	-16.178849	0.702063
