State	Model	DGtaudagP	DGtaudag	RateActivate	RateCleave	RateDeactivate	bubbleLeft	bubbleRight	DGtaudagM	hybridLen	logPrior	rho
655	11	4.5785313427	20.5579093624	0.0046263199	0.0612830475	0.7793072422	1	0	3.0270618974	11	-21.291621988	0.253587
656	44	2.3894561223	20.2748363498	0.2171011397	0.2466766919	0.0556777381	0	0	2.769570547	11	-19.453009052	0.253197
657	60	2.5586159592	20.2955769236	0.1372820407	1.3929814305	0.2978202466	0	0	5.7519345189	11	-19.680924407	0.253447
658	123	3.4270598198	19.2660873452	0.1106114564	0.1284739909	0.0362590174	0	0	5.7590261492	11	-19.738169446	0.244224
659	59	1.1331385305	21.1865133185	23.1987333459	0.1032026114	0.0259851441	1	0	7.9473556095	11	-26.478148348	0.25353
660	123	3.9521437385	19.4017400031	1.163823874	0.0586420392	0.2340024824	0	0	5.7052041506	11	-20.040846559	0.254869
661	107	2.8802351583	19.7124332463	0.0557608989	0.0245212127	0.1186086224	2	0	5.1708827399	11	-19.691774281	0.248069
662	59	2.8871527058	20.2181843012	0.2781360489	1.4837563234	0.0878515686	2	0	3.0848933477	11	-20.032984693	0.252458
663	124	3.8647260383	18.7591177566	0.1443586765	0.2238719252	0.343868593	2	0	6.6975063374	11	-20.65783356	0.248124
664	12	4.8427136218	19.4073116634	0.3988620175	0.0505785985	1.0010175658	0	0	2.3571058226	11	-20.809748381	0.253448
665	107	0.9972596856	21.8709992778	0.0952852955	0.0935449577	0.0131108451	3	0	6.0825324745	11	-21.254651615	0.254143
666	59	3.113029896	19.4380407178	0.5792511105	0.2447817081	0.3980273637	0	0	6.7941808451	11	-20.172598877	0.250103
667	123	3.4074938964	19.2783146769	0.1981978156	0.0519131069	0.0309519903	2	0	4.3654110903	11	-20.025574461	0.250326
668	124	2.197612243	20.5043456829	0.1217961035	0.1021254402	0.1608060614	3	0	4.5991801856	11	-18.588675981	0.254199
669	43	3.1612592179	19.7106832281	0.1238547557	0.1136910713	0.0065931673	1	0	8.3751956654	11	-22.140250273	0.254924
670	12	3.8330981336	21.1975319069	0.9045881785	0.0222614896	0.3393323328	2	0	2.2356570719	11	-20.173232193	0.254548
671	44	3.3486357348	19.8999255861	0.2996624954	1.3954597397	1.0143812474	3	0	1.5369708888	11	-21.862021758	0.251078
672	44	2.8160333939	20.2590010481	0.4054548053	1.1475387946	0.0393998367	2	0	3.5561686488	11	-20.042933813	0.253197
673	43	3.241071419	20.3883603727	0.0613073078	0.2751599739	0.0698590938	1	0	4.3064295797	11	-18.418831962	0.253893
674	107	2.0744869495	20.6652021469	3.6508320244	2.8530294742	0.1013171293	0	0	5.2150374425	11	-22.651118585	0.254701
675	107	2.937146479	20.2654751415	0.0662647856	2.480765359	0.5994766055	3	0	6.9942201975	11	-20.980584207	0.253321
676	12	2.2513078685	20.5153091826	1.9139386355	0.0112692386	0.5360947362	2	0	2.7943316551	11	-22.238698185	0.25381
677	123	3.179020588	20.6354417797	0.8719035901	0.1260499342	0.3376802805	0	0	1.3277582981	11	-20.428168602	0.254952
678	60	4.5114791693	19.8417356363	0.0274356532	0.0540821733	0.4221579493	0	0	4.6367221234	11	-19.177342217	0.25459
679	11	4.9382206303	20.6458893912	0.0584724854	0.0146356404	0.3152525593	0	0	3.4225468735	11	-19.214414754	0.254868
680	59	2.7355011508	20.5498353565	2.2539036751	0.0543077921	1.8752455124	0	0	5.5946112635	11	-21.385815999	0.2542
681	123	2.3201463844	20.3969092902	3.7358817835	5.0809030045	0.0110962543	2	0	4.5607484194	11	-24.816045706	0.249546
682	44	2.8145882269	20.5768894305	1.5684619535	0.0680123014	0.0690296775	1	0	3.9678303983	11	-19.680938107	0.253559
683	107	3.1605688742	20.031542619	0.5404106994	0.308107804	0.0343470735	2	0	7.1276951287	11	-19.808811885	0.251162
684	44	0.0927450088	23.405467766	0.2306459751	3.2586681275	0.471463234	3	0	3.103596723	11	-26.16086027	0.253726
685	124	3.7640247844	19.0626412106	0.0957005953	0.0027055969	0.0822571508	0	0	6.1781240019	11	-23.118720081	0.24885
686	59	2.973383861	20.2032896134	0.0174978029	0.2291379854	0.105880493	0	0	0.1030051187	11	-22.266284786	0.254576
687	123	3.1503455241	19.5503744261	0.0156153926	2.9675438266	0.2574061793	2	0	3.8356442109	11	-22.114260584	0.251971
688	123	0.7683862657	21.66826373	0.1306300646	0.1242857502	0.1073236174	3	0	4.5780901618	11	-19.939822609	0.249009
689	123	3.0155774389	20.4060100312	0.3132840606	0.0848221336	0.0550584875	2	0	4.9734106304	11	-18.48180994	0.250689
690	43	2.0702465182	21.0286924019	0.1143263598	0.0289070506	0.0125612489	0	0	4.3267428896	11	-20.382868376	0.254785
691	59	2.9800229201	19.7223193562	0.1712087498	0.044990331	3.0704004314	1	0	4.6042711237	11	-21.033728619	0.252054
692	4	1.3302445445	20.7669064743	0.016253676	0.0636524005	0.2071597733	2	0	0.7726597846	11	-22.554254628	0.254924
693	59	1.4452465859	21.1325238077	4.2544910058	0.9503922446	0.0880868271	3	0	4.9562098518	11	-22.220625162	0.251132
694	44	1.9755792489	20.9617078986	0.053292181	0.442468903	0.0925196512	0	0	3.8318685164	11	-19.260359057	0.252932
695	12	8.5907350279	19.7009590831	0.0123976663	0.0271190505	0.1526292749	0	0	2.583924142	11	-22.484354706	0.252667
696	43	3.0653357416	19.9372235999	0.0507925982	0.2766818851	0.9624567648	1	0	5.3533415714	11	-19.552210749	0.252138
697	59	1.2759592637	21.4777524431	0.0027551408	0.1238088064	0.0121322854	0	0	4.9950873344	11	-23.894280979	0.25227
698	43	1.9168033488	21.0315020903	1.3142378892	0.4063508879	0.0427598161	1	0	4.9099581645	11	-20.180874511	0.251525
699	107	2.0517929295	20.5397096301	0.0224955301	0.0277952458	0.0859743475	1	0	5.1596529066	11	-19.991622074	0.250964
700	59	2.5602202904	20.5735722335	2.2872355229	0.17627341	0.3319741286	2	0	5.5016734809	11	-20.050944413	0.251803
701	60	2.1241177679	20.6961820816	0.0258208048	0.2164825904	0.0813070851	2	0	4.5906261716	11	-19.263256365	0.254144
702	43	1.9296841225	20.9203430846	1.5450369169	0.2830805261	0.0776690199	0	0	6.7379632605	11	-20.344182015	0.25445
703	123	2.0846422589	20.5096937423	0.0332820367	0.0187172395	0.1847357887	3	0	6.6120293178	11	-20.290858124	0.254225
704	43	2.5580206516	20.510099252	2.0231001288	0.0123757056	0.0198576362	0	0	3.5940390039	11	-22.117392041	0.252639
705	11	4.0297423085	21.8602925253	0.0935594767	0.0439773494	0.3114936471	1	0	1.6699165876	11	-19.767441582	0.249685
706	123	2.9979139361	20.0195069344	0.0028832785	0.0828170867	0.2113044993	3	0	6.9462404896	11	-22.218383993	0.253502
707	67	7.2127175394	19.9881204207	0.0471894298	0.0064536064	0.0645542396	2	0	5.5167272295	11	-21.034478103	0.254924
708	60	5.0918420468	18.6748523795	0.0329240257	0.0468894294	0.0159589453	0	0	6.5267616538	11	-22.185718215	0.254227
709	60	1.7868927151	20.6281911249	1.2840883799	0.2666159509	0.3772561984	1	0	1.9855082947	11	-21.197135746	0.249183
710	3	7.0213000997	19.7892262856	0.853875636	0.0373603087	2.749981531	0	0	3.6871675055	11	-21.763087586	0.252862
711	60	2.6193420938	20.9036576616	0.095579026	0.6055552994	0.1270204759	2	0	7.7870039176	11	-19.584042597	0.254255
712	43	2.7396398923	20.5257170164	0.1275330519	0.859803259	1.3124703603	1	0	6.3625481575	11	-20.105432154	0.254395
713	11	6.5961921636	20.6703591873	0.0075963424	0.0205059096	0.3454705364	2	0	3.3082584517	11	-20.960737899	0.250076
714	123	1.9236470822	20.6617397248	0.0071730071	0.0683569782	0.0024662941	1	0	2.8517772076	11	-24.773799132	0.254673
715	44	0.5213138074	22.3642241232	0.0696334637	0.0869568036	0.0052950187	3	0	0.7638712927	11	-25.590629215	0.253865
716	60	4.3084993145	18.9871822282	0.745245149	0.1906884246	0.2924918243	1	0	6.1708560727	11	-20.369640337	0.254507
717	107	3.8893089863	18.9582354628	0.0175432327	0.0823172333	0.0483157446	1	0	5.8214381682	11	-21.016578492	0.253587
718	123	2.1288946753	20.9049795441	0.4079854633	0.0842120685	0.0543034582	0	0	2.1530269763	11	-19.968864291	0.252611
719	44	1.5577697334	21.1681788325	0.1048103158	0.1843791607	0.2920406525	0	0	4.1755512305	11	-19.147024583	0.254478
720	60	2.2171738662	20.1759527247	2.2979057131	0.1911160745	0.2314479694	0	0	6.5671315054	11	-20.714049068	0.25333
721	4	7.4221814731	20.8075522319	0.084222003	0.1843062152	0.9057819843	2	0	1.2545830041	11	-20.716071563	0.253754
722	59	3.0627424504	20.5840266404	0.1290523567	0.5582772748	0.3727870154	2	0	6.3049387376	11	-18.770902637	0.253447
723	59	3.1403805506	19.7486559644	0.3552026164	0.1293290732	0.0877643341	1	0	4.5040725271	11	-18.900300124	0.253364
724	43	4.2131976747	20.2755955288	0.0065447386	0.1932648098	1.2112479356	2	0	1.7779534563	11	-22.057969254	0.25406
725	107	1.2101933287	21.7435676643	0.1022706679	1.8099854956	0.0419691702	2	0	6.22185549	11	-21.380537816	0.252806
726	107	2.2879018127	20.3563172277	0.7476824433	0.1695142902	0.4218136192	1	0	5.8307997412	11	-19.45372908	0.25403
727	59	5.1348007634	19.2912955686	0.1881674019	0.1563450328	0.6236183782	0	0	7.3757930107	11	-20.06039305	0.253949
728	123	2.9589859349	20.5756497991	0.1203255792	0.015203702	0.6654705417	0	0	7.346709035	11	-20.297957767	0.25498
729	59	2.401148243	20.8618756949	0.6747092995	0.0185211256	1.2376423277	3	0	5.6778108936	11	-20.700369659	0.253001
730	60	1.3479016182	21.2531511727	0.0010866019	0.1951514989	0.0468146881	0	0	7.4640271427	11	-25.226991894	0.25119
731	43	2.8612367463	19.5837308727	0.6403303994	0.0145016344	0.0449707821	3	0	8.1392810129	11	-22.108488493	0.252442
732	60	2.4101113893	21.3575716005	0.6446493911	0.0300873909	0.141216415	0	0	6.6057178067	11	-19.6448952	0.254952
733	44	3.236928127	19.641198991	0.0246776422	1.1712142753	0.0301630776	2	0	5.6667018786	11	-20.898120476	0.25172
734	59	1.9896489054	20.7414731112	0.0462302647	0.608845097	0.5729129722	0	0	7.8378167758	11	-20.708999337	0.249462
735	43	3.3190965977	19.1163153824	0.1466969685	0.0435178761	0.0198445415	3	0	8.5883914475	11	-22.306906873	0.253599
736	124	2.0570064575	20.5596537776	0.3984123321	0.0775703698	0.0293883472	1	0	5.4472691428	11	-19.4694641	0.254283
737	43	2.9839195212	20.2418274487	0.0229680496	0.1096397409	0.7346946387	2	0	7.9331712674	11	-20.587920624	0.253921
738	60	3.4432353353	19.2121918357	0.0969869796	0.1108015334	0.1676690476	3	0	3.4503379276	11	-19.684607714	0.252388
739	12	1.606340863	20.3061549653	0.3420440333	0.015410959	0.3098424336	3	0	2.1750897606	11	-21.443692829	0.249768
740	59	3.0206789409	19.449309526	0.0173523043	0.524362574	0.0403265249	3	0	9.4032266678	11	-23.189704975	0.254977
741	60	2.5111790626	19.839602074	1.3600149478	0.0179126163	0.1644525968	3	0	5.7246815099	11	-20.924192172	0.254726
742	44	2.3525708201	20.6611850886	0.1073207581	1.4889919382	0.0198030973	0	0	2.4443595834	11	-21.177677781	0.2542
743	43	1.8077772457	20.9417581917	0.074529973	0.0457600356	0.1714689468	2	0	5.3890965178	11	-19.104191372	0.254785
744	59	1.9820833093	20.3203253243	0.7670913922	0.0680275107	0.1334831651	2	0	3.4324913376	11	-19.812843725	0.253807
745	59	2.544286557	20.0774662161	0.0757213185	0.07343481	3.9071570026	0	0	6.5357848774	11	-21.376576174	0.249921
746	60	2.2120457169	20.7546030147	0.0405864738	0.063526654	0.1341346903	3	0	6.0327493664	11	-19.051968121	0.254477
747	35	5.2647860099	21.4613624007	0.0865723447	0.1312026591	1.0806154454	3	0	-0.8835192694	11	-22.779625567	0.252184
748	59	2.6579168889	20.0919442722	0.0327043631	0.0674313766	0.277197409	3	0	3.7374749229	11	-19.406902937	0.249933
749	12	2.841206857	19.4897718149	0.0732352655	0.1404256078	0.0159903956	0	0	5.6369376679	11	-20.327639314	0.254228
750	123	3.0003562533	20.1314215656	0.6383290245	0.0723175959	0.4132391661	3	0	2.4424310634	11	-19.919615027	0.253196
751	123	1.7736187242	20.6352891643	0.9465406304	0.113684197	0.2421480002	0	0	8.1540393863	11	-20.849572036	0.254001
752	44	2.5462492549	20.9567098983	0.1628838486	0.2445133947	1.690748347	0	0	6.291880205	11	-19.722483766	0.252862
753	124	1.8730193573	21.0255992467	0.1919275609	0.0987272365	0.0137204945	2	0	8.8188746503	11	-21.695750455	0.250271
754	59	1.5114314951	20.7814564097	0.3666018797	0.8696721357	0.0705543724	0	0	4.0558550283	11	-20.05238101	0.245807
755	59	1.7345348449	21.0776636836	0.1004861135	0.1442999157	0.1143851228	1	0	0.1056247093	11	-21.80009514	0.25498
756	123	2.627262034	19.9805515002	0.022329241	0.2450325859	0.0826778199	1	0	7.2587732167	11	-20.153758255	0.245701
757	107	2.6194191673	20.3775142372	0.4029290646	0.2760148258	0.3336038376	2	0	5.0934502389	11	-18.785434627	0.25445
758	124	2.3683095166	20.3208891263	1.4824478865	0.3999310189	0.1016230305	0	0	6.2700790155	11	-20.109032992	0.24871
759	3	3.7850230804	21.1351661161	0.0366406853	0.0505647406	0.3255102008	3	0	2.1347856776	11	-19.420644148	0.252917
760	59	2.613045776	20.6945234662	0.3160625857	0.280030362	0.4431312837	1	0	3.8607121654	11	-18.831772759	0.251859
761	43	3.1727459528	20.0490259587	0.033555147	0.0248352423	0.2188216712	1	0	5.9493915851	11	-19.556416667	0.251079
762	43	2.6814609848	19.7678144554	0.2087388759	0.0476619397	0.6005349709	1	0	2.0076705721	11	-20.694121118	0.249518
763	60	2.5148048774	19.8771820952	0.2909514019	0.0192143606	0.1253624238	2	0	2.8556300384	11	-20.375035339	0.247369
764	60	4.6572369189	20.0312012775	0.0708211914	0.1257577451	4.1598319467	0	0	6.1110022798	11	-20.554250291	0.254256
765	12	6.1968890465	21.7525631175	0.0722948343	0.0032780524	0.0744663414	0	0	4.1552597659	11	-21.206269162	0.252361
766	43	2.9480964691	19.9809172953	0.1079138897	3.4788883321	0.8077044466	2	0	3.7380685566	11	-21.441174853	0.247596
767	44	2.2218315225	20.605006223	0.0790485982	0.1334026501	0.3400386855	0	0	3.1493950706	11	-19.13235863	0.251803
768	124	1.2276009459	21.4444680944	0.090708699	0.1705093138	0.0239688281	1	0	4.3838451869	11	-20.090338401	0.248766
769	60	3.6793473075	19.9624517448	0.0098928888	0.1621784028	0.325248768	2	0	1.7972741819	11	-21.12859111	0.252695
770	44	1.6811845542	21.1576037888	0.0289470938	0.1593480442	0.0145005139	0	0	1.942401229	11	-21.655803709	0.254701
771	43	1.5425394888	21.2727826885	0.3821983125	0.0374191437	0.2263020194	3	0	5.8548513288	11	-19.678758137	0.254115
772	60	1.8200506865	20.709806506	0.0164290607	2.0649617538	0.3856340507	3	0	3.5379926186	11	-21.690931414	0.249934
773	59	3.4340534473	19.2452021303	1.1822938948	0.0428493353	0.3103478705	3	0	4.5780115277	11	-20.660856338	0.254782
774	107	2.8027863108	19.9923235289	0.0800292191	0.9591274813	0.8556078504	0	0	5.4997238787	11	-20.06170408	0.254088
775	43	2.4283852093	20.1604872349	0.0073107602	0.2930765114	0.0439765725	2	0	6.5449831145	11	-21.194272003	0.248959
776	123	2.4310021158	20.0093893236	0.0400865601	0.124942179	1.1141222418	0	0	5.9875145416	11	-20.096363319	0.250407
777	91	4.1306582733	18.9517087191	0.1684234254	0.0780511787	0.2965835298	0	0	2.6274152231	11	-20.518652446	0.2542
778	43	2.7431749709	19.8178779807	0.9862235491	0.5574542558	0.4167652599	0	0	5.2330881086	11	-20.161851437	0.247234
779	123	1.2132138562	21.3502545412	0.4201863381	0.3373881486	0.2694589207	0	0	5.9727037947	11	-19.870297887	0.248877
780	123	2.2751345728	20.5122098558	0.0053786265	0.0932701605	0.0622771142	3	0	6.4581297232	11	-21.223778963	0.252667
781	43	2.8575983288	20.5963334442	0.185032194	0.2636928952	0.1379153423	0	0	7.6197266987	11	-19.030535174	0.254618
782	59	2.0505289925	20.5850467257	0.0425981792	0.9498494915	1.2326684951	0	0	3.829549077	11	-20.7997218	0.24988
783	44	4.0461007573	18.7457985593	0.2802106404	0.7755067839	0.326782749	0	0	2.6466088145	11	-21.598203733	0.254618
784	123	2.7135061218	20.2906723072	0.1210339878	0.1360735468	0.0109096578	0	0	9.5686320676	11	-22.363486665	0.254311
785	60	1.1554478992	21.5849224736	1.1350187133	0.0049633813	0.0959542697	2	0	7.4598787543	11	-23.53463671	0.254088
786	123	3.0306102623	20.2075361469	1.0007685923	0.8214840442	0.0888742202	0	0	1.1356005845	11	-21.564947044	0.252486
787	123	3.1577766456	19.4338428637	0.0230538513	0.140109345	0.1773722134	3	0	6.7388113504	11	-20.180367946	0.250911
788	3	2.8293349531	20.6338538601	0.1037830917	0.0556904895	0.1652914072	2	0	-0.0437614469	11	-21.486028978	0.253392
789	11	5.8042413772	21.7313105267	0.0685645039	0.2710528413	0.3825712786	3	0	-0.397620784	11	-21.818224226	0.25406
790	123	3.2838616849	20.202021407	0.1803303476	0.1478093299	0.0199879226	3	0	2.6069230652	11	-19.670433952	0.254728
791	60	2.46550995	19.8475689192	0.0643363711	0.0079111324	0.0128897081	3	0	5.2597427702	11	-22.06506211	0.251007
792	107	3.3549111436	19.445746855	0.0876235052	1.5454425309	0.3870496634	3	0	6.3211123052	11	-20.629669622	0.25353
793	43	3.1317756201	19.3908797479	0.0742849403	0.0220188865	0.0360261792	2	0	3.8010690509	11	-20.593723256	0.252746
794	123	2.8299661983	19.9570442413	0.159886893	0.0516649143	0.1324452947	0	0	3.7705796483	11	-18.979475595	0.247874
795	60	2.047384658	20.3199263452	0.0089402696	0.248391504	0.2935245294	2	0	2.3329640979	11	-21.442663722	0.250604
796	43	1.8526942485	20.9532384821	0.1438665665	0.2680295994	0.0137868105	1	0	7.4799740174	11	-20.685034218	0.251357
797	123	2.5027288886	20.3395075269	0.0101941877	0.1451406263	0.2047435649	3	0	6.8412997795	11	-20.362929897	0.249462
798	44	3.1132965877	20.7559198984	0.9703529914	0.0329297342	0.0124686877	0	0	4.6630066863	11	-20.413376251	0.254869
799	59	2.4609618128	20.2890255791	0.0846987869	0.8252391355	0.0394657505	3	0	2.1587042762	11	-20.552553064	0.25059
800	60	1.8762678312	20.7910353008	0.0107341773	0.5738404603	0.5931213984	1	0	6.3699856755	11	-21.151534715	0.251971
801	123	1.661120445	20.9938105833	0.3010418808	0.2167887359	0.0389810092	3	0	4.123828255	11	-19.429339758	0.251244
802	44	1.6468408432	21.529095831	0.0511548523	0.4816486269	0.0263054291	1	0	3.182039216	11	-20.535533407	0.254228
803	44	1.8125865568	20.6942774835	0.0857180118	0.2050851685	0.1001743859	0	0	3.9749633449	11	-18.990021035	0.25308
804	124	2.5691450575	20.2249486234	0.2906469451	0.2648245145	0.1219681546	1	0	3.0987449056	11	-19.104419535	0.25484
805	60	0.8013418339	21.9489517815	0.0598249202	0.2306138579	0.0678656215	1	0	4.5208744293	11	-20.444534188	0.253238
806	123	2.9294834971	19.8086258815	0.2633556795	0.2438048422	0.3358579491	3	0	5.9215099843	11	-19.060956859	0.253112
807	4	4.6574015661	20.4880087284	0.0301475919	0.028143692	0.1230573393	3	0	0.980542858	11	-20.688425945	0.252081
808	124	2.3055903622	20.2948377548	0.0286453175	0.066773382	0.0509375281	2	0	4.0171038763	11	-19.619668952	0.252861
809	124	2.2167884743	20.3076359562	0.3909740668	0.0499252279	1.3316867275	0	0	4.950883553	11	-20.120451219	0.248237
810	123	2.5236236988	20.0439528667	0.0165450538	0.1439812583	0.0387514082	2	0	1.7956811744	11	-21.298338703	0.250577
811	3	2.5467040419	20.0871248548	0.0232213798	0.1492337652	0.2576071849	0	0	4.9859415352	11	-19.376018815	0.253698
812	43	4.1080997224	19.0469083595	0.3250683747	0.1720390578	0.6130975983	0	0	4.8578745415	11	-20.019361411	0.252249
813	124	2.5073808276	20.5776456401	0.8615426932	0.030686457	0.1064227611	2	0	7.0450950034	11	-20.016075782	0.250438
814	44	2.3727398649	21.0357452034	2.2472561704	1.3672690885	0.0650612896	1	0	6.1527961659	11	-21.237637681	0.254868
815	60	2.1070503135	21.2664444196	0.2018474586	0.0697631928	0.0313698271	2	0	4.8760869809	11	-19.143742295	0.25367
816	124	1.697496688	21.1212341421	0.61307999	0.1819769485	6.2114500538	2	0	4.4833361081	11	-22.256655251	0.253141
817	3	6.8552461404	19.2318459643	0.075009941	0.0044181979	0.1184711984	0	0	3.1856406454	11	-22.505699524	0.251887
818	59	2.4679050885	20.05227986	7.3261824703	1.4280157884	0.2096427758	2	0	4.1312964495	11	-23.146776666	0.25269
819	107	3.680788655	19.9165098643	0.0318870245	0.1395469171	0.0129267123	0	0	6.1453428359	11	-20.115523405	0.254812
820	3	4.2220152075	20.2268598982	0.1454439229	0.0257900043	0.3539160975	1	0	2.6666821892	11	-19.281254952	0.251302
821	123	3.3491768102	19.3972560799	0.2209532609	0.0573705727	0.0225795627	3	0	3.6586683721	11	-20.22808441	0.253669
822	44	1.6190392241	21.874395315	0.0788237455	0.0420431295	0.0518358164	0	0	1.3480480349	11	-21.533361413	0.254562
823	44	3.5722198083	19.3742208595	0.0871619094	0.9331904733	0.0395477864	0	0	3.0517159229	11	-20.621523431	0.25133
824	60	3.9287886661	19.8973414093	0.3168085648	0.8471601969	0.0336805706	2	0	1.9897156143	11	-20.54791525	0.25498
825	44	1.7982493553	21.2951044486	0.1253111786	0.2248191694	0.0447886199	2	0	5.0437584677	11	-19.090899364	0.248571
826	123	2.6205752131	20.0516434292	0.1057551354	0.0977839711	0.0717399316	3	0	5.578352778	11	-18.787268976	0.250292
827	4	7.1709791053	21.7391088456	0.3768176263	0.0125704085	0.0754246085	3	0	1.200258017	11	-21.640385558	0.254645
828	123	1.3948599412	21.388662548	0.0128722053	10.6251553343	0.0255857672	1	0	2.6555764064	11	-25.575066724	0.254785
829	12	5.0722807331	19.6085656489	0.0109153622	0.0073043009	0.2809136692	3	0	4.7365159271	11	-21.794174641	0.252583
830	107	2.5173866523	20.8787068738	0.5310042597	0.0034060632	0.2406810536	0	0	6.3229200845	11	-21.802703265	0.254283
831	60	1.7507220141	21.3883271618	0.6038516745	0.0422621781	0.5435045061	1	0	6.8332781158	11	-20.361498335	0.254952
832	123	4.1553079745	19.946790125	0.1239952568	0.2235164885	0.2462906825	0	0	7.0339398885	11	-18.693728504	0.254451
833	44	2.3987733827	20.2693641787	1.1020934595	0.03092347	0.5333802559	1	0	4.4925691418	11	-20.301814713	0.25498
834	124	3.1926991154	19.356516275	0.0454462366	0.6310682005	0.0170958776	0	0	4.1614493719	11	-20.980226315	0.253998
835	43	3.6979590088	19.2811892238	0.1989915373	0.1615367809	0.0079849186	0	0	4.6502313373	11	-20.930400649	0.250354
836	43	0.8588693658	22.2076344247	0.0841339557	0.2635493619	0.0081674581	2	0	2.9096479653	11	-22.731825696	0.253503
837	4	3.9423485302	21.0794972372	0.0728228195	0.0477217726	0.2191856842	3	0	1.483071481	11	-19.515397689	0.252639
838	75	4.2027661488	20.4803956989	0.0436352998	0.0134039417	0.1647483504	2	0	4.4517694055	11	-19.185702982	0.253335
839	124	2.6617736752	20.1173290876	0.0134644115	0.0880253827	0.8133104755	1	0	5.0236201658	11	-20.373165241	0.250243
840	44	2.5569106887	20.6745656987	0.1324906634	0.0575948276	0.3854993654	1	0	8.0700117449	11	-19.789524227	0.253419
841	67	1.9594889736	18.9505504947	0.093119098	0.0064509136	0.4507541466	0	0	5.3271441554	11	-23.054460804	0.24924
842	123	3.0952570604	19.3640769827	0.0284100422	0.3998945369	0.014154483	1	0	3.8605823137	11	-21.302952411	0.247763
843	60	1.3202993413	21.2686235576	0.0072442363	0.1195076693	0.2266698217	3	0	5.0434840751	11	-21.102377625	0.254028
844	123	2.8991638013	20.0517540185	0.1341607241	0.0272403112	0.4179355131	0	0	6.0463168821	11	-19.394693672	0.251971
845	107	2.3653747046	20.1315756066	2.3122270223	2.4470507563	0.1215889094	3	0	5.7114651444	11	-22.041928538	0.254643
846	123	2.9833912798	20.4582387573	4.6970999854	0.7689422192	3.3624480496	1	0	-1.4374121277	11	-28.481456001	0.254478
847	60	1.592386667	21.0345876842	0.0951732216	1.7975683438	0.2545967782	3	0	4.9871313889	11	-20.320610949	0.25314
848	59	2.6836711524	19.9673302743	0.0998254919	0.3150305772	0.0895184414	0	0	5.7948825066	11	-18.91757526	0.252556
849	59	1.6770249683	20.9654597003	0.4748120701	0.0432182337	0.9712772157	2	0	4.9572659873	11	-20.177768451	0.251525
850	43	1.2729404065	21.523003403	0.0517470445	1.5433993493	0.0174493549	1	0	2.5361086961	11	-22.409946254	0.252946
851	124	0.9458723738	21.6858649909	3.8674860588	0.1072450204	1.4729178801	2	0	6.4305956531	11	-23.398009748	0.248738
852	43	2.3128966233	20.5674763243	0.2109400968	0.2389773429	0.0836479141	2	0	6.9635587727	11	-19.05329527	0.251246
853	107	1.1956400615	21.3564721478	1.1919890422	0.0966876855	0.9736922828	0	0	4.395169194	11	-21.081041818	0.254311
854	44	3.9116656364	19.2619607158	0.1565043068	0.0094660961	0.0963882482	1	0	5.0202474718	11	-20.695683588	0.253196
855	59	4.8347446726	20.5207438057	0.5985050327	0.0460690825	0.3063266141	3	0	3.5226252317	11	-18.638819737	0.254394
856	44	2.1630003429	20.5624362051	0.1225664072	0.3271290316	0.1837862721	3	0	4.8788086051	11	-18.689953967	0.254505
857	124	1.3730965937	20.9306375587	0.2627226837	0.0582475847	0.061333642	2	0	6.7263136525	11	-19.854988524	0.248478
858	124	3.2248996828	19.6097125919	0.8970493466	0.8127088397	1.1712787521	0	0	6.2321997228	11	-21.223684336	0.254562
859	123	2.7347420286	20.4398250718	0.0317317666	0.0580648012	0.0341878811	3	0	8.2971701344	11	-20.691671095	0.254338
860	43	2.2659209587	20.2770043015	0.0294088217	0.2398671506	0.0785115933	2	0	4.283369252	11	-19.359431965	0.251608
861	123	3.1093245436	19.9767421925	0.1651355113	0.2747107138	0.320386385	1	0	3.3925626707	11	-18.944155905	0.253837
862	123	1.9026985771	20.8139501957	0.594492512	0.0448424449	0.0180679968	1	0	7.0306825968	11	-20.786549744	0.253559
863	123	2.4954359551	20.5832146502	0.2155951149	0.4478718614	0.5041978776	1	0	3.2378603497	11	-19.315996178	0.253169
864	123	3.0447268534	19.8312196147	0.1682306308	0.3720921099	0.4646153897	0	0	3.3153511193	11	-19.421807367	0.252026
865	43	2.5894221723	20.1296614404	0.3354907051	0.0084856326	0.0861949235	2	0	3.8201982944	11	-20.613395447	0.250268
866	43	3.8899105491	19.13927845	0.0997250442	0.2421312296	0.5351666011	1	0	3.5479162844	11	-20.021934988	0.253977
867	59	2.8300242897	20.2422092961	2.3610558665	0.4041187584	0.1532195611	2	0	5.1996159753	11	-20.171759058	0.253921
868	107	2.285343281	20.3029442657	0.1026205921	0.0514210214	0.1190584746	0	0	7.1975618786	11	-19.457751994	0.253639
869	12	2.218462235	21.8879965449	0.1947171054	0.0666158855	0.3275383775	0	0	1.3607538223	11	-20.73194906	0.25275
870	59	2.2809638611	21.3048341179	0.5189205599	0.1600836162	0.0143583538	0	0	6.2261022557	11	-20.06039911	0.254311
871	123	3.1725595334	19.1600814084	0.0375908284	0.0431781633	0.1061946699	1	0	5.0563609937	11	-20.255116125	0.25489
872	12	6.4084857401	20.7510751113	0.5510935763	0.0027914192	0.1940403119	2	0	3.3185541732	11	-21.746184618	0.252779
873	60	1.0650812543	21.4748886948	0.4555310979	0.0715194099	0.1388020052	1	0	4.4957689322	11	-19.891134708	0.253837
